instance_2833

VEHICLE
NUMBER     CAPACITY
  100           50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.01180846        0.62431177      0              0            100      0
      1        0.15430731        0.95735094      6              0            100      0
      2        0.02227214        0.81057379      7              0            100      0
      3        0.68187394        0.88425163      7              0            100      0
      4        0.23618173        0.89961490      2              0            100      0
      5        0.12708214        0.00948438      1              0            100      0
      6        0.55100646        0.93121485      5              0            100      0
      7        0.76170480        0.95876972      4              0            100      0
      8        0.36491544        0.12994509      4              0            100      0
      9        0.68296686        0.21069691      6              0            100      0
     10        0.41446915        0.10710414      5              0            100      0
     11        0.08602925        0.84766856      1              0            100      0
     12        0.03305157        0.63035994      8              0            100      0
     13        0.23189204        0.63319356      7              0            100      0
     14        0.23366063        0.18702744      3              0            100      0
     15        0.01835378        0.90806312      3              0            100      0
     16        0.30426860        0.72568311      7              0            100      0
     17        0.61530437        0.01077031      6              0            100      0
     18        0.29731521        0.48825968      8              0            100      0
     19        0.23348281        0.71339060      2              0            100      0
     20        0.42349595        0.00564587      5              0            100      0
     21        0.46177569        0.39985610      3              0            100      0
     22        0.57162800        0.33084225      9              0            100      0
     23        0.74721729        0.27424195      1              0            100      0
     24        0.81262953        0.39973099      2              0            100      0
     25        0.61691105        0.22934329      4              0            100      0
     26        0.97402231        0.87788979      3              0            100      0
     27        0.27013720        0.81170700      7              0            100      0
     28        0.35727778        0.36634035      1              0            100      0
     29        0.32726376        0.21654744      2              0            100      0
     30        0.56554436        0.18418401      2              0            100      0
     31        0.65402924        0.70031166      1              0            100      0
     32        0.65351368        0.85943711      1              0            100      0
     33        0.83752435        0.62630572      7              0            100      0
     34        0.48566217        0.69625599      5              0            100      0
     35        0.07025105        0.63296022      7              0            100      0
     36        0.10018885        0.46986243      5              0            100      0
     37        0.86098255        0.93752107      1              0            100      0
     38        0.72827407        0.49231800      1              0            100      0
     39        0.19534075        0.73406561      8              0            100      0
     40        0.24616751        0.58144599      1              0            100      0
     41        0.30525119        0.09744549      9              0            100      0
     42        0.36668619        0.13538643      9              0            100      0
     43        0.32739088        0.36361954      8              0            100      0
     44        0.63076926        0.90631705      6              0            100      0
     45        0.96142397        0.20529714      6              0            100      0
     46        0.38023109        0.39941175      1              0            100      0
     47        0.12047066        0.03927195      7              0            100      0
     48        0.00743112        0.52543531      6              0            100      0
     49        0.55807578        0.45907056      9              0            100      0
     50        0.63285506        0.03698630      8              0            100      0
     51        0.95974126        0.96804019      9              0            100      0
     52        0.48938396        0.58510143      5              0            100      0
     53        0.47472711        0.09520782      2              0            100      0
     54        0.28314938        0.19206430      4              0            100      0
     55        0.63068848        0.15370530      8              0            100      0
     56        0.38612096        0.49674828      8              0            100      0
     57        0.35529050        0.21116584      5              0            100      0
     58        0.59323865        0.75793832      6              0            100      0
     59        0.35849840        0.84756763      2              0            100      0
     60        0.00220545        0.32407128      7              0            100      0
     61        0.45343251        0.00555962      9              0            100      0
     62        0.26259335        0.99945465      6              0            100      0
     63        0.68186120        0.28587951      2              0            100      0
     64        0.71402702        0.83299227      6              0            100      0
     65        0.20503739        0.75614020      1              0            100      0
     66        0.11604799        0.70840214      7              0            100      0
     67        0.18571901        0.93925742      4              0            100      0
     68        0.06752982        0.50871022      9              0            100      0
     69        0.39646899        0.84470715      6              0            100      0
     70        0.11299323        0.13101428      1              0            100      0
     71        0.40031773        0.87196726      1              0            100      0
     72        0.34137076        0.44745414      2              0            100      0
     73        0.53694684        0.07524662      8              0            100      0
     74        0.84823304        0.54272192      4              0            100      0
     75        0.73944052        0.53549655      2              0            100      0
     76        0.08936650        0.76122205      2              0            100      0
     77        0.73589467        0.60931004      7              0            100      0
     78        0.83685471        0.78095032      7              0            100      0
     79        0.40667406        0.28153254      1              0            100      0
     80        0.24862001        0.00602498      3              0            100      0
     81        0.34064459        0.00328386      8              0            100      0
     82        0.21470357        0.03711096      5              0            100      0
     83        0.36781307        0.60417060      6              0            100      0
     84        0.92919169        0.91352752      8              0            100      0
     85        0.27066953        0.16460133      2              0            100      0
     86        0.99412026        0.87872284      5              0            100      0
     87        0.09498417        0.45166841      1              0            100      0
     88        0.20687273        0.12274443      3              0            100      0
     89        0.39982569        0.83791949      9              0            100      0
     90        0.68593644        0.79139476      7              0            100      0
     91        0.21724983        0.86231263      6              0            100      0
     92        0.31558325        0.06260104      5              0            100      0
     93        0.51458013        0.28958794      7              0            100      0
     94        0.23872917        0.56599753      2              0            100      0
     95        0.88915138        0.35153323      8              0            100      0
     96        0.70818850        0.48388605      8              0            100      0
     97        0.40064925        0.69551047      7              0            100      0
     98        0.68755371        0.58895777      7              0            100      0
     99        0.55580085        0.23908104      7              0            100      0
    100        0.14841654        0.88931614      5              0            100      0
