instance_7651

VEHICLE
NUMBER     CAPACITY
  100           50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.45006772        0.79670876      0              0            100      0
      1        0.62649035        0.90776233      1              0            100      0
      2        0.69639583        0.58493722      2              0            100      0
      3        0.73819128        0.19854151      2              0            100      0
      4        0.48809728        0.55021615      6              0            100      0
      5        0.78944500        0.61826402      5              0            100      0
      6        0.73462889        0.68447504      5              0            100      0
      7        0.77698957        0.18638877      8              0            100      0
      8        0.34672798        0.63978967      4              0            100      0
      9        0.76375358        0.05391720      3              0            100      0
     10        0.25150916        0.29196734      5              0            100      0
     11        0.43725544        0.72749329      8              0            100      0
     12        0.51310131        0.08741215      7              0            100      0
     13        0.78654942        0.97907447      3              0            100      0
     14        0.34374907        0.24728935      9              0            100      0
     15        0.52315648        0.94722086      6              0            100      0
     16        0.81510573        0.22770484      1              0            100      0
     17        0.88612631        0.84486296      2              0            100      0
     18        0.13126048        0.55157613      1              0            100      0
     19        0.86630412        0.55960210      9              0            100      0
     20        0.64680303        0.54539867      6              0            100      0
     21        0.89231964        0.44498127      1              0            100      0
     22        0.09023815        0.11066570      7              0            100      0
     23        0.09586021        0.22182599      7              0            100      0
     24        0.44162824        0.72838436      1              0            100      0
     25        0.65416518        0.58776070      9              0            100      0
     26        0.33580583        0.38104053      5              0            100      0
     27        0.42817180        0.83474692      8              0            100      0
     28        0.13924187        0.93927692      9              0            100      0
     29        0.57314862        0.10287507      7              0            100      0
     30        0.03865858        0.48321136      1              0            100      0
     31        0.38760846        0.38390830      1              0            100      0
     32        0.96303958        0.39187225      2              0            100      0
     33        0.66444385        0.09274171      7              0            100      0
     34        0.29261762        0.89297968      3              0            100      0
     35        0.37706640        0.71380774      5              0            100      0
     36        0.56829082        0.96052849      6              0            100      0
     37        0.95128826        0.41288193      5              0            100      0
     38        0.15956752        0.22665777      8              0            100      0
     39        0.06865224        0.19421405      1              0            100      0
     40        0.82208891        0.28953185      5              0            100      0
     41        0.87141033        0.40950300      7              0            100      0
     42        0.28191910        0.54076134      3              0            100      0
     43        0.05661824        0.49659251      9              0            100      0
     44        0.92194153        0.65374420      5              0            100      0
     45        0.80432491        0.15362086      2              0            100      0
     46        0.01580740        0.46208619      1              0            100      0
     47        0.44372215        0.59062393      4              0            100      0
     48        0.62257908        0.14796876      2              0            100      0
     49        0.41759100        0.56662592      8              0            100      0
     50        0.67812432        0.53993106      2              0            100      0
     51        0.78836601        0.74086751      6              0            100      0
     52        0.39455586        0.86340507      4              0            100      0
     53        0.42292149        0.58592448      1              0            100      0
     54        0.46093275        0.54223464      1              0            100      0
     55        0.48274020        0.97026705      5              0            100      0
     56        0.19607065        0.99086192      8              0            100      0
     57        0.38612743        0.14366348      6              0            100      0
     58        0.92625529        0.45365386      1              0            100      0
     59        0.89134404        0.96417273      8              0            100      0
     60        0.25890012        0.72812183      9              0            100      0
     61        0.52580814        0.39298200      3              0            100      0
     62        0.54048318        0.71755345      2              0            100      0
     63        0.02416148        0.05589131      8              0            100      0
     64        0.99036984        0.76066222      6              0            100      0
     65        0.54472134        0.13366511      5              0            100      0
     66        0.84212556        0.65956018      2              0            100      0
     67        0.80964773        0.67413068      4              0            100      0
     68        0.94784143        0.24873954      1              0            100      0
     69        0.22636136        0.90954207      3              0            100      0
     70        0.29109039        0.28486405      2              0            100      0
     71        0.74078399        0.38763261      7              0            100      0
     72        0.55189536        0.21180267      1              0            100      0
     73        0.14138689        0.38900365      5              0            100      0
     74        0.32153528        0.90689339      1              0            100      0
     75        0.56669904        0.30336983      5              0            100      0
     76        0.87900617        0.51753136      8              0            100      0
     77        0.93923296        0.55598460      9              0            100      0
     78        0.77059681        0.39081991      4              0            100      0
     79        0.58538154        0.89023801      1              0            100      0
     80        0.64145281        0.15211472      5              0            100      0
     81        0.42616311        0.54314062      6              0            100      0
     82        0.39693782        0.32817853      7              0            100      0
     83        0.47846019        0.50141665      8              0            100      0
     84        0.95566411        0.92603940      4              0            100      0
     85        0.16514198        0.32118034      6              0            100      0
     86        0.09809408        0.77925791      8              0            100      0
     87        0.41152544        0.30735991      2              0            100      0
     88        0.65563295        0.43852208      6              0            100      0
     89        0.32031455        0.82767849      7              0            100      0
     90        0.46706920        0.90664859      4              0            100      0
     91        0.28944866        0.03067738      1              0            100      0
     92        0.93580488        0.98483425      1              0            100      0
     93        0.94236178        0.28779631      2              0            100      0
     94        0.79376112        0.26908231      2              0            100      0
     95        0.27400881        0.53809937      2              0            100      0
     96        0.72222662        0.67515641      1              0            100      0
     97        0.52933614        0.11273406      1              0            100      0
     98        0.26312415        0.40120552      8              0            100      0
     99        0.17804540        0.06787842      6              0            100      0
    100        0.47641472        0.63771910      5              0            100      0
