instance_8813

VEHICLE
NUMBER     CAPACITY
  100           50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.41628660        0.98223859      0              0            100      0
      1        0.83527028        0.01079869      1              0            100      0
      2        0.84899074        0.09948730      6              0            100      0
      3        0.67208504        0.55076928      8              0            100      0
      4        0.19958235        0.84782679      8              0            100      0
      5        0.71382159        0.06762640      4              0            100      0
      6        0.00034953        0.99592556      8              0            100      0
      7        0.58298535        0.46708805      8              0            100      0
      8        0.02790888        0.50133270      6              0            100      0
      9        0.73983220        0.77719566      8              0            100      0
     10        0.59772742        0.82487632      9              0            100      0
     11        0.96075521        0.71033084      8              0            100      0
     12        0.70658308        0.74970376      4              0            100      0
     13        0.65669593        0.37927502      7              0            100      0
     14        0.58804236        0.26437384      7              0            100      0
     15        0.88733195        0.17052019      3              0            100      0
     16        0.72442939        0.16429497      1              0            100      0
     17        0.65690913        0.95916749      2              0            100      0
     18        0.29001142        0.81891205      9              0            100      0
     19        0.92523397        0.06415476      8              0            100      0
     20        0.46127870        0.70005154      8              0            100      0
     21        0.38288262        0.99676340      3              0            100      0
     22        0.74373012        0.93343744      3              0            100      0
     23        0.60367465        0.17146464      9              0            100      0
     24        0.23063843        0.71098956      3              0            100      0
     25        0.66474245        0.90090651      1              0            100      0
     26        0.24225195        0.92657270      6              0            100      0
     27        0.85317231        0.87761886      7              0            100      0
     28        0.19473538        0.46165761      7              0            100      0
     29        0.43799507        0.93840267      7              0            100      0
     30        0.19941052        0.97046969      5              0            100      0
     31        0.34876012        0.84179470      8              0            100      0
     32        0.88299510        0.07432517      1              0            100      0
     33        0.92437161        0.09428754      1              0            100      0
     34        0.74980329        0.49776290      8              0            100      0
     35        0.53676453        0.24890926      1              0            100      0
     36        0.28712318        0.27271238      3              0            100      0
     37        0.49310734        0.32764165      6              0            100      0
     38        0.33744544        0.77374086      1              0            100      0
     39        0.19821625        0.23218703      2              0            100      0
     40        0.00049597        0.75625920      2              0            100      0
     41        0.59227971        0.84630573      9              0            100      0
     42        0.00366501        0.16068990      3              0            100      0
     43        0.57931214        0.90505162      5              0            100      0
     44        0.48883554        0.30470210      2              0            100      0
     45        0.73657180        0.24062418      1              0            100      0
     46        0.94133708        0.92929816      8              0            100      0
     47        0.33296159        0.83383897      9              0            100      0
     48        0.74373132        0.20487406      5              0            100      0
     49        0.29591248        0.67336559      7              0            100      0
     50        0.68625285        0.74123118      8              0            100      0
     51        0.99234340        0.84964476      7              0            100      0
     52        0.21860167        0.38881115      1              0            100      0
     53        0.16509929        0.82775828      5              0            100      0
     54        0.01185925        0.02409110      2              0            100      0
     55        0.67435230        0.56505033      1              0            100      0
     56        0.74445891        0.73096266      2              0            100      0
     57        0.77472833        0.16056075      8              0            100      0
     58        0.06454810        0.51839554      3              0            100      0
     59        0.95267917        0.65665560      5              0            100      0
     60        0.23752251        0.00148437      4              0            100      0
     61        0.79739552        0.89986466      5              0            100      0
     62        0.83402211        0.77724080      5              0            100      0
     63        0.07333304        0.50088334      5              0            100      0
     64        0.13348972        0.13892458      6              0            100      0
     65        0.13899925        0.71414178      7              0            100      0
     66        0.77602340        0.41898616      9              0            100      0
     67        0.38418746        0.30643689      8              0            100      0
     68        0.70235004        0.83569187      2              0            100      0
     69        0.74669281        0.62967021      2              0            100      0
     70        0.93503165        0.75704129      3              0            100      0
     71        0.63473291        0.26397230      6              0            100      0
     72        0.40401222        0.43857172      8              0            100      0
     73        0.19969416        0.94056814      6              0            100      0
     74        0.81831740        0.28116687      3              0            100      0
     75        0.42016365        0.51732554      5              0            100      0
     76        0.53997705        0.27208611      1              0            100      0
     77        0.19054903        0.29498342      2              0            100      0
     78        0.78188472        0.69282982      9              0            100      0
     79        0.56806824        0.79487139      4              0            100      0
     80        0.93847861        0.68312816      4              0            100      0
     81        0.07156337        0.44380923      3              0            100      0
     82        0.97075432        0.00290096      4              0            100      0
     83        0.48634746        0.39252393      1              0            100      0
     84        0.48317990        0.89201141      4              0            100      0
     85        0.60499040        0.71226522      3              0            100      0
     86        0.00294291        0.40426667      3              0            100      0
     87        0.56202377        0.00804549      1              0            100      0
     88        0.13567984        0.20004553      5              0            100      0
     89        0.62690405        0.67096747      6              0            100      0
     90        0.23561090        0.25057109      9              0            100      0
     91        0.69323721        0.37145700      5              0            100      0
     92        0.01766010        0.65500576      7              0            100      0
     93        0.50283783        0.83147753      2              0            100      0
     94        0.56117173        0.97638320      5              0            100      0
     95        0.50800990        0.67846562      8              0            100      0
     96        0.06253796        0.09276185      5              0            100      0
     97        0.19840858        0.74633405      6              0            100      0
     98        0.40983796        0.94177532      4              0            100      0
     99        0.33733733        0.58854092      8              0            100      0
    100        0.79892416        0.46734316      6              0            100      0
