instance_7067

VEHICLE
NUMBER     CAPACITY
  100           50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.62600714        0.04410536      0              0            100      0
      1        0.07332213        0.05968715      9              0            100      0
      2        0.05311649        0.87983714      8              0            100      0
      3        0.14396137        0.88866916      2              0            100      0
      4        0.71846948        0.83596379      8              0            100      0
      5        0.53115423        0.26180845      4              0            100      0
      6        0.27607241        0.97292471      4              0            100      0
      7        0.23493501        0.04261114      1              0            100      0
      8        0.53306744        0.54133988      9              0            100      0
      9        0.61044388        0.26622126      2              0            100      0
     10        0.44578783        0.28694803      4              0            100      0
     11        0.77971358        0.75050686      2              0            100      0
     12        0.88863832        0.01243085      5              0            100      0
     13        0.09720116        0.83780045      2              0            100      0
     14        0.56166559        0.26873882      6              0            100      0
     15        0.86180131        0.64707033      4              0            100      0
     16        0.10094682        0.00005447      2              0            100      0
     17        0.02789692        0.22582134      8              0            100      0
     18        0.92239808        0.48386112      3              0            100      0
     19        0.13336041        0.53298449      7              0            100      0
     20        0.33643488        0.99913343      2              0            100      0
     21        0.55101081        0.57571863      7              0            100      0
     22        0.14394977        0.58577091      4              0            100      0
     23        0.26730772        0.34477471      2              0            100      0
     24        0.53677670        0.42717726      3              0            100      0
     25        0.30547683        0.18841689      6              0            100      0
     26        0.85383706        0.54593169      4              0            100      0
     27        0.47774066        0.68700331      4              0            100      0
     28        0.34442776        0.08770113      5              0            100      0
     29        0.40393260        0.10204222      9              0            100      0
     30        0.21520033        0.22536506      8              0            100      0
     31        0.64019729        0.70633396      4              0            100      0
     32        0.39266221        0.32099321      1              0            100      0
     33        0.06073110        0.02229205      3              0            100      0
     34        0.79347166        0.79764936      3              0            100      0
     35        0.55983646        0.26550675      4              0            100      0
     36        0.18856204        0.89431739      8              0            100      0
     37        0.30083547        0.42047228      2              0            100      0
     38        0.30692211        0.63006034      1              0            100      0
     39        0.82363870        0.97203586      3              0            100      0
     40        0.92826672        0.63255721      2              0            100      0
     41        0.77203232        0.43864750      4              0            100      0
     42        0.74485406        0.38567505      5              0            100      0
     43        0.09204648        0.32100391      7              0            100      0
     44        0.17037972        0.11203569      2              0            100      0
     45        0.41909158        0.04491727      8              0            100      0
     46        0.09096587        0.75629604      6              0            100      0
     47        0.42890001        0.44450019      3              0            100      0
     48        0.84398997        0.77546765      7              0            100      0
     49        0.87355148        0.68002737      4              0            100      0
     50        0.92080437        0.81789880      2              0            100      0
     51        0.54355813        0.99255301      2              0            100      0
     52        0.25369304        0.53396571      6              0            100      0
     53        0.01866258        0.90962180      1              0            100      0
     54        0.59163121        0.10412380      1              0            100      0
     55        0.96556459        0.43244288      1              0            100      0
     56        0.09929385        0.58725808      2              0            100      0
     57        0.78659819        0.67526427      6              0            100      0
     58        0.21533637        0.67865419      9              0            100      0
     59        0.64005895        0.90700520      3              0            100      0
     60        0.88185962        0.78692851      8              0            100      0
     61        0.14940679        0.32252607      6              0            100      0
     62        0.91991126        0.09595128      6              0            100      0
     63        0.74307515        0.66468188      5              0            100      0
     64        0.86918256        0.05332655      5              0            100      0
     65        0.62759571        0.53216292      7              0            100      0
     66        0.74929059        0.45949680      3              0            100      0
     67        0.50478102        0.78308601      8              0            100      0
     68        0.39373625        0.84281507      3              0            100      0
     69        0.28159479        0.69764287      9              0            100      0
     70        0.14451616        0.77447117      5              0            100      0
     71        0.26970142        0.23718374      1              0            100      0
     72        0.03322258        0.93529406      5              0            100      0
     73        0.98742684        0.42984181      9              0            100      0
     74        0.92712893        0.74213689      8              0            100      0
     75        0.23205017        0.84776677      8              0            100      0
     76        0.35141511        0.76057830      7              0            100      0
     77        0.31109664        0.48554408      7              0            100      0
     78        0.35777217        0.31988926      3              0            100      0
     79        0.53324584        0.06449795      5              0            100      0
     80        0.30410415        0.68885439      6              0            100      0
     81        0.71452761        0.82794421      2              0            100      0
     82        0.08843183        0.32055145      1              0            100      0
     83        0.37764634        0.06706599      6              0            100      0
     84        0.38653321        0.14995837      9              0            100      0
     85        0.97591905        0.82336751      8              0            100      0
     86        0.25039767        0.83167248      8              0            100      0
     87        0.02471278        0.51427146      8              0            100      0
     88        0.86319101        0.73770896      4              0            100      0
     89        0.32312755        0.32281361      2              0            100      0
     90        0.87875178        0.61430441      1              0            100      0
     91        0.86652806        0.14125367      9              0            100      0
     92        0.11833204        0.18168865      6              0            100      0
     93        0.59483987        0.98191613      5              0            100      0
     94        0.40859418        0.99274109      1              0            100      0
     95        0.91439191        0.04355426      8              0            100      0
     96        0.35942403        0.20728648      8              0            100      0
     97        0.35270234        0.55024928      9              0            100      0
     98        0.98606392        0.68395457      7              0            100      0
     99        0.97122085        0.31060535      4              0            100      0
    100        0.93487561        0.31892137      2              0            100      0
