instance_9465

VEHICLE
NUMBER     CAPACITY
  100           50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.83855942        0.57523796      0              0            100      0
      1        0.20669140        0.89362767      1              0            100      0
      2        0.13908011        0.66844111      8              0            100      0
      3        0.88061477        0.93494614      1              0            100      0
      4        0.15547738        0.97553467      5              0            100      0
      5        0.49756929        0.54100648      2              0            100      0
      6        0.98972546        0.97041321      8              0            100      0
      7        0.26163064        0.27638234      1              0            100      0
      8        0.51272640        0.32519337      2              0            100      0
      9        0.63257434        0.95705567      3              0            100      0
     10        0.74668637        0.92125870      9              0            100      0
     11        0.50265651        0.24095937      9              0            100      0
     12        0.09463862        0.77154400      1              0            100      0
     13        0.96263352        0.71534688      1              0            100      0
     14        0.30932749        0.37615434      4              0            100      0
     15        0.51781760        0.17649910      8              0            100      0
     16        0.50214678        0.43114977      3              0            100      0
     17        0.05966090        0.53883105      6              0            100      0
     18        0.70980092        0.76806800      4              0            100      0
     19        0.86449763        0.75431685      7              0            100      0
     20        0.16565445        0.40158103      1              0            100      0
     21        0.23722339        0.35281185      4              0            100      0
     22        0.61581065        0.33672562      5              0            100      0
     23        0.34925588        0.22510012      4              0            100      0
     24        0.57776634        0.20842760      5              0            100      0
     25        0.67848173        0.69059280      9              0            100      0
     26        0.27078547        0.87528447      3              0            100      0
     27        0.86778950        0.37422782      6              0            100      0
     28        0.17094881        0.91716411      4              0            100      0
     29        0.45992277        0.95216062      1              0            100      0
     30        0.15623776        0.60984328      7              0            100      0
     31        0.24191437        0.96240356      4              0            100      0
     32        0.60180974        0.52439919      3              0            100      0
     33        0.56171665        0.35170832      1              0            100      0
     34        0.55525329        0.24443983      2              0            100      0
     35        0.62392636        0.66971322      6              0            100      0
     36        0.72855133        0.01356230      9              0            100      0
     37        0.95147658        0.86549833      1              0            100      0
     38        0.22808615        0.61967990      3              0            100      0
     39        0.15212796        0.83777680      3              0            100      0
     40        0.92473801        0.11515696      2              0            100      0
     41        0.83326465        0.31311252      5              0            100      0
     42        0.91785891        0.91075242      3              0            100      0
     43        0.27209408        0.31678308      1              0            100      0
     44        0.50900011        0.91054623      2              0            100      0
     45        0.90522731        0.47611282      8              0            100      0
     46        0.14561236        0.77876356      6              0            100      0
     47        0.53979401        0.68373364      6              0            100      0
     48        0.21902675        0.07623161      4              0            100      0
     49        0.62259766        0.20135833      8              0            100      0
     50        0.48018390        0.57448882      9              0            100      0
     51        0.83045431        0.99336439      8              0            100      0
     52        0.63358553        0.14682406      7              0            100      0
     53        0.79672293        0.06225152      7              0            100      0
     54        0.79448647        0.38665953      4              0            100      0
     55        0.79510120        0.37225290      3              0            100      0
     56        0.73981820        0.58895618      5              0            100      0
     57        0.17288244        0.24003937      8              0            100      0
     58        0.51870140        0.63507265      2              0            100      0
     59        0.99522768        0.20348842      7              0            100      0
     60        0.60737448        0.25598075      2              0            100      0
     61        0.76534260        0.67142595      5              0            100      0
     62        0.20777474        0.16985221      4              0            100      0
     63        0.49113643        0.30863048      2              0            100      0
     64        0.17150310        0.06597681      3              0            100      0
     65        0.61019865        0.88517705      6              0            100      0
     66        0.27528246        0.09437933      6              0            100      0
     67        0.70727154        0.28408349      1              0            100      0
     68        0.16451220        0.20565005      1              0            100      0
     69        0.22008866        0.09189632      8              0            100      0
     70        0.03468897        0.59709756      2              0            100      0
     71        0.32001458        0.09640029      3              0            100      0
     72        0.04307823        0.03264981      4              0            100      0
     73        0.33940927        0.31238169      3              0            100      0
     74        0.97159408        0.69460341      6              0            100      0
     75        0.16705432        0.82058200      8              0            100      0
     76        0.76753251        0.07895299      3              0            100      0
     77        0.10871282        0.93723569      9              0            100      0
     78        0.48903284        0.95776102      4              0            100      0
     79        0.20237271        0.25105112      6              0            100      0
     80        0.44480692        0.78724298      7              0            100      0
     81        0.36419810        0.58896353      5              0            100      0
     82        0.88945608        0.04214859      9              0            100      0
     83        0.06168465        0.45313208      8              0            100      0
     84        0.41041233        0.90903788      8              0            100      0
     85        0.90885606        0.06001349      4              0            100      0
     86        0.30589636        0.47381946      5              0            100      0
     87        0.03332165        0.06687076      8              0            100      0
     88        0.77947893        0.35626347      9              0            100      0
     89        0.13457572        0.77416914      8              0            100      0
     90        0.19214481        0.29550498      7              0            100      0
     91        0.67028019        0.63110651      4              0            100      0
     92        0.82629315        0.18622982      8              0            100      0
     93        0.95188834        0.08203205      5              0            100      0
     94        0.83015831        0.75446498      6              0            100      0
     95        0.40754681        0.65346165      4              0            100      0
     96        0.90304671        0.64516808      2              0            100      0
     97        0.67866212        0.61716478      8              0            100      0
     98        0.47625718        0.15204439      9              0            100      0
     99        0.67571898        0.88973960      2              0            100      0
    100        0.66471438        0.11032132      6              0            100      0
