instance_9997

VEHICLE
NUMBER     CAPACITY
  100           50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.93221708        0.44996945      0              0            100      0
      1        0.00945109        0.62379357      4              0            100      0
      2        0.66674627        0.98482881      9              0            100      0
      3        0.67563144        0.09092201      7              0            100      0
      4        0.10820631        0.86409906      8              0            100      0
      5        0.32124187        0.79616613      3              0            100      0
      6        0.42603453        0.54600820      2              0            100      0
      7        0.88036946        0.86633109      5              0            100      0
      8        0.18406000        0.01989189      2              0            100      0
      9        0.55552795        0.08673453      3              0            100      0
     10        0.49178774        0.86023652      5              0            100      0
     11        0.35993536        0.31863223      9              0            100      0
     12        0.95823892        0.86464710      5              0            100      0
     13        0.42044770        0.58188301      7              0            100      0
     14        0.02989725        0.71805565      4              0            100      0
     15        0.38720879        0.65323476      8              0            100      0
     16        0.32208428        0.49927806      4              0            100      0
     17        0.57991031        0.89963408      5              0            100      0
     18        0.17920621        0.13916614      7              0            100      0
     19        0.83280015        0.18256040      9              0            100      0
     20        0.32566800        0.71829082      9              0            100      0
     21        0.98180298        0.66829884      4              0            100      0
     22        0.81161428        0.77160375      1              0            100      0
     23        0.50757281        0.21789259      3              0            100      0
     24        0.15805747        0.32022327      7              0            100      0
     25        0.44970801        0.13298600      2              0            100      0
     26        0.64900355        0.03724786      6              0            100      0
     27        0.97698802        0.38992381      4              0            100      0
     28        0.04393232        0.10190173      9              0            100      0
     29        0.26010843        0.88451361      2              0            100      0
     30        0.61499777        0.00974038      7              0            100      0
     31        0.55017760        0.29386613      5              0            100      0
     32        0.75732441        0.04707127      3              0            100      0
     33        0.50960265        0.73016123      8              0            100      0
     34        0.96008782        0.69826893      1              0            100      0
     35        0.54272485        0.55172593      9              0            100      0
     36        0.00508376        0.47717593      4              0            100      0
     37        0.26849134        0.59045650      7              0            100      0
     38        0.37460492        0.33900845      6              0            100      0
     39        0.62430275        0.13778086      8              0            100      0
     40        0.89475547        0.07089713      2              0            100      0
     41        0.49263387        0.12099608      9              0            100      0
     42        0.76201473        0.09011649      6              0            100      0
     43        0.91575811        0.94654091      2              0            100      0
     44        0.37440124        0.29282644      5              0            100      0
     45        0.79029776        0.01198082      4              0            100      0
     46        0.89791287        0.18442014      1              0            100      0
     47        0.75414180        0.08845686      8              0            100      0
     48        0.57114615        0.35195773      8              0            100      0
     49        0.88849096        0.95029480      9              0            100      0
     50        0.38284540        0.81289390      9              0            100      0
     51        0.79642077        0.67588042      8              0            100      0
     52        0.97872598        0.31491773      8              0            100      0
     53        0.91339639        0.07639499      9              0            100      0
     54        0.15836874        0.60137881      6              0            100      0
     55        0.49969086        0.86240483      8              0            100      0
     56        0.10657055        0.31239182      4              0            100      0
     57        0.48123990        0.76769730      4              0            100      0
     58        0.13668946        0.90662867      8              0            100      0
     59        0.22407722        0.75223647      3              0            100      0
     60        0.56508429        0.22560517      4              0            100      0
     61        0.82596531        0.83545612      9              0            100      0
     62        0.46950220        0.80786529      4              0            100      0
     63        0.16771672        0.96398586      2              0            100      0
     64        0.52286556        0.97110110      6              0            100      0
     65        0.58158303        0.85521649      8              0            100      0
     66        0.43161583        0.81637328      5              0            100      0
     67        0.55027245        0.59264600      3              0            100      0
     68        0.89213723        0.31793200      6              0            100      0
     69        0.09724543        0.46269879      3              0            100      0
     70        0.20192680        0.80558110      9              0            100      0
     71        0.70631606        0.02063493      5              0            100      0
     72        0.03351893        0.19851405      2              0            100      0
     73        0.34297500        0.67561416      7              0            100      0
     74        0.37161702        0.80626787      7              0            100      0
     75        0.84562789        0.98976126      7              0            100      0
     76        0.70804912        0.07630315      1              0            100      0
     77        0.35771553        0.82127782      4              0            100      0
     78        0.30115889        0.91820783      2              0            100      0
     79        0.49571462        0.02780975      8              0            100      0
     80        0.55857568        0.65268284      4              0            100      0
     81        0.21813964        0.24844008      2              0            100      0
     82        0.74596250        0.23923122      6              0            100      0
     83        0.71587987        0.38948261      2              0            100      0
     84        0.66918338        0.04033113      4              0            100      0
     85        0.56837797        0.84998193      4              0            100      0
     86        0.21583021        0.41838189      6              0            100      0
     87        0.08777871        0.59427751      1              0            100      0
     88        0.09759260        0.89997098      2              0            100      0
     89        0.94771407        0.62782059      9              0            100      0
     90        0.36846685        0.16695863      7              0            100      0
     91        0.78097682        0.41588404      6              0            100      0
     92        0.57200074        0.61296163      1              0            100      0
     93        0.58467874        0.10547609      6              0            100      0
     94        0.74627333        0.72458379      5              0            100      0
     95        0.47560984        0.67079398      2              0            100      0
     96        0.90077094        0.52354247      5              0            100      0
     97        0.54821512        0.96615875      6              0            100      0
     98        0.49254205        0.19421445      3              0            100      0
     99        0.11704818        0.30708456      7              0            100      0
    100        0.57148523        0.81647050      2              0            100      0
