instance_1572

VEHICLE
NUMBER     CAPACITY
  100           50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.75907451        0.46586142      0              0            100      0
      1        0.86237893        0.51452505      5              0            100      0
      2        0.59797743        0.03658807      3              0            100      0
      3        0.94580750        0.27947259      3              0            100      0
      4        0.82924543        0.01973884      9              0            100      0
      5        0.28060780        0.03955357      8              0            100      0
      6        0.14566350        0.31566843      5              0            100      0
      7        0.35702534        0.08722912      9              0            100      0
      8        0.97948815        0.13912587      1              0            100      0
      9        0.30657685        0.55175197      7              0            100      0
     10        0.54374273        0.84556898      7              0            100      0
     11        0.65093157        0.53694768      2              0            100      0
     12        0.94478984        0.01229530      9              0            100      0
     13        0.13533435        0.66475903      9              0            100      0
     14        0.46088546        0.70855832      6              0            100      0
     15        0.47979399        0.05360314      4              0            100      0
     16        0.70576293        0.40195499      9              0            100      0
     17        0.65320794        0.53006386      3              0            100      0
     18        0.65418496        0.63565974      7              0            100      0
     19        0.19482415        0.42671965      3              0            100      0
     20        0.13390473        0.98329352      1              0            100      0
     21        0.22345568        0.51690889      9              0            100      0
     22        0.13033197        0.16882499      3              0            100      0
     23        0.90147899        0.66293790      3              0            100      0
     24        0.84338492        0.93695338      2              0            100      0
     25        0.73206637        0.46018860      2              0            100      0
     26        0.91545330        0.75376709      6              0            100      0
     27        0.36264716        0.79579343      6              0            100      0
     28        0.56770891        0.15652861      7              0            100      0
     29        0.87392467        0.63275039      1              0            100      0
     30        0.96975293        0.72102700      6              0            100      0
     31        0.99797920        0.80851126      1              0            100      0
     32        0.17524806        0.72351860      2              0            100      0
     33        0.03020838        0.56564277      8              0            100      0
     34        0.80030960        0.04531988      8              0            100      0
     35        0.54774291        0.73745309      5              0            100      0
     36        0.67123925        0.56873237      8              0            100      0
     37        0.75328807        0.39050073      8              0            100      0
     38        0.77013614        0.16161313      3              0            100      0
     39        0.57415681        0.48216996      6              0            100      0
     40        0.67673513        0.79824801      4              0            100      0
     41        0.77853821        0.10282887      8              0            100      0
     42        0.52194358        0.93940247      4              0            100      0
     43        0.53003301        0.14054865      5              0            100      0
     44        0.82619217        0.00188250      6              0            100      0
     45        0.71284777        0.97120149      3              0            100      0
     46        0.20910612        0.73630807      2              0            100      0
     47        0.47916255        0.38473572      9              0            100      0
     48        0.90545253        0.78886407      6              0            100      0
     49        0.72754286        0.36703551      3              0            100      0
     50        0.56842453        0.21302024      2              0            100      0
     51        0.89828957        0.24791904      2              0            100      0
     52        0.32129290        0.28481830      6              0            100      0
     53        0.45039331        0.73688352      9              0            100      0
     54        0.67419900        0.56111164      7              0            100      0
     55        0.47843985        0.00368738      3              0            100      0
     56        0.81978210        0.28169094      8              0            100      0
     57        0.88426110        0.09245691      4              0            100      0
     58        0.80856388        0.78760143      9              0            100      0
     59        0.61377258        0.15895433      2              0            100      0
     60        0.29092113        0.37803568      2              0            100      0
     61        0.79796804        0.46379694      2              0            100      0
     62        0.67066848        0.90186496      6              0            100      0
     63        0.32176836        0.39402268      8              0            100      0
     64        0.94173068        0.04951771      4              0            100      0
     65        0.72186604        0.47341252      3              0            100      0
     66        0.55189272        0.04651590      1              0            100      0
     67        0.02570412        0.41846020      1              0            100      0
     68        0.50918158        0.95056045      6              0            100      0
     69        0.17465388        0.15416263      3              0            100      0
     70        0.41290586        0.54077248      1              0            100      0
     71        0.84415550        0.32836241      1              0            100      0
     72        0.08175053        0.72175806      5              0            100      0
     73        0.06320216        0.81611006      8              0            100      0
     74        0.79700564        0.23152822      1              0            100      0
     75        0.21603378        0.27398524      2              0            100      0
     76        0.34949686        0.11189073      7              0            100      0
     77        0.58902555        0.24458580      4              0            100      0
     78        0.49097209        0.25284792      6              0            100      0
     79        0.69953607        0.22781220      5              0            100      0
     80        0.49977409        0.77769565      6              0            100      0
     81        0.55173440        0.33752048      8              0            100      0
     82        0.95350024        0.79382379      1              0            100      0
     83        0.90854711        0.45441065      7              0            100      0
     84        0.78899838        0.98411298      5              0            100      0
     85        0.98590816        0.46281402      1              0            100      0
     86        0.44539733        0.74738678      8              0            100      0
     87        0.58293428        0.85783310      3              0            100      0
     88        0.75484171        0.22185433      8              0            100      0
     89        0.34731395        0.79580073      5              0            100      0
     90        0.44594947        0.18238106      9              0            100      0
     91        0.88953184        0.25000510      1              0            100      0
     92        0.86631164        0.02150767      8              0            100      0
     93        0.52760136        0.59374153      7              0            100      0
     94        0.56483995        0.73314491      5              0            100      0
     95        0.40683816        0.60175513      7              0            100      0
     96        0.09098013        0.05934941      1              0            100      0
     97        0.65578233        0.51793998      7              0            100      0
     98        0.64289195        0.94961604      2              0            100      0
     99        0.77046065        0.18652766      3              0            100      0
    100        0.59897208        0.59646680      1              0            100      0
