instance_7138

VEHICLE
NUMBER     CAPACITY
  100           50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.32850052        0.27742815      0              0            100      0
      1        0.19287405        0.90496128      9              0            100      0
      2        0.23558813        0.96034698      2              0            100      0
      3        0.42818538        0.34969776      6              0            100      0
      4        0.91972552        0.26134564      6              0            100      0
      5        0.58378715        0.72762432      4              0            100      0
      6        0.90369542        0.10287529      2              0            100      0
      7        0.99169944        0.34695727      7              0            100      0
      8        0.67247236        0.58010754      6              0            100      0
      9        0.53839811        0.40379235      4              0            100      0
     10        0.51818088        0.78305980      7              0            100      0
     11        0.04351307        0.13461040      5              0            100      0
     12        0.39260381        0.04035126      7              0            100      0
     13        0.71377166        0.15610532      1              0            100      0
     14        0.13772768        0.15696721      9              0            100      0
     15        0.33053774        0.33079659      7              0            100      0
     16        0.82312139        0.44272304      7              0            100      0
     17        0.25471309        0.56776976      9              0            100      0
     18        0.21894427        0.67144447      8              0            100      0
     19        0.53482009        0.00394558      4              0            100      0
     20        0.15399610        0.02832628      7              0            100      0
     21        0.88030156        0.60392000      2              0            100      0
     22        0.38749473        0.35858951      8              0            100      0
     23        0.95257619        0.84776588      8              0            100      0
     24        0.27523151        0.36166357      3              0            100      0
     25        0.77304405        0.60134607      9              0            100      0
     26        0.17089364        0.18822665      1              0            100      0
     27        0.12162495        0.84104885      9              0            100      0
     28        0.60958011        0.70382110      7              0            100      0
     29        0.11890856        0.20846608      3              0            100      0
     30        0.22667163        0.06115928      6              0            100      0
     31        0.20799583        0.48127823      7              0            100      0
     32        0.14330966        0.84027158      8              0            100      0
     33        0.45336395        0.12105702      3              0            100      0
     34        0.05829680        0.12146471      2              0            100      0
     35        0.46997882        0.23291803      9              0            100      0
     36        0.80602544        0.45938338      8              0            100      0
     37        0.07820219        0.99129666      1              0            100      0
     38        0.69019455        0.06691164      2              0            100      0
     39        0.32161583        0.80169387      6              0            100      0
     40        0.19669301        0.25368929      8              0            100      0
     41        0.99253646        0.37244103      9              0            100      0
     42        0.46596118        0.32462276      4              0            100      0
     43        0.04101098        0.74912386      8              0            100      0
     44        0.02286109        0.49679076      4              0            100      0
     45        0.09746741        0.91526945      4              0            100      0
     46        0.76483976        0.95017392      6              0            100      0
     47        0.19248775        0.11034063      3              0            100      0
     48        0.66602412        0.74753380      5              0            100      0
     49        0.75790696        0.91120361      1              0            100      0
     50        0.16102649        0.05840901      2              0            100      0
     51        0.21270964        0.04961287      1              0            100      0
     52        0.60841108        0.25253930      1              0            100      0
     53        0.63991287        0.37320903      1              0            100      0
     54        0.36640531        0.36919447      1              0            100      0
     55        0.15781691        0.35822243      1              0            100      0
     56        0.03347799        0.60084021      1              0            100      0
     57        0.41186921        0.08801193      1              0            100      0
     58        0.69648629        0.80574796      8              0            100      0
     59        0.47952300        0.64630021      6              0            100      0
     60        0.33046653        0.44338940      8              0            100      0
     61        0.81004090        0.33731043      6              0            100      0
     62        0.18117000        0.95147201      7              0            100      0
     63        0.17494284        0.20425254      4              0            100      0
     64        0.87585406        0.18190555      2              0            100      0
     65        0.94666912        0.58457996      1              0            100      0
     66        0.42712885        0.08438037      2              0            100      0
     67        0.38106019        0.03129393      9              0            100      0
     68        0.95323968        0.22761195      8              0            100      0
     69        0.68714717        0.21601028      5              0            100      0
     70        0.27438839        0.71347684      4              0            100      0
     71        0.33644538        0.98107836      3              0            100      0
     72        0.65216488        0.72308990      6              0            100      0
     73        0.06139094        0.30244711      9              0            100      0
     74        0.48949782        0.50528116      9              0            100      0
     75        0.87270405        0.17787400      9              0            100      0
     76        0.94961128        0.42049805      3              0            100      0
     77        0.46993859        0.30357828      1              0            100      0
     78        0.58475290        0.62577811      6              0            100      0
     79        0.04290588        0.78572386      2              0            100      0
     80        0.84815279        0.03386665      3              0            100      0
     81        0.80597217        0.04461651      1              0            100      0
     82        0.33859590        0.33981854      2              0            100      0
     83        0.44048105        0.94074237      3              0            100      0
     84        0.34851911        0.18213382      8              0            100      0
     85        0.28229416        0.98185144      4              0            100      0
     86        0.44427769        0.58768443      8              0            100      0
     87        0.48134797        0.82623898      4              0            100      0
     88        0.18375958        0.68069166      6              0            100      0
     89        0.68703343        0.35836171      7              0            100      0
     90        0.15105175        0.36821836      9              0            100      0
     91        0.57189702        0.65287450      1              0            100      0
     92        0.47419555        0.97616332      3              0            100      0
     93        0.47037182        0.43264870      5              0            100      0
     94        0.74560690        0.61252077      5              0            100      0
     95        0.96988086        0.64000896      7              0            100      0
     96        0.44200714        0.01804569      5              0            100      0
     97        0.00852282        0.31768028      7              0            100      0
     98        0.07985883        0.47662028      8              0            100      0
     99        0.76458815        0.78271406      7              0            100      0
    100        0.99527400        0.02058493      5              0            100      0
