instance_297

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.61475468     0.87612748          0        0.00000        3.00000        0.00000
      1     0.39903101     0.11834391          5     0.65843070     2.46602535     0.20000000
      2     0.14851947     0.97959465          7     0.67982233     2.56519794     0.20000000
      3     0.94440633     0.91555560          2     1.13602281     1.67623973     0.20000000
      4     0.59751213     0.80631667          7     0.14062575     0.82542956     0.20000000
      5     0.29307580     0.65559012          3     0.60428989     1.95370424     0.20000000
      6     0.27859467     0.13225916          9     0.89820701     1.32224393     0.20000000
      7     0.51859134     0.44412914          3     0.23623466     1.24487841     0.20000000
      8     0.78951412     0.97393280          6     0.10259892     0.40712380     0.20000000
      9     0.78645831     0.55617708          1     1.73580766     2.16358018     0.20000000
     10     0.15954463     0.09870026          9     0.31951356     1.61847103     0.20000000
     11     0.00334139     0.06523705          5     0.49563915     1.90460849     0.20000000
     12     0.83696270     0.60876727          9     1.17099476     1.49988174     0.20000000
     13     0.82965940     0.64547616          4     1.36969662     2.99588060     0.20000000
     14     0.92069566     0.29858661          4     1.40001047     2.67460632     0.20000000
     15     0.18157722     0.24513803          1     0.38237470     1.99195457     0.20000000
     16     0.86946803     0.85988265          3     0.88487071     2.24388218     0.20000000
     17     0.90320623     0.39935970          9     0.00000000     1.85255206     0.20000000
     18     0.46566415     0.22276132          9     1.00931787     2.74127626     0.20000000
     19     0.77332455     0.17934793          3     0.00000000     1.52357805     0.20000000
     20     0.72013766     0.54181463          3     1.69676042     2.80430341     0.20000000
     21     0.13038266     0.21945731          6     0.71389931     1.43191338     0.20000000
     22     0.54484224     0.59508276          2     0.51412046     1.46482909     0.20000000
     23     0.83248907     0.20246209          1     1.26246750     1.93529308     0.20000000
     24     0.16579737     0.51808572          3     1.75984454     2.05762529     0.20000000
     25     0.14111571     0.39592257          9     1.23454654     2.12530780     0.20000000
     26     0.76254624     0.88577896          6     0.41492859     1.36217618     0.20000000
     27     0.99206203     0.52951783          4     1.40664423     2.60102081     0.20000000
     28     0.62388831     0.89371002          2     1.05020356     2.64856911     0.20000000
     29     0.71247786     0.93824679          6     0.70405871     1.08181858     0.20000000
     30     0.06645556     0.45569444          4     0.45377076     2.15590715     0.20000000
     31     0.09555950     0.16662909          6     0.61041600     2.28634548     0.20000000
     32     0.27658001     0.41279894          7     1.21442175     2.23796105     0.20000000
     33     0.13959983     0.99908149          3     1.66816235     2.70621490     0.20000000
     34     0.79761869     0.90666997          7     0.87037146     1.66948211     0.20000000
     35     0.00786080     0.00164975          7     1.31895900     2.00566792     0.20000000
     36     0.73995811     0.12823394          1     1.29506791     2.21672869     0.20000000
     37     0.87572980     0.61287582          2     0.63123316     0.90760976     0.20000000
     38     0.16903438     0.51608759          2     0.95524383     2.27967882     0.20000000
     39     0.67787015     0.38353887          5     0.62322909     2.10097384     0.20000000
     40     0.51089555     0.42397159          7     1.39057171     2.09672999     0.20000000
     41     0.35105431     0.07482861          5     0.38550639     1.52016509     0.20000000
     42     0.41380137     0.34890988          8     0.43607318     1.75093472     0.20000000
     43     0.91192359     0.15754287          4     0.90057290     1.91426885     0.20000000
     44     0.72173995     0.08231957          1     0.73171735     1.82146335     0.20000000
     45     0.54435468     0.74898279          3     0.28940889     0.86958241     0.20000000
     46     0.03893695     0.95939952          3     1.13377106     2.65554094     0.20000000
     47     0.30318835     0.01228417          3     0.59077632     1.47456348     0.20000000
     48     0.42715719     0.44487482          8     0.71700823     1.46134818     0.20000000
     49     0.92105162     0.11645711          5     0.83528107     2.09752131     0.20000000
     50     0.30262691     0.57140201          7     0.47904074     1.68598068     0.20000000
