instance_900

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.93469560     0.20405996          0        0.00000        3.00000        0.00000
      1     0.65077084     0.07079239          8     0.23247045     0.81666940     0.20000000
      2     0.33272028     0.96189219          6     1.02480412     1.79647040     0.20000000
      3     0.92561573     0.97852474          4     0.94006664     2.42261362     0.20000000
      4     0.06636214     0.93711567          6     0.36042827     2.05763030     0.20000000
      5     0.55915022     0.18384193          6     1.83416080     2.47718334     0.20000000
      6     0.72667098     0.40746471          4     1.80235863     2.89662361     0.20000000
      7     0.21345189     0.47078994          5     0.07319385     1.96193409     0.20000000
      8     0.33625567     0.10317865          7     0.00000000     1.57505333     0.20000000
      9     0.39707732     0.55616313          1     1.81936300     2.37028265     0.20000000
     10     0.33732241     0.44435710          6     1.63716328     1.94270599     0.20000000
     11     0.85113949     0.56543684          2     0.58485651     1.27053523     0.20000000
     12     0.81678081     0.97742409          2     0.00000000     1.82376373     0.20000000
     13     0.93755573     0.73798937          4     1.18151259     2.36358738     0.20000000
     14     0.84604597     0.00951502          4     1.50099230     1.82335997     0.20000000
     15     0.01594645     0.94249749          7     0.68101805     2.20320439     0.20000000
     16     0.11141227     0.99987072          4     1.08855414     1.63271189     0.20000000
     17     0.42347470     0.20264922          2     1.10935712     2.15872908     0.20000000
     18     0.51749843     0.52711225          5     1.64023292     1.90864336     0.20000000
     19     0.15334336     0.98000097          1     1.37520826     1.85405457     0.20000000
     20     0.87974286     0.61108720          9     0.84284836     1.94923544     0.20000000
     21     0.31515560     0.90489352          6     0.95534438     1.15745890     0.20000000
     22     0.57391280     0.88953507          7     0.00000000     1.66584575     0.20000000
     23     0.40970328     0.50886816          7     1.69538808     2.14470196     0.20000000
     24     0.95915860     0.18905911          6     0.02223492     1.55118144     0.20000000
     25     0.53283191     0.69597745          9     0.34384322     1.62858319     0.20000000
     26     0.72581029     0.09651599          1     0.54347032     1.24418187     0.20000000
     27     0.69565898     0.58695138          6     1.53322506     2.67667246     0.20000000
     28     0.66897285     0.73713440          4     1.04362535     1.69650555     0.20000000
     29     0.18954605     0.07733248          6     0.82603759     2.44733977     0.20000000
     30     0.11108463     0.71381235          3     0.83563936     2.72275686     0.20000000
     31     0.41704404     0.58119053          5     0.21829599     2.03341484     0.20000000
     32     0.82077491     0.73226416          4     0.97786260     1.38359547     0.20000000
     33     0.91949332     0.37804902          2     2.09012675     2.98283458     0.20000000
     34     0.05269577     0.26777416          6     0.28478116     1.76543069     0.20000000
     35     0.47099772     0.18614221          6     1.36469579     2.48609543     0.20000000
     36     0.19134031     0.41682670          5     1.13487506     1.35715461     0.20000000
     37     0.81337452     0.75418109          4     0.00000000     1.56043231     0.20000000
     38     0.51059228     0.05916484          7     1.15392542     2.14367342     0.20000000
     39     0.04153837     0.24104004          8     0.81603640     1.20033050     0.20000000
     40     0.20173052     0.17527562          4     0.76353782     1.10343170     0.20000000
     41     0.56059915     0.90171039          9     1.38414836     2.54286456     0.20000000
     42     0.79494679     0.61960900          5     0.12226498     1.92183197     0.20000000
     43     0.57191724     0.66021961          1     1.46348000     2.33942080     0.20000000
     44     0.48284280     0.40508211          3     0.42173916     2.25281000     0.20000000
     45     0.78680456     0.41569504          8     0.00000000     1.53337240     0.20000000
     46     0.35976064     0.84701020          9     1.40135241     1.66362476     0.20000000
     47     0.51667738     0.98634195          4     1.14001942     2.60147309     0.20000000
     48     0.78848052     0.05999485          4     1.31011975     2.12252951     0.20000000
     49     0.41007856     0.68678039          3     0.44411680     1.24674463     0.20000000
     50     0.95829475     0.96378458          6     0.57389998     1.29792833     0.20000000
