instance_205

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.34384462     0.05355315          0        0.00000        3.00000        0.00000
      1     0.76990348     0.57950497          5     0.49425524     1.91528821     0.20000000
      2     0.59451550     0.89277488          1     1.36736190     2.22905970     0.20000000
      3     0.15566623     0.88210964          3     0.06552976     1.67754889     0.20000000
      4     0.11577450     0.69909883          6     0.21644056     1.21717811     0.20000000
      5     0.81149781     0.28212416          1     0.74950176     2.08623767     0.20000000
      6     0.19660249     0.56772089          1     0.91026711     2.90927887     0.20000000
      7     0.08009764     0.08517621          3     1.29687428     1.83028054     0.20000000
      8     0.98861414     0.61926144          5     0.73808014     1.58970177     0.20000000
      9     0.35260352     0.90541232          8     0.35838163     1.88294351     0.20000000
     10     0.43929747     0.91317695          7     0.65824777     1.70462823     0.20000000
     11     0.85249376     0.16761488          9     0.27892327     1.47473037     0.20000000
     12     0.12980390     0.64163077          8     0.60736877     1.04150462     0.20000000
     13     0.41311666     0.40003943          4     1.57612801     2.93900824     0.20000000
     14     0.05586984     0.84713787          1     1.19659293     1.83843601     0.20000000
     15     0.90064627     0.61713123          5     0.37357330     2.04801464     0.20000000
     16     0.37736338     0.66761684          4     0.52434695     1.48230684     0.20000000
     17     0.33852068     0.10560631          6     0.97304916     2.56978035     0.20000000
     18     0.34466723     0.62849241          2     1.38326538     1.66536224     0.20000000
     19     0.65024614     0.37636405          2     0.99146432     2.54671383     0.20000000
     20     0.40974838     0.35499012          4     1.91454434     2.27551723     0.20000000
     21     0.58439898     0.11930783          5     0.28867757     2.28566408     0.20000000
     22     0.27471384     0.68854815          7     1.42579043     1.85314071     0.20000000
     23     0.06156846     0.58608383          7     1.46336031     2.18734407     0.20000000
     24     0.88880080     0.29113227          4     1.06683373     2.76820421     0.20000000
     25     0.34525871     0.74842811          9     0.71743566     2.31124449     0.20000000
     26     0.10703102     0.36979538          1     0.86098611     2.03077126     0.20000000
     27     0.30163279     0.12844443          3     1.63612223     3.00000000     0.20000000
     28     0.35000837     0.79649711          6     1.10001421     2.34961534     0.20000000
     29     0.58276147     0.93516487          2     0.84680575     2.59368420     0.20000000
     30     0.61334401     0.00781388          6     1.27362919     2.28951454     0.20000000
     31     0.05297009     0.63334638          7     1.93678904     2.26587915     0.20000000
     32     0.15182231     0.24574932          2     0.27105612     2.14793682     0.20000000
     33     0.46999088     0.07992506          3     1.51047993     1.98644710     0.20000000
     34     0.54064202     0.38332710          7     1.50843549     1.76494265     0.20000000
     35     0.87278730     0.51717949          4     0.87810689     2.26949477     0.20000000
     36     0.95398688     0.44285795          8     1.44036138     2.28804708     0.20000000
     37     0.65865451     0.89483619          8     1.12051904     2.13892269     0.20000000
     38     0.85488242     0.79484296          3     0.98660904     2.53506255     0.20000000
     39     0.26057661     0.37196532          9     1.21981132     1.48035443     0.20000000
     40     0.95692897     0.45287207          5     0.00000000     1.82004404     0.20000000
     41     0.21814977     0.65195698          1     1.06627500     2.13987303     0.20000000
     42     0.84254980     0.93149227          9     0.75644922     2.39418221     0.20000000
     43     0.87177700     0.14637271          2     1.31113267     3.00000000     0.20000000
     44     0.28281805     0.83059001          7     0.85503465     1.89787364     0.20000000
     45     0.23658323     0.16999988          4     0.00000000     1.13984752     0.20000000
     46     0.28037980     0.03976078          4     1.84975672     3.00000000     0.20000000
     47     0.77688253     0.39558592          9     0.41089296     2.39401555     0.20000000
     48     0.80577248     0.32636151          9     0.82591110     2.12815595     0.20000000
     49     0.62990195     0.78052306          6     0.77240270     2.23085833     0.20000000
     50     0.57999104     0.46053377          5     0.83621043     1.61036015     0.20000000
