name,bestNVehicles,bestCost,algBestCost,algNVehicles,gap,time,iter,history
instance_10,10,14.02086,14.02086,10,0.0,31.648513555526733,602,"[14.069957703639947, 14.069957703639947, 14.069957703639947, 14.069957703639947, 14.069957703639947, 14.069957703639947]"
instance_47,9,13.49384,13.52944,9,0.0026382408565685336,35.467185735702515,1000,"[14.26390084197497, 14.258537170795003, 14.219264264537234, 14.219264264537232, 13.884198450808983, 13.531305746090162, 13.529444872768519, 13.529444872768519, 13.529444872768517, 13.529444872768517]"
instance_25,10,14.64106,14.86634,10,0.015386864065853136,36.590853691101074,1000,"[15.893996872027055, 15.874048351713844, 15.707046819714211, 15.057008064191374, 15.057008064191374, 14.959387656400745, 14.959387656400745, 14.959387656400745, 14.886064852244221, 14.866344514606148]"
instance_13,8,10.83843,10.95354,9,0.010620541905054477,37.33236908912659,1000,"[11.851564390490939, 11.37778558508511, 11.37778558508511, 11.37778558508511, 11.37778558508511, 11.37778558508511, 11.310030914014964, 10.953544945072835, 10.953544945072835, 10.953544945072833]"
instance_24,10,15.78968,16.38019,10,0.03739847799322078,39.18385291099548,1000,"[17.150524452527474, 16.584543433825374, 16.548436043025713, 16.548436043025713, 16.548436043025713, 16.548436043025713, 16.380186130119966, 16.380186130119966, 16.380186130119966, 16.380186130119966]"
instance_41,11,19.1914,20.18733,12,0.05189459862229945,39.5219829082489,1000,"[20.42266061683532, 20.308416408183174, 20.293561128935295, 20.293561128935295, 20.29356112893529, 20.29356112893529, 20.187334778530683, 20.18733477853068, 20.18733477853068, 20.18733477853068]"
instance_1,9,13.87083,14.13763,9,0.019234609608797738,41.77351427078247,1000,"[15.108722433822226, 14.817664254680333, 14.817664254680333, 14.773659725973863, 14.378538655065153, 14.310441165615444, 14.25687406571027, 14.137632994360015, 14.137632994360015, 14.137632994360015]"
instance_2,10,13.85897,14.33542,10,0.03437845669627684,44.92740988731384,1000,"[15.403524142817641, 15.026701952813166, 14.348266343531368, 14.348266343531368, 14.348266343531368, 14.348266343531368, 14.348266343531368, 14.348266343531368, 14.348266343531368, 14.335420736774383]"
instance_4,12,19.83124,20.2444,12,0.020833795566994183,45.930638790130615,1000,"[20.830657988574014, 20.571204016247368, 20.278596867710387, 20.278596867710387, 20.278596867710387, 20.278596867710387, 20.278596867710387, 20.278596867710387, 20.244396978200506, 20.244396978200506]"
instance_42,10,14.52086,15.34609,10,0.05683065603552403,48.055816411972046,1000,"[16.069636979074968, 15.346086622765721, 15.346086622765721, 15.346086622765721, 15.346086622765721, 15.346086622765721, 15.346086622765721, 15.346086622765721, 15.346086622765721, 15.346086622765721]"
instance_7,11,19.98492,20.11553,11,0.006535427712495261,48.572489500045776,1000,"[20.571428246202437, 20.115529939393955, 20.115529939393955, 20.115529939393955, 20.115529939393955, 20.115529939393955, 20.115529939393955, 20.115529939393955, 20.115529939393955, 20.115529939393955]"
instance_23,10,15.41076,16.11111,10,0.04544551988350998,49.166728496551514,1000,"[17.62295013241158, 16.6737009427223, 16.65424832402365, 16.156184025691687, 16.120211684415057, 16.111105718838655, 16.111105718838655, 16.111105718838655, 16.111105718838655, 16.111105718838655]"
instance_15,10,17.39714,18.06846,11,0.03858795181276931,49.52007055282593,1000,"[19.308403838216186, 18.291482385383926, 18.291482385383926, 18.291482385383926, 18.161053014446644, 18.13470114797173, 18.06846428477381, 18.06846428477381, 18.06846428477381, 18.06846428477381]"
instance_26,11,18.96056,19.4268,11,0.02458999101292362,49.654040813446045,1000,"[20.949196310661236, 20.195308887344105, 20.036774877866495, 20.036774877866495, 20.036774877866495, 20.036774877866495, 19.426802606986772, 19.426802606986772, 19.426802606986772, 19.426802606986772]"
instance_11,9,11.69137,11.76349,9,0.006168652604442419,49.7813446521759,1000,"[12.697888752152188, 11.783503434128644, 11.783503434128644, 11.764676845607802, 11.763491845084719, 11.763491845084717, 11.763491845084715, 11.763491845084715, 11.763491845084715, 11.763491845084715]"
instance_6,9,11.81285,12.3721,10,0.04734251260280123,49.96661353111267,1000,"[13.20584986438504, 12.485944922165432, 12.485944922165432, 12.485944922165432, 12.485944922165432, 12.44970254177988, 12.372096637379563, 12.372096637379563, 12.372096637379563, 12.372096637379563]"
instance_9,11,19.28038,19.66606,11,0.020003755112710467,50.16358137130737,1000,"[22.162815766977225, 20.92248928831965, 20.389231424347916, 19.675357903434527, 19.675357903434527, 19.66605811217215, 19.66605811217215, 19.666058112172145, 19.666058112172145, 19.666058112172145]"
instance_40,10,16.20394,16.79068,11,0.03620971195894326,50.162779808044434,1000,"[17.181947242435864, 17.149636200980645, 17.14963620098064, 16.986073298001372, 16.797613427716808, 16.79068082967793, 16.79068082967793, 16.79068082967793, 16.79068082967793, 16.79068082967793]"
instance_35,10,15.21221,15.55443,11,0.022496402560837597,50.191746950149536,1000,"[15.79759922527677, 15.724096507634846, 15.554430901782872, 15.554430901782872, 15.554430901782872, 15.554430901782872, 15.554430901782872, 15.554430901782872, 15.554430901782872, 15.554430901782872]"
instance_3,9,13.17629,13.61613,10,0.033381171786595484,50.271063804626465,1000,"[14.243238128109608, 13.616134057328427, 13.616134057328427, 13.616134057328427, 13.616134057328427, 13.616134057328427, 13.616134057328427, 13.616134057328427, 13.616134057328427, 13.616134057328427]"
instance_8,9,10.60986,10.66003,9,0.004728620358798456,50.568997859954834,1000,"[11.96247898316502, 11.071169832313323, 10.719077355691395, 10.660032385456226, 10.660032385456226, 10.660032385456226, 10.660032385456226, 10.660032385456226, 10.660032385456226, 10.660032385456226]"
instance_16,9,13.54043,13.99442,9,0.03352847730832767,50.72140336036682,1000,"[15.007571155127543, 14.258275039038196, 14.258275039038196, 14.258275039038196, 13.99546145860935, 13.994415084954014, 13.994415084954014, 13.994415084954014, 13.994415084954014, 13.994415084954014]"
instance_29,10,16.11435,16.8921,11,0.04826443511528528,50.71642017364502,1000,"[17.102228264843006, 16.912012500988535, 16.906765003813838, 16.906765003813838, 16.892096966657473, 16.892096966657473, 16.892096966657473, 16.892096966657473, 16.892096966657473, 16.892096966657473]"
instance_21,10,15.14194,15.26668,11,0.008238046115623175,50.79581308364868,1000,"[15.887612895868452, 15.404856915032966, 15.358230498195041, 15.314338351545453, 15.314338351545453, 15.266682297052935, 15.266682297052935, 15.266682297052935, 15.266682297052935, 15.266682297052935]"
instance_32,11,14.90966,15.48812,11,0.03879766540618631,50.888301610946655,1000,"[16.42623475449147, 16.327455699763718, 15.930725337284835, 15.879741389619195, 15.50802582694633, 15.50802582694633, 15.488123712155849, 15.488123712155849, 15.488123712155847, 15.488123712155847]"
instance_44,9,13.97738,14.43369,10,0.032646318551831616,50.947680950164795,1000,"[15.153283658479264, 14.433692825017735, 14.433692825017735, 14.433692825017733, 14.433692825017733, 14.433692825017733, 14.433692825017733, 14.433692825017733, 14.433692825017733, 14.433692825017733]"
instance_18,9,15.78119,16.0735,10,0.01852268428426492,50.98799443244934,1000,"[16.48843343945786, 16.417476421517605, 16.417476421517605, 16.362177731972576, 16.362177731972576, 16.25278664862197, 16.073504148757614, 16.073504148757614, 16.073504148757614, 16.073504148757614]"
instance_30,10,17.41376,17.78687,10,0.02142615954279837,51.01240801811218,1000,"[18.026460604808904, 17.795610314478033, 17.786867652296735, 17.786867652296735, 17.786867652296735, 17.786867652296735, 17.786867652296735, 17.786867652296735, 17.786867652296735, 17.786867652296735]"
instance_19,10,14.67818,14.84456,10,0.01133519278275646,51.36228108406067,1000,"[16.229267655485728, 15.997039568080572, 15.997039568080572, 15.329818014010655, 15.04444045329572, 15.044440453295719, 15.038293316195467, 14.844562780157151, 14.844562780157151, 14.84456278015715]"
instance_0,9,12.97768,13.11524,9,0.01059973739528179,51.4307496547699,1000,"[13.647608814200645, 13.292464413158886, 13.115239327724483, 13.115239327724483, 13.115239327724483, 13.115239327724483, 13.115239327724483, 13.115239327724483, 13.115239327724483, 13.115239327724483]"
instance_14,9,12.79713,13.00446,10,0.01620128888274173,51.60990309715271,1000,"[13.346332684268514, 13.074449736353515, 13.004460355110956, 13.004460355110954, 13.004460355110954, 13.004460355110954, 13.004460355110954, 13.004460355110954, 13.004460355110954, 13.004460355110954]"
instance_46,10,15.98919,16.16757,10,0.011156287466719742,51.86861228942871,1000,"[16.639497677173292, 16.545272793406003, 16.253478685343396, 16.221718447713936, 16.16757163909007, 16.16757163909007, 16.16757163909007, 16.16757163909007, 16.16757163909007, 16.16757163909007]"
instance_12,9,11.35384,11.58454,10,0.020319116704128344,51.90993809700012,1000,"[12.022327271825876, 11.71775069756629, 11.71775069756629, 11.66479493986838, 11.660210244790992, 11.660210244790989, 11.660210244790987, 11.660210244790987, 11.660210244790987, 11.584535470411781]"
instance_39,10,15.59636,16.466,11,0.05575916431782803,51.88916277885437,1000,"[17.0380238579759, 16.46696489010348, 16.465997310007154, 16.46599731000715, 16.46599731000715, 16.46599731000715, 16.46599731000715, 16.46599731000715, 16.46599731000715, 16.46599731000715]"
instance_22,9,13.0112,13.14888,9,0.010581652729955697,52.06187963485718,1000,"[13.533602587509197, 13.148880772752381, 13.148880772752381, 13.148880772752381, 13.14888077275238, 13.14888077275238, 13.14888077275238, 13.14888077275238, 13.14888077275238, 13.14888077275238]"
instance_31,8,10.55501,10.80168,9,0.023369944699247084,52.37450051307678,1000,"[10.909295498211943, 10.909295498211943, 10.909295498211941, 10.90929549821194, 10.90929549821194, 10.90929549821194, 10.801682287483228, 10.801682287483228, 10.801682287483228, 10.801682287483228]"
instance_38,10,12.09475,12.26802,9,0.014326050559126934,52.61860752105713,1000,"[13.205080439737571, 13.064033822522099, 13.040736030787812, 12.26802145458295, 12.26802145458295, 12.26802145458295, 12.26802145458295, 12.26802145458295, 12.268021454582946, 12.268021454582946]"
instance_43,9,12.33874,12.65632,9,0.025738446551268567,52.64831829071045,1000,"[13.769262486711657, 12.695307428955939, 12.664956944600862, 12.664956944600862, 12.664956944600862, 12.664956944600862, 12.656315806398954, 12.656315806398954, 12.656315806398954, 12.656315806398954]"
instance_48,9,10.5795,10.88197,8,0.02859019802448144,52.847166538238525,1000,"[11.076599505717828, 11.076599505717827, 11.025315098930761, 11.02531509893076, 11.02531509893076, 10.977075382999722, 10.977075382999722, 10.977075382999722, 10.881970507317243, 10.881970507317243]"
instance_28,10,13.64997,13.99207,11,0.025062326144306566,52.90019249916077,1000,"[14.195623866766512, 14.19562386676651, 14.19562386676651, 14.19562386676651, 14.19562386676651, 14.195623866766509, 14.004742744425458, 13.993849911572335, 13.992068021268858, 13.992068021268858]"
instance_17,10,15.82008,16.34207,11,0.03299540836708783,53.02044868469238,1000,"[17.387791849172633, 16.69957262887741, 16.69957262887741, 16.69957262887741, 16.4744362481218, 16.342067981000707, 16.342067981000707, 16.342067981000707, 16.342067981000703, 16.342067981000703]"
instance_5,10,13.74613,14.20589,10,0.03344650457983442,53.0244460105896,1000,"[15.088953660246236, 14.9966961775757, 14.749302361992571, 14.749302361992571, 14.205893102212354, 14.205893102212354, 14.205893102212354, 14.205893102212354, 14.205893102212354, 14.205893102212354]"
instance_33,8,11.31095,11.62865,9,0.028087826398313167,53.54163670539856,1000,"[11.64207180245127, 11.639780056003989, 11.639780056003987, 11.639780056003987, 11.639780056003987, 11.639780056003987, 11.639780056003987, 11.628652170898025, 11.628652170898025, 11.628652170898025]"
instance_20,10,16.54424,17.58047,11,0.06263388345430192,53.66188383102417,1000,"[18.530778584448235, 18.267455325106997, 17.669358777055717, 17.59801780925015, 17.580474233404168, 17.580474233404168, 17.580474233404168, 17.580474233404168, 17.580474233404168, 17.580474233404168]"
instance_27,9,11.65378,11.91912,9,0.02276857809225849,53.893975257873535,1000,"[12.132292313693336, 11.988086244429102, 11.919121312423188, 11.919121312423188, 11.919121312423188, 11.919121312423188, 11.919121312423188, 11.919121312423188, 11.919121312423188, 11.919121312423187]"
instance_36,9,12.90923,13.29705,10,0.030042070673463837,54.238261222839355,1000,"[13.89177421977763, 13.29704802043138, 13.29704802043138, 13.29704802043138, 13.29704802043138, 13.29704802043138, 13.29704802043138, 13.29704802043138, 13.29704802043138, 13.29704802043138]"
instance_45,9,11.52795,11.56843,9,0.0035114656118389424,54.65801525115967,1000,"[11.911126848899475, 11.903982554957793, 11.582673804556027, 11.582673804556027, 11.582673804556027, 11.568432868804374, 11.568432868804374, 11.568432868804374, 11.568432868804374, 11.568432868804374]"
instance_37,8,10.41296,11.1294,9,0.06880272276086727,54.78191614151001,1000,"[11.301845596928032, 11.220836583321272, 11.129400036043359, 11.129400036043359, 11.129400036043359, 11.129400036043359, 11.129400036043359, 11.129400036043359, 11.129400036043359, 11.129400036043359]"
instance_34,9,11.65874,11.87901,10,0.018893122241339915,54.79772758483887,1000,"[12.418202953553507, 12.418202953553507, 12.128399297184176, 11.897086586653852, 11.897086586653852, 11.879009275685686, 11.879009275685686, 11.879009275685686, 11.879009275685684, 11.879009275685684]"
instance_49,9,11.63856,11.81825,10,0.01543919522690099,54.84017062187195,1000,"[11.919324173498747, 11.912756689638513, 11.912756689638513, 11.912756689638513, 11.912756689638513, 11.912756689638513, 11.834227607840646, 11.81825056598849, 11.81825056598849, 11.81825056598849]"
instance_51,8,11.3894,11.80462,9,0.036456705357613195,39.78176474571228,1000,"[12.112499660746757, 11.96198741493815, 11.96198741493815, 11.883506506283545, 11.844714266048015, 11.804624008528403, 11.804624008528403, 11.804624008528403, 11.804624008528402, 11.804624008528402]"
instance_52,10,16.79583,17.15412,10,0.021332080641444946,43.29063820838928,1000,"[18.485032498034265, 17.46370323406923, 17.313265980690407, 17.239937004956904, 17.154116526222197, 17.154116526222197, 17.154116526222197, 17.154116526222197, 17.154116526222193, 17.154116526222193]"
instance_53,10,14.77536,15.37023,10,0.04026094795659803,44.89087986946106,1000,"[16.168111606266127, 16.097477430639916, 15.896101679627856, 15.751008469234582, 15.751008469234582, 15.66099487653751, 15.450653687657088, 15.450653687657088, 15.450653687657088, 15.370231537690266]"
instance_54,9,9.91682,10.1395,9,0.022454778850478325,43.9582200050354,1000,"[10.792492629152447, 10.598793723008106, 10.598793723008104, 10.470022546980704, 10.470022546980704, 10.377363438293152, 10.160472499891654, 10.149331394352906, 10.149331394352906, 10.13950413040893]"
instance_50,10,16.9031,17.42354,11,0.030789618472351267,51.56965661048889,1000,"[18.467874416845202, 17.467865158771545, 17.46786515877154, 17.46786515877154, 17.46786515877154, 17.46786515877154, 17.46786515877154, 17.423536538531202, 17.423536538531202, 17.423536538531202]"
instance_55,11,18.73178,19.54429,11,0.043376016587852284,47.55471920967102,1000,"[20.923000133470396, 20.056935022898347, 19.58532146405311, 19.58532146405311, 19.58532146405311, 19.58532146405311, 19.544290281353792, 19.544290281353792, 19.544290281353792, 19.54429028135379]"
instance_58,9,14.81952,14.90162,10,0.005539990499017426,42.43372917175293,1000,"[15.77692560393918, 15.261628690945303, 15.150687510439406, 15.142396457895503, 15.01828897519876, 14.995249329919108, 14.957758194919755, 14.901621347876894, 14.901621347876894, 14.901621347876894]"
instance_87,12,22.94986,23.33209,13,0.016655003559934562,36.46669912338257,1000,"[25.19938261121289, 24.820102446717062, 24.268987167457297, 24.18853618955488, 24.18853618955488, 24.04487364237394, 23.726682095051046, 23.361067294813008, 23.332090121789747, 23.332090121789747]"
instance_99,9,14.23369,14.29622,9,0.004393098346247575,35.74375796318054,1000,"[15.224712231933376, 14.347724641278361, 14.347724641278361, 14.296224156152654, 14.296224156152654, 14.296224156152654, 14.296224156152654, 14.296224156152654, 14.296224156152654, 14.296224156152654]"
instance_56,10,16.5407,16.67173,10,0.007921671996952916,50.95334339141846,1000,"[17.506181504606893, 17.42997918478556, 17.42997918478556, 17.297689422418497, 17.297689422418497, 17.297689422418497, 16.671731686239568, 16.671731686239568, 16.671731686239568, 16.671731686239568]"
instance_89,10,14.96718,15.18752,10,0.014721544071762243,40.73642063140869,1000,"[16.040881612989867, 15.309419212399305, 15.309419212399305, 15.309419212399305, 15.187523861763673, 15.187523861763673, 15.187523861763673, 15.187523861763673, 15.187523861763673, 15.187523861763673]"
instance_57,11,17.65336,17.99718,11,0.019476179039004525,50.191730260849,1000,"[19.31063019083627, 18.472276287141, 18.370977584797632, 18.370977584797632, 18.323293614816777, 18.323293614816777, 18.046990039104642, 18.046990039104642, 17.99717629253674, 17.997176292536732]"
instance_75,10,16.85436,18.29549,11,0.08550487826295398,44.939719915390015,1000,"[18.61316222304123, 18.348033988049572, 18.348033988049572, 18.348033988049572, 18.348033988049572, 18.348033988049572, 18.297011080991282, 18.297011080991282, 18.295491323880817, 18.295491323880817]"
instance_74,9,10.35285,10.60861,9,0.024704308475444,45.575453996658325,1000,"[11.306384835219188, 10.78099291750177, 10.713227765331638, 10.659339959424647, 10.659339959424647, 10.608608556174122, 10.608608556174122, 10.608608556174122, 10.608608556174122, 10.608608556174122]"
instance_65,12,19.23697,19.28578,12,0.0025373018723842465,48.05396294593811,1000,"[20.562240485210307, 20.07245332029338, 19.77559244711067, 19.759956510998784, 19.759956510998784, 19.638422862285175, 19.63842286228517, 19.63842286228517, 19.285781132071858, 19.285781132071858]"
instance_94,10,15.40639,15.69584,10,0.01878765888699432,44.770031690597534,1000,"[16.21504446513758, 15.842415056594218, 15.842415056594218, 15.837881407044298, 15.825235166173334, 15.747710749124655, 15.747710749124655, 15.704919227220998, 15.69583506045536, 15.69583506045536]"
instance_59,10,16.52662,17.00022,10,0.028656797336660343,51.01685857772827,1000,"[17.920081249133286, 17.14512915990139, 17.06863289510422, 17.00021722752725, 17.00021722752725, 17.00021722752725, 17.00021722752725, 17.00021722752725, 17.00021722752725, 17.00021722752725]"
instance_63,10,15.17898,15.26069,10,0.005383102158379618,49.82459998130798,1000,"[15.698257600137278, 15.260686831915693, 15.260686831915692, 15.260686831915692, 15.260686831915692, 15.260686831915692, 15.260686831915692, 15.260686831915692, 15.260686831915692, 15.260686831915692]"
instance_77,10,12.18912,12.35623,10,0.013709767399123086,48.714407205581665,1000,"[12.727613676840583, 12.356229696364, 12.356229696364, 12.356229696363998, 12.356229696363998, 12.356229696363998, 12.356229696363998, 12.356229696363998, 12.356229696363998, 12.356229696363998]"
instance_66,8,11.58903,11.92777,9,0.029229366047029078,49.60080528259277,1000,"[12.216218459070006, 12.168384322301332, 11.927765641933892, 11.92776564193389, 11.92776564193389, 11.92776564193389, 11.92776564193389, 11.92776564193389, 11.92776564193389, 11.92776564193389]"
instance_64,11,17.5237,17.71358,11,0.0108356112008308,50.15440058708191,1000,"[18.208209933284753, 18.143699729945077, 17.849969943409846, 17.75904912185069, 17.759049121850687, 17.759049121850687, 17.713584813760882, 17.713584813760882, 17.713584813760882, 17.713584813760882]"
instance_81,9,12.65953,12.90155,10,0.019117613371112525,48.301103353500366,1000,"[13.278796308134808, 12.952545685253245, 12.952545685253245, 12.92227674911048, 12.92227674911048, 12.92227674911048, 12.92227674911048, 12.92227674911048, 12.901553575099244, 12.901553575099244]"
instance_68,11,20.13917,21.29146,12,0.05721635995922378,50.34964632987976,1000,"[21.797900499292194, 21.29293036826191, 21.2929303682619, 21.2929303682619, 21.2929303682619, 21.291461832111423, 21.291461832111423, 21.291461832111423, 21.291461832111423, 21.291461832111423]"
instance_61,11,15.5093,15.63935,10,0.008385291405801723,51.4135308265686,1000,"[17.082008191809607, 16.679694011571375, 15.73156738423577, 15.73156738423577, 15.65399635754748, 15.63935359839708, 15.63935359839708, 15.63935359839708, 15.63935359839708, 15.63935359839708]"
instance_60,10,13.38037,13.56997,10,0.014170011741080436,52.494531869888306,1000,"[14.472063932447332, 14.272125366340468, 14.272125366340468, 14.035732694013939, 14.035732694013939, 13.884070369857724, 13.834123923202922, 13.56997446440684, 13.56997446440684, 13.56997446440684]"
instance_72,10,13.54972,13.64482,10,0.007018595218203669,50.39865589141846,1000,"[15.180024593657482, 14.577732385467156, 13.72978818266652, 13.644820563616177, 13.644820563616177, 13.644820563616177, 13.644820563616177, 13.644820563616177, 13.644820563616177, 13.644820563616177]"
instance_85,8,10.08938,10.22627,9,0.01356773161482661,49.0880446434021,1000,"[10.62026905914157, 10.332657282707448, 10.328730801834457, 10.249100573519629, 10.249050949445378, 10.239298072430264, 10.226268433034784, 10.226268433034784, 10.226268433034784, 10.226268433034784]"
instance_76,11,19.74764,19.91421,11,0.00843493197161788,51.06430411338806,1000,"[20.10623924045843, 20.1024533828674, 20.1024533828674, 20.1024533828674, 20.00946669323025, 20.00946669323025, 20.00946669323025, 20.00946669323025, 19.91421344493657, 19.914213444936564]"
instance_70,8,11.70101,12.20433,10,0.043015090150337484,51.82839035987854,1000,"[12.40372486531255, 12.207047692015365, 12.207047692015365, 12.207047692015365, 12.207047692015365, 12.204327146498237, 12.204327146498237, 12.204327146498237, 12.204327146498237, 12.204327146498237]"
instance_78,10,14.17134,14.23172,10,0.004260712113321573,51.30292844772339,1000,"[14.802911438061233, 14.802911438061232, 14.80291143806123, 14.80291143806123, 14.802911438061228, 14.729818064874298, 14.363121105219255, 14.264384017349897, 14.23172072454071, 14.231720724540708]"
instance_73,9,12.28518,13.04213,9,0.06161488883353763,51.929909229278564,1000,"[13.160826515388978, 13.130441609832138, 13.042129868585715, 13.042129868585715, 13.042129868585715, 13.042129868585715, 13.042129868585715, 13.042129868585715, 13.042129868585715, 13.042129868585715]"
instance_71,8,11.65388,11.93085,9,0.02376633361592881,52.11300802230835,1000,"[12.463769860155855, 12.03842708624394, 12.00690012137874, 12.00690012137874, 12.006900121378738, 12.006900121378738, 12.006900121378738, 12.006900121378738, 11.962244644354666, 11.930851489942931]"
instance_62,11,18.65394,18.91547,11,0.014020094414370396,53.44016170501709,1000,"[19.1466156733542, 19.10522106306076, 19.044177368810928, 19.044177368810928, 19.0175125957681, 19.0175125957681, 18.915467298970253, 18.915467298970253, 18.915467298970253, 18.915467298970253]"
instance_93,10,15.39845,15.6816,10,0.01838821439820236,49.756932497024536,1000,"[16.26967369517644, 16.269556822070232, 16.26624290467376, 16.26624290467376, 16.251565624772958, 15.758616551222264, 15.758616551222264, 15.68172028353138, 15.681603410425176, 15.681603410425176]"
instance_79,11,19.61187,19.99523,11,0.01954734556164199,52.10540962219238,1000,"[21.250767428211557, 20.574215541584817, 20.574215541584813, 20.574215541584813, 20.574215541584813, 20.574215541584813, 20.574215541584813, 20.574215541584813, 20.574215541584813, 19.995227985634532]"
instance_69,12,21.18672,21.56225,12,0.01772478231646983,53.355289459228516,1000,"[22.527866586285047, 22.21574427355778, 22.197906439393673, 22.119389060034887, 22.114548988220307, 22.114548988220307, 21.562248206406903, 21.562248206406903, 21.562248206406903, 21.562248206406903]"
instance_84,9,12.27808,12.51105,9,0.01897446506294143,51.562538623809814,1000,"[12.854190115567569, 12.55330827564107, 12.55330827564107, 12.534338188675628, 12.534338188675628, 12.534338188675628, 12.534338188675628, 12.534338188675628, 12.511049400961516, 12.511049400961516]"
instance_82,10,16.21008,16.98027,11,0.04751302893014713,51.82578086853027,1000,"[17.781612435594703, 17.18301187897049, 16.980267901432715, 16.980267901432715, 16.980267901432715, 16.980267901432715, 16.980267901432715, 16.980267901432715, 16.980267901432715, 16.980267901432715]"
instance_86,9,13.57309,14.28463,10,0.052422845497966886,51.46944856643677,1000,"[14.43414464097285, 14.43414464097285, 14.43414464097285, 14.43414464097285, 14.42389615986146, 14.423896159861458, 14.423896159861458, 14.423896159861458, 14.423896159861458, 14.28463477935826]"
instance_90,11,18.38011,19.40372,12,0.05569117921492317,51.29487109184265,1000,"[19.49114378775498, 19.403724730956966, 19.403724730956966, 19.403724730956966, 19.403724730956963, 19.403724730956963, 19.40372473095696, 19.40372473095696, 19.40372473095696, 19.40372473095696]"
instance_98,11,16.70805,16.93608,11,0.013647912233923193,49.945454120635986,1000,"[17.893947407832552, 17.686108543198245, 17.686108543198245, 17.660448755359162, 17.56814199700962, 16.968880235174577, 16.968880235174577, 16.968880235174577, 16.93608246404244, 16.93608246404244]"
instance_97,10,12.3109,12.65235,9,0.027735583913442562,50.43749642372131,1000,"[13.378167317367646, 12.871579932216758, 12.656275939491222, 12.656275939491222, 12.656275939491222, 12.656275939491222, 12.652349751198392, 12.652349751198392, 12.652349751198392, 12.652349751198392]"
instance_80,9,11.53434,11.68874,9,0.013386114853558936,53.7270405292511,1000,"[13.043862705829001, 11.758794128987208, 11.758794128987207, 11.755792722300995, 11.755792722300995, 11.692478901861652, 11.692478901861652, 11.692478901861652, 11.688744042508262, 11.688744042508262]"
instance_83,9,12.18328,12.31807,9,0.01106352312349389,53.659881591796875,1000,"[12.869951933454836, 12.31806836249385, 12.31806836249385, 12.31806836249385, 12.31806836249385, 12.31806836249385, 12.31806836249385, 12.31806836249385, 12.31806836249385, 12.31806836249385]"
instance_95,9,13.22542,13.37967,9,0.011663145669475987,51.55697584152222,1000,"[14.974694948713271, 14.571371045449734, 13.677357514667486, 13.583235023463248, 13.583235023463248, 13.583235023463246, 13.482456814549165, 13.482456814549165, 13.482456814549165, 13.379669897647988]"
