instance_865

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.13880292     0.00921867          0        0.00000        3.00000        0.00000
      1     0.47462580     0.73312449          6     0.12139446     1.66806865     0.20000000
      2     0.22513533     0.66104758          6     0.61206174     1.37705207     0.20000000
      3     0.76555490     0.44909307          8     1.40349507     2.57345033     0.20000000
      4     0.03422089     0.98755658          4     0.52322787     1.60701728     0.20000000
      5     0.30321938     0.28109461          8     0.84423631     1.14836907     0.20000000
      6     0.72113836     0.16174822          8     0.74471998     2.74277496     0.20000000
      7     0.62369341     0.04224300          7     0.65042472     1.30211532     0.20000000
      8     0.91219306     0.19982308          4     0.00000000     1.83952856     0.20000000
      9     0.65168607     0.43013790          1     1.06007743     1.94016290     0.20000000
     10     0.88701952     0.59611052          7     0.66223186     1.76965547     0.20000000
     11     0.16182223     0.62035680          4     0.87242448     2.21425676     0.20000000
     12     0.83018392     0.59457755          2     1.33267391     1.82538450     0.20000000
     13     0.21056578     0.05721083          5     0.61476588     1.61966562     0.20000000
     14     0.43605530     0.76898533          7     0.95419288     1.81080413     0.20000000
     15     0.84895831     0.83173382          8     0.52565271     2.47504282     0.20000000
     16     0.02031047     0.40292987          4     0.42309117     0.88276243     0.20000000
     17     0.60207063     0.96948278          1     1.12336659     1.78268552     0.20000000
     18     0.78839147     0.45778564          8     1.18308973     1.90047717     0.20000000
     19     0.35007471     0.64636314          1     0.23930365     1.52779055     0.20000000
     20     0.53979319     0.55651695          4     0.00000000     1.77187324     0.20000000
     21     0.78372020     0.89873445          3     0.46071768     2.10108781     0.20000000
     22     0.99228364     0.52528822          4     0.15410662     1.91409373     0.20000000
     23     0.10273706     0.48929539          3     0.61225003     1.63696265     0.20000000
     24     0.32033196     0.76393986          2     0.38669220     1.16655695     0.20000000
     25     0.33017564     0.28848952          7     0.91569418     2.59411812     0.20000000
     26     0.86402005     0.64432949          4     1.32321465     1.56266749     0.20000000
     27     0.85054129     0.19605142          8     0.60296690     1.44068682     0.20000000
     28     0.38907146     0.86266905          5     0.80724657     1.25941384     0.20000000
     29     0.36653930     0.32206085          8     0.98669398     1.83061159     0.20000000
     30     0.75957054     0.67158914          6     0.49589443     2.09808254     0.20000000
     31     0.91530281     0.62071782          2     0.84098953     1.51204896     0.20000000
     32     0.34250432     0.13423668          9     0.85528934     1.82381809     0.20000000
     33     0.18782434     0.37284690          5     0.28614759     1.66845262     0.20000000
     34     0.49113458     0.40526381          8     1.29654217     2.62190557     0.20000000
     35     0.69136184     0.37608594          8     0.45693234     1.34887493     0.20000000
     36     0.04220709     0.58576506          5     0.59178150     1.23584080     0.20000000
     37     0.05672303     0.50039142          9     0.25389743     1.42539477     0.20000000
     38     0.48357227     0.24120688          9     1.12386811     1.67738068     0.20000000
     39     0.17996490     0.14334761          1     1.31200039     2.47274733     0.20000000
     40     0.28130823     0.63477898          9     0.58791995     0.99244249     0.20000000
     41     0.00376243     0.21210769          3     0.00000000     1.15836263     0.20000000
     42     0.24361360     0.06438583          9     0.00000000     0.60190463     0.20000000
     43     0.03641587     0.21243048          3     1.25906837     1.74834430     0.20000000
     44     0.06522759     0.12058511          2     1.53553510     2.48753428     0.20000000
     45     0.90144491     0.84638053          1     0.80837262     2.45164919     0.20000000
     46     0.97699302     0.96241564          1     0.56309569     2.06998205     0.20000000
     47     0.97620445     0.93002242          7     0.82124543     2.25320840     0.20000000
     48     0.88212717     0.99717987          3     0.63486391     2.14026928     0.20000000
     49     0.13170543     0.12001276          4     1.70278251     2.52321005     0.20000000
     50     0.86603463     0.88683140          8     1.20154214     1.71594429     0.20000000
