instance_846

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.22465295     0.52247769          0        0.00000        3.00000        0.00000
      1     0.69428945     0.02158388          9     0.90552539     2.51510477     0.20000000
      2     0.61181426     0.91004860          4     0.97998267     2.85470343     0.20000000
      3     0.17526834     0.28313828          2     1.41343677     2.12202883     0.20000000
      4     0.98552632     0.10828352          5     0.19946277     1.81390703     0.20000000
      5     0.26607764     0.84484535          9     1.30888963     2.14904428     0.20000000
      6     0.38044807     0.91319060          7     0.55544668     2.43485165     0.20000000
      7     0.01620001     0.23346482          8     1.93659174     2.39723516     0.20000000
      8     0.48095748     0.96330452          9     0.00000000     1.54650354     0.20000000
      9     0.93308443     0.74574310          2     0.13386148     1.39439297     0.20000000
     10     0.94672728     0.47790083          2     0.58932400     2.20761156     0.20000000
     11     0.60323662     0.40033433          1     0.66093534     0.93183678     0.20000000
     12     0.04003919     0.12951748          4     1.68843293     2.88599706     0.20000000
     13     0.27274010     0.83524066          4     1.29163229     1.61283147     0.20000000
     14     0.29524425     0.29154992          7     1.41537094     2.35521150     0.20000000
     15     0.04328048     0.68878704          7     0.68800390     1.73681414     0.20000000
     16     0.62324548     0.04589798          3     1.27508736     2.97420502     0.20000000
     17     0.82525587     0.41828066          5     0.89145744     2.36826324     0.20000000
     18     0.60718501     0.57183254          7     0.07658154     1.44559216     0.20000000
     19     0.62148094     0.25702599          6     0.44036448     1.91363561     0.20000000
     20     0.89894372     0.87361741          6     0.98055416     2.35425544     0.20000000
     21     0.92834204     0.74026096          8     0.48598099     2.28786397     0.20000000
     22     0.35914984     0.06791832          4     1.29797864     2.43118024     0.20000000
     23     0.08418401     0.65083057          5     0.07864875     1.24752092     0.20000000
     24     0.85203326     0.95516753          8     1.28609610     1.86056900     0.20000000
     25     0.51707679     0.84052175          4     0.88421077     1.76197648     0.20000000
     26     0.99926227     0.06275220          3     0.73430812     1.25563741     0.20000000
     27     0.53552771     0.78296191          8     2.07659793     2.51893926     0.20000000
     28     0.81744057     0.21999554          5     1.17740583     2.55187416     0.20000000
     29     0.17306721     0.39362043          3     0.24051040     1.69070911     0.20000000
     30     0.74543190     0.92553502          6     0.76911491     2.11859560     0.20000000
     31     0.39920849     0.27376339          9     0.00000000     1.19479620     0.20000000
     32     0.00059418     0.53649580          3     0.00000000     1.50764179     0.20000000
     33     0.17786424     0.84931767          2     0.00000000     0.93548000     0.20000000
     34     0.89406800     0.91157264          1     0.88521206     1.34266341     0.20000000
     35     0.14415151     0.02715451          1     1.25974631     2.91953111     0.20000000
     36     0.60423738     0.58407760          3     0.28235519     2.20920706     0.20000000
     37     0.02784196     0.45572698          8     0.00000000     0.83892632     0.20000000
     38     0.56891859     0.63899130          9     1.91779673     2.72846174     0.20000000
     39     0.65388244     0.34755093          8     1.91722322     2.38629603     0.20000000
     40     0.14956716     0.32598761          3     0.58215672     2.48436046     0.20000000
     41     0.83288896     0.19138137          8     0.31325781     1.96254456     0.20000000
     42     0.16096833     0.92040581          1     0.96623057     1.74461079     0.20000000
     43     0.61872560     0.02259823          3     1.67559338     2.19888616     0.20000000
     44     0.94631171     0.46473217          9     0.21242237     2.17537236     0.20000000
     45     0.51772845     0.32990098          4     0.00000000     1.59629846     0.20000000
     46     0.26958540     0.18856485          5     0.30028570     2.09328890     0.20000000
     47     0.41418421     0.28532171          8     0.95925617     2.75431204     0.20000000
     48     0.60665226     0.73397774          3     1.45582199     2.97199726     0.20000000
     49     0.15913862     0.63175213          1     1.12914085     2.96243763     0.20000000
     50     0.48426789     0.88726133          7     0.39383304     1.71631515     0.20000000
