instance_7

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.94498473     0.92907429          0        0.00000        3.00000        0.00000
      1     0.77989638     0.27658769          8     0.00000000     1.52179170     0.20000000
      2     0.20454696     0.02007166          1     1.44776189     1.65864265     0.20000000
      3     0.58241785     0.77494752          5     0.91275454     2.19754815     0.20000000
      4     0.10534055     0.50951010          9     0.56544900     1.60277009     0.20000000
      5     0.92511529     0.80919492          5     2.31076479     3.00000000     0.20000000
      6     0.17471758     0.52933079          9     1.10545409     1.41546142     0.20000000
      7     0.49369401     0.75717628          6     1.47115183     1.83738828     0.20000000
      8     0.71918559     0.33446762          7     1.70011115     2.01672697     0.20000000
      9     0.89180720     0.12765643          2     0.55027539     2.08686972     0.20000000
     10     0.22831683     0.62557030          5     0.64067841     2.49235082     0.20000000
     11     0.46113566     0.74733645          3     1.70273709     2.64960837     0.20000000
     12     0.28569570     0.89697969          2     1.69522524     2.45160437     0.20000000
     13     0.79857481     0.71784467          8     0.82538605     1.04898608     0.20000000
     14     0.02792777     0.71669984          5     0.63196254     1.41909289     0.20000000
     15     0.79874635     0.98100066          5     1.34955931     2.86363220     0.20000000
     16     0.51544607     0.14011651          6     0.28089768     1.66490698     0.20000000
     17     0.52289677     0.52529019          2     1.07762945     2.94417429     0.20000000
     18     0.69839430     0.05645983          2     0.32608974     2.05834961     0.20000000
     19     0.36695960     0.17404534          7     0.80422193     1.38815594     0.20000000
     20     0.02510337     0.69690871          6     0.01090354     1.97059464     0.20000000
     21     0.00324140     0.27794603          4     0.37330133     2.36457705     0.20000000
     22     0.85155749     0.28832409          6     0.96722841     2.54417968     0.20000000
     23     0.79047132     0.30983216          6     0.86127555     2.10927200     0.20000000
     24     0.32915321     0.32022676          8     0.78489226     2.50133967     0.20000000
     25     0.29532698     0.96342498          2     0.28976238     1.71786010     0.20000000
     26     0.79578245     0.03469790          9     1.08568072     1.78417993     0.20000000
     27     0.28323436     0.93741268          5     0.55801642     1.13244176     0.20000000
     28     0.45002940     0.75798285          6     0.00000000     1.45807981     0.20000000
     29     0.51463288     0.68397802          9     1.11599803     2.06440210     0.20000000
     30     0.26868057     0.36319858          6     0.79092914     2.66310692     0.20000000
     31     0.47980985     0.22923169          1     0.83943486     1.24711823     0.20000000
     32     0.74118412     0.32439160          4     1.72667694     2.09223008     0.20000000
     33     0.61375332     0.04578200          1     0.73965931     1.63165832     0.20000000
     34     0.46310535     0.01215260          1     1.45363057     1.88561881     0.20000000
     35     0.70927310     0.17765057          5     1.24450946     2.02244711     0.20000000
     36     0.12863535     0.39782721          5     0.87090683     1.14824986     0.20000000
     37     0.42917705     0.94586587          9     0.72808623     2.49516225     0.20000000
     38     0.22191326     0.55995929          6     0.58125603     1.30431664     0.20000000
     39     0.37751687     0.55426270          7     0.42557472     1.68674970     0.20000000
     40     0.31872064     0.10037562          8     1.09269869     1.60432446     0.20000000
     41     0.87979704     0.86870229          7     0.53111631     1.71220946     0.20000000
     42     0.23926562     0.28561249          5     0.81083077     2.21908069     0.20000000
     43     0.52895027     0.13680045          7     0.25323570     1.80400956     0.20000000
     44     0.79294008     0.77052563          9     0.34746194     1.50794792     0.20000000
     45     0.10766632     0.67096192          7     0.02637178     1.76586437     0.20000000
     46     0.68096238     0.30017662          6     1.44133794     2.23630810     0.20000000
     47     0.48696652     0.36650530          4     0.02430212     1.76343215     0.20000000
     48     0.84044623     0.32315856          6     1.03433037     1.55175304     0.20000000
     49     0.82048649     0.47918066          3     0.00913095     1.09603608     0.20000000
     50     0.46959710     0.90814131          5     0.99213612     1.92371833     0.20000000
