instance_868

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.69045460     0.03360621          0        0.00000        3.00000        0.00000
      1     0.67980891     0.83747387          2     0.31889737     1.68882883     0.20000000
      2     0.92662638     0.88642436          7     0.69428813     2.52273798     0.20000000
      3     0.78449959     0.04018283          6     1.50883603     3.00000000     0.20000000
      4     0.34224620     0.52415210          1     1.68243611     2.17159033     0.20000000
      5     0.63594049     0.68113738          6     0.45833611     1.44138134     0.20000000
      6     0.88782644     0.22764103          9     0.88030773     2.62917995     0.20000000
      7     0.30111620     0.45575193          4     1.47656465     2.78686213     0.20000000
      8     0.18017149     0.21341799          8     1.33403957     1.96433866     0.20000000
      9     0.95402139     0.95157605          1     0.95782852     2.67582321     0.20000000
     10     0.32417375     0.08328850          7     0.70604104     0.99613684     0.20000000
     11     0.31421226     0.59717381          5     1.27394724     2.32620120     0.20000000
     12     0.46855634     0.34481344          2     1.06033564     1.49810386     0.20000000
     13     0.03380179     0.13248415          4     0.73424441     1.91750550     0.20000000
     14     0.45628914     0.51568109          2     1.69852018     2.24176264     0.20000000
     15     0.48433390     0.38182846          3     0.00000000     0.96653140     0.20000000
     16     0.08393380     0.91940349          7     1.29446459     1.74622226     0.20000000
     17     0.22568044     0.80980980          5     0.30652738     2.04014039     0.20000000
     18     0.17040776     0.02845877          9     0.80733663     1.28350306     0.20000000
     19     0.22273795     0.99659002          8     0.16873509     2.01659632     0.20000000
     20     0.08474046     0.85850888          2     1.06591344     1.87969446     0.20000000
     21     0.09996808     0.04022716          1     1.36069489     2.11216712     0.20000000
     22     0.09106307     0.90193254          2     1.05592132     2.05467558     0.20000000
     23     0.84747142     0.59601831          6     0.94393092     1.87026072     0.20000000
     24     0.03997503     0.32908249          1     1.10770035     2.42504454     0.20000000
     25     0.80094093     0.07057918          9     1.81726968     2.36746788     0.20000000
     26     0.81334507     0.53357965          9     0.76686347     2.31947422     0.20000000
     27     0.86999130     0.46964660          2     1.97558999     2.62087560     0.20000000
     28     0.31338719     0.24363479          9     1.30777717     2.51582074     0.20000000
     29     0.12768489     0.61129975          1     0.58410448     2.45835686     0.20000000
     30     0.19955151     0.45003206          8     0.79461056     2.39776731     0.20000000
     31     0.99652427     0.22687168          4     1.25475693     2.35083747     0.20000000
     32     0.59265447     0.49786353          3     0.11096859     0.93344808     0.20000000
     33     0.47981107     0.58377767          1     1.41628504     2.26063585     0.20000000
     34     0.44925907     0.15409946          6     0.00000000     1.24772310     0.20000000
     35     0.28927010     0.37291253          6     0.64046758     2.54934001     0.20000000
     36     0.48572642     0.15901221          6     0.76870573     1.27636302     0.20000000
     37     0.79171360     0.30207032          7     0.29301187     0.52273965     0.20000000
     38     0.01402215     0.04728731          7     1.88867819     2.10680151     0.20000000
     39     0.78565842     0.66575676          2     1.76396894     2.47715998     0.20000000
     40     0.17145588     0.60421002          9     1.11773610     2.17786336     0.20000000
     41     0.82950622     0.27745911          7     0.94611609     1.25934684     0.20000000
     42     0.29793167     0.14665107          2     1.45914876     2.79724741     0.20000000
     43     0.31546861     0.38329661          5     1.63155866     2.49075866     0.20000000
     44     0.76612282     0.66829526          7     0.29115659     2.00463939     0.20000000
     45     0.77978623     0.94033837          1     0.58072877     1.81806827     0.20000000
     46     0.19731018     0.86573637          9     0.12785357     2.09508944     0.20000000
     47     0.90619642     0.35083351          9     0.67658186     1.85333681     0.20000000
     48     0.49888852     0.78093696          2     0.15363717     1.77303696     0.20000000
     49     0.57580841     0.60789841          8     0.55870444     1.84061217     0.20000000
     50     0.87564421     0.25736091          5     1.03104615     2.57109094     0.20000000
