instance_895

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.70923054     0.37355030          0        0.00000        3.00000        0.00000
      1     0.25922373     0.70026863          1     0.85883921     2.06024051     0.20000000
      2     0.96538746     0.48548096          6     0.53663737     2.44996405     0.20000000
      3     0.68743289     0.34894836          2     0.40434030     0.61471879     0.20000000
      4     0.59147698     0.21377918          2     0.00000000     1.73257947     0.20000000
      5     0.50170380     0.24392900          7     1.46159554     2.42700410     0.20000000
      6     0.67696458     0.55859566          5     0.95339209     1.98286080     0.20000000
      7     0.91333598     0.51169044          3     0.47671905     0.79601765     0.20000000
      8     0.91932279     0.59925419          4     1.36747098     1.66839862     0.20000000
      9     0.64085901     0.18685871          2     0.00000000     0.72139931     0.20000000
     10     0.78814113     0.05592604          2     1.43036294     3.00000000     0.20000000
     11     0.30750677     0.97637802          6     0.93814802     2.03351593     0.20000000
     12     0.55962217     0.45514381          5     0.42896616     1.71630919     0.20000000
     13     0.50608605     0.80744398          7     0.00000000     1.73064029     0.20000000
     14     0.58687466     0.71834803          5     0.90396416     1.41850579     0.20000000
     15     0.57516521     0.69129425          2     0.94343078     1.24705517     0.20000000
     16     0.97721946     0.32784963          7     1.89585948     2.72049212     0.20000000
     17     0.70315844     0.58418870          4     0.18839078     0.65843797     0.20000000
     18     0.77631420     0.45919895          6     1.62434494     2.09667730     0.20000000
     19     0.49012351     0.63457352          3     0.53800893     1.23563051     0.20000000
     20     0.46670836     0.16911247          4     1.02081037     2.04032016     0.20000000
     21     0.07272618     0.67358017          5     1.41970336     2.68309164     0.20000000
     22     0.72843480     0.09729545          6     1.94777083     2.31526780     0.20000000
     23     0.18454064     0.79192901          7     1.17885900     3.00000000     0.20000000
     24     0.28935683     0.55288875          6     0.37889516     2.11619091     0.20000000
     25     0.16324924     0.84533042          1     1.19677639     1.40546012     0.20000000
     26     0.99681121     0.80086237          2     2.00669384     2.43332243     0.20000000
     27     0.22845109     0.79580903          7     0.10350668     1.82078147     0.20000000
     28     0.26943582     0.61769468          2     1.88183331     2.22852063     0.20000000
     29     0.86769199     0.86921018          7     0.95170617     2.11846519     0.20000000
     30     0.78735793     0.64668137          9     1.43412220     1.69642842     0.20000000
     31     0.14011383     0.15129811          8     0.48716587     2.46989369     0.20000000
     32     0.24935853     0.47797287          4     0.32587641     1.68975377     0.20000000
     33     0.82227153     0.44626838          5     1.29459214     2.12574577     0.20000000
     34     0.27866328     0.42060408          3     1.49593949     2.31117725     0.20000000
     35     0.45339254     0.13925603          6     1.02952409     2.40370107     0.20000000
     36     0.50768459     0.62242675          5     0.89062482     1.45827293     0.20000000
     37     0.80848962     0.47792649          3     0.93299222     1.56637669     0.20000000
     38     0.22605050     0.43402109          7     0.58803833     0.88071537     0.20000000
     39     0.95481777     0.24011864          3     0.08274424     1.37427127     0.20000000
     40     0.31403431     0.91037303          2     0.39852205     0.98284209     0.20000000
     41     0.17722882     0.86039180          8     1.41307914     1.77166831     0.20000000
     42     0.05830536     0.80814403          2     1.41697621     1.67819810     0.20000000
     43     0.94416505     0.65197903          7     0.91797769     1.44774401     0.20000000
     44     0.81751490     0.07555678          1     0.86439538     2.62511516     0.20000000
     45     0.88391870     0.96227020          5     1.12714279     1.37329614     0.20000000
     46     0.28102469     0.50805515          2     0.21155268     2.15593076     0.20000000
     47     0.27358994     0.11530955          6     1.58798718     2.77453923     0.20000000
     48     0.24480842     0.67735958          4     1.91285253     2.28179240     0.20000000
     49     0.15029071     0.71792978          5     1.17726088     1.78554058     0.20000000
     50     0.48058376     0.42230770          4     0.36149460     0.82361645     0.20000000
