instance_872

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.93427640     0.33839107          0        0.00000        3.00000        0.00000
      1     0.42271522     0.45556915          6     1.67901051     2.37091398     0.20000000
      2     0.13140373     0.49363199          5     0.72688252     2.44094872     0.20000000
      3     0.95405263     0.23754440          5     1.49309468     2.98169303     0.20000000
      4     0.41529858     0.53659582          8     1.39542615     1.98173988     0.20000000
      5     0.54155773     0.54029590          6     0.19317091     1.61840737     0.20000000
      6     0.34497058     0.15292631          3     0.28142661     2.05394959     0.20000000
      7     0.87435472     0.48317283          6     1.32880938     2.40685177     0.20000000
      8     0.04108480     0.56330055          3     0.85876310     1.22995794     0.20000000
      9     0.77049053     0.71140188          1     1.28896391     2.16298127     0.20000000
     10     0.93804097     0.99357855          8     0.89235675     1.87874663     0.20000000
     11     0.05903852     0.37850565          4     0.90990663     1.61261034     0.20000000
     12     0.34281921     0.61857146          5     0.84921980     2.14579606     0.20000000
     13     0.59098566     0.16806321          2     2.06580210     2.61425924     0.20000000
     14     0.98047233     0.95128214          1     1.51542759     2.03244400     0.20000000
     15     0.48068091     0.04609418          6     0.00000000     1.49815214     0.20000000
     16     0.99031633     0.88019419          5     1.76706994     2.73229694     0.20000000
     17     0.28781179     0.02609874          2     1.07716131     1.36267209     0.20000000
     18     0.90977305     0.76521331          2     0.54185188     2.48231936     0.20000000
     19     0.08981550     0.02177441          8     1.55120242     1.80806029     0.20000000
     20     0.56416357     0.37566787          6     0.89744425     1.44890165     0.20000000
     21     0.11635983     0.77005261          3     0.39193678     1.52964509     0.20000000
     22     0.85808980     0.52784252          6     1.40792871     2.48601484     0.20000000
     23     0.51743108     0.34195846          6     1.87540996     2.24857259     0.20000000
     24     0.23401940     0.43468451          3     1.11843002     2.04877067     0.20000000
     25     0.30884820     0.69053960          5     1.05084062     2.99124980     0.20000000
     26     0.47485441     0.86277187          2     0.72781849     1.35583830     0.20000000
     27     0.25071535     0.93645966          2     1.32086611     2.39666843     0.20000000
     28     0.17828622     0.16685204          7     0.47414038     1.15717053     0.20000000
     29     0.57972080     0.25849676          6     0.81152111     1.95737410     0.20000000
     30     0.38110098     0.86243641          2     0.72537827     2.24120569     0.20000000
     31     0.73393005     0.46621755          6     1.70691633     3.00000000     0.20000000
     32     0.62150222     0.21613461          4     1.67430580     3.00000000     0.20000000
     33     0.58941036     0.02902366          7     0.55311662     2.42751646     0.20000000
     34     0.08129967     0.81354082          4     0.63160032     1.69590569     0.20000000
     35     0.64884472     0.45845437          6     0.49426758     2.35886574     0.20000000
     36     0.48015496     0.04756480          5     0.05820203     1.62939835     0.20000000
     37     0.43302789     0.03415195          4     0.96483791     1.75807631     0.20000000
     38     0.50519222     0.59408444          1     1.03822589     2.66643524     0.20000000
     39     0.37068895     0.83994639          9     0.38104624     1.85101628     0.20000000
     40     0.93719095     0.10431997          2     2.13835406     2.66786122     0.20000000
     41     0.97531170     0.05377223          6     0.52039659     1.47513163     0.20000000
     42     0.04448788     0.44315615          8     1.10616374     1.82322693     0.20000000
     43     0.57666928     0.99560601          5     0.61211765     0.96393168     0.20000000
     44     0.31080553     0.77086776          5     1.57315576     2.09228182     0.20000000
     45     0.19550128     0.54928833          5     0.16039777     1.58238626     0.20000000
     46     0.39400581     0.78869849          1     0.71445000     1.36021864     0.20000000
     47     0.37820286     0.41103941          9     1.16471255     1.43925798     0.20000000
     48     0.53308439     0.85909349          6     0.40509030     0.96561396     0.20000000
     49     0.54122853     0.96360582          2     1.39508641     2.63333368     0.20000000
     50     0.24935113     0.16368511          8     0.17698210     1.83844566     0.20000000
