instance_487

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.46183312     0.36175787          0        0.00000        3.00000        0.00000
      1     0.43165144     0.66108990          2     0.94744247     1.64335179     0.20000000
      2     0.29898202     0.74883258          5     1.16415119     2.51549816     0.20000000
      3     0.39596158     0.88412195          8     0.87493753     1.44786191     0.20000000
      4     0.85046440     0.85951686          5     0.27349406     2.21855354     0.20000000
      5     0.57769471     0.98264742          4     0.98846096     2.52018309     0.20000000
      6     0.62675393     0.86045569          1     0.33851177     0.87067813     0.20000000
      7     0.75854117     0.07330932          4     0.72177529     1.81547904     0.20000000
      8     0.18900071     0.31655592          1     1.00515103     2.53222227     0.20000000
      9     0.00587605     0.51036572          2     0.57012707     1.43832016     0.20000000
     10     0.30343074     0.61695200          7     0.04784650     1.22884703     0.20000000
     11     0.93347710     0.66998410          3     0.85730571     2.85528708     0.20000000
     12     0.18899305     0.90849972          4     1.51431727     2.19289756     0.20000000
     13     0.70423996     0.71902752          2     1.81637108     2.40908408     0.20000000
     14     0.09982131     0.53608191          7     0.23592204     1.98957038     0.20000000
     15     0.72378105     0.95058960          6     1.39683330     1.87236345     0.20000000
     16     0.88717246     0.69290173          6     1.69887519     2.35311246     0.20000000
     17     0.22431105     0.63325858          5     0.61074972     1.35866570     0.20000000
     18     0.35277438     0.96182436          3     1.02594697     2.51982737     0.20000000
     19     0.37684369     0.58699763          5     1.38489652     2.36834884     0.20000000
     20     0.53936726     0.19670276          1     1.67475700     2.81835270     0.20000000
     21     0.95371544     0.25025192          7     1.05369568     1.62655210     0.20000000
     22     0.04030157     0.67458224          3     1.10776687     2.18935347     0.20000000
     23     0.42889813     0.92360795          3     0.89823985     1.21054602     0.20000000
     24     0.97722203     0.01381923          3     1.04618025     2.94850659     0.20000000
     25     0.66812533     0.32079777          7     0.50547409     1.77968717     0.20000000
     26     0.97263443     0.48716184          5     0.69217813     1.44998038     0.20000000
     27     0.76241195     0.65297562          2     0.23972040     1.64880252     0.20000000
     28     0.35457465     0.56844306          3     1.33466101     1.72160387     0.20000000
     29     0.93343109     0.60256493          1     0.41356835     1.06723070     0.20000000
     30     0.00592913     0.41747484          5     1.61045480     2.81438279     0.20000000
     31     0.14333494     0.51536185          5     1.70698738     3.00000000     0.20000000
     32     0.55147362     0.08632083          6     2.00825572     2.31735015     0.20000000
     33     0.15910289     0.30949306          2     1.73857272     2.35195112     0.20000000
     34     0.64593375     0.20173727          1     0.00000000     1.16452754     0.20000000
     35     0.46612099     0.86074620          2     0.07228807     1.00091755     0.20000000
     36     0.31475621     0.65940201          5     0.51018757     0.83378905     0.20000000
     37     0.89158875     0.10093684          4     0.00000000     1.29423773     0.20000000
     38     0.95716041     0.39207900          1     0.00000000     1.28863287     0.20000000
     39     0.06438862     0.39297289          1     1.08663011     2.25824189     0.20000000
     40     0.67826414     0.10014496          2     0.93317515     1.23449969     0.20000000
     41     0.22785094     0.27258310          6     1.46291733     3.00000000     0.20000000
     42     0.10322078     0.49245709          8     1.71452022     2.62411046     0.20000000
     43     0.03014030     0.90820587          7     0.78743732     1.90055573     0.20000000
     44     0.63734680     0.71320724          9     0.61217338     1.95388484     0.20000000
     45     0.98249841     0.03022058          2     1.33718443     2.55000281     0.20000000
     46     0.22666799     0.40193084          8     0.32055336     2.15638876     0.20000000
     47     0.29167837     0.18501720          7     0.12519374     0.72417223     0.20000000
     48     0.01435626     0.78738225          9     0.30910802     2.27214098     0.20000000
     49     0.48385882     0.11284210          9     1.04182816     3.00000000     0.20000000
     50     0.70606863     0.89814210          6     1.77371883     2.12704897     0.20000000
