instance_767

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.57158345     0.77830660          0        0.00000        3.00000        0.00000
      1     0.10334768     0.03281842          6     0.68270791     1.27753985     0.20000000
      2     0.14102811     0.81795812          9     1.38245583     2.44573975     0.20000000
      3     0.18494385     0.82439017          7     0.66221261     1.84218931     0.20000000
      4     0.31885719     0.68829036          7     0.18333030     1.85145068     0.20000000
      5     0.03139552     0.43198764          4     0.62185454     2.26822734     0.20000000
      6     0.97056758     0.41327834          5     1.04549634     2.00640130     0.20000000
      7     0.75377536     0.93388849          1     2.36181593     2.57735872     0.20000000
      8     0.82079846     0.83490205          9     0.51686931     1.59315181     0.20000000
      9     0.12494679     0.00639233          3     1.19516611     2.22324252     0.20000000
     10     0.45587504     0.54489166          3     1.07840371     1.85870695     0.20000000
     11     0.10145384     0.04184117          4     0.45203042     1.46011746     0.20000000
     12     0.61667073     0.57167846          1     1.01046872     1.79302406     0.20000000
     13     0.92499167     0.34702593          9     1.05660701     1.89321804     0.20000000
     14     0.19897699     0.21019019          1     1.09387815     1.88053453     0.20000000
     15     0.23217998     0.93081039          2     0.00000000     1.45226133     0.20000000
     16     0.21912000     0.62104917          4     1.46231544     2.61193323     0.20000000
     17     0.32584974     0.52387017          1     1.48807526     1.82439470     0.20000000
     18     0.00803565     0.86825508          9     1.65921628     2.68712950     0.20000000
     19     0.54371351     0.60948771          9     1.33117366     3.00000000     0.20000000
     20     0.21705298     0.51329291          6     0.35160905     1.69345665     0.20000000
     21     0.68976241     0.53489339          4     0.23400736     2.06011271     0.20000000
     22     0.54034811     0.86721438          6     0.52363878     2.07777882     0.20000000
     23     0.00778645     0.54245144          4     1.02494812     1.70537615     0.20000000
     24     0.34083501     0.29602107          5     1.84331405     2.19904518     0.20000000
     25     0.80330169     0.23422830          6     1.17461681     1.57079005     0.20000000
     26     0.01799420     0.87778074          3     1.05629730     1.97942352     0.20000000
     27     0.81854230     0.44359672          7     0.67747706     1.83848643     0.20000000
     28     0.63014251     0.13571477          8     0.94205153     2.42539358     0.20000000
     29     0.91097188     0.62273610          5     0.87131900     1.29489899     0.20000000
     30     0.96121442     0.76535535          7     0.36785090     1.23622310     0.20000000
     31     0.45436794     0.09785105          2     0.93682384     2.72792578     0.20000000
     32     0.35603136     0.13094200          6     0.96783316     1.56068599     0.20000000
     33     0.04281754     0.97658402          9     1.73206210     2.11996293     0.20000000
     34     0.26770535     0.35269019          9     0.43216756     1.39482868     0.20000000
     35     0.36036161     0.39838219          5     1.33682084     3.00000000     0.20000000
     36     0.52378100     0.95311749          2     2.10459876     2.54025340     0.20000000
     37     0.17715642     0.92802870          6     0.64860511     1.74596691     0.20000000
     38     0.03172252     0.90815043          4     1.84164119     2.14722013     0.20000000
     39     0.54785842     0.80647135          6     2.31903744     2.85760069     0.20000000
     40     0.30372256     0.82083094          7     1.48527861     2.66961527     0.20000000
     41     0.81546915     0.95137769          3     0.00000000     1.31534266     0.20000000
     42     0.39496547     0.67902213          1     1.24942827     3.00000000     0.20000000
     43     0.81600702     0.96645677          6     1.02211666     2.08105254     0.20000000
     44     0.06618334     0.88544989          2     0.31053007     0.74415660     0.20000000
     45     0.35112062     0.17380264          3     0.06352931     2.00233150     0.20000000
     46     0.22467324     0.78357005          4     0.00000000     1.44992971     0.20000000
     47     0.55350423     0.09362776          9     0.48839703     1.45441067     0.20000000
     48     0.37177289     0.12700564          7     1.41920614     2.74714231     0.20000000
     49     0.08543814     0.52329522          2     0.00000000     1.55669451     0.20000000
     50     0.43613690     0.29153150          8     0.90807307     1.80204952     0.20000000
