instance_213

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.53124416     0.07655201          0        0.00000        3.00000        0.00000
      1     0.25317541     0.06548785          1     0.00000000     1.63265073     0.20000000
      2     0.71339226     0.47118124          2     1.50511003     2.59141803     0.20000000
      3     0.07582968     0.58493119          9     0.66219121     2.02730989     0.20000000
      4     0.59962958     0.83231366          2     1.32728863     1.98270154     0.20000000
      5     0.34608406     0.66848779          1     0.86222059     2.77752471     0.20000000
      6     0.03091848     0.27460378          2     0.36575001     0.95709103     0.20000000
      7     0.84009892     0.16072859          3     1.98640943     2.27982163     0.20000000
      8     0.84373337     0.42925605          1     1.42773938     3.00000000     0.20000000
      9     0.83920127     0.51945418          7     0.10946429     2.07564592     0.20000000
     10     0.36880484     0.64129901          8     1.38579464     1.81311274     0.20000000
     11     0.16562103     0.67920053          8     0.47810090     1.97212017     0.20000000
     12     0.37070557     0.97432715          1     0.20026916     1.96196318     0.20000000
     13     0.49458042     0.67207307          2     1.93439686     2.29755235     0.20000000
     14     0.87895221     0.93839741          3     1.13913751     2.48627329     0.20000000
     15     0.33247215     0.89775884          1     0.41751623     1.60146594     0.20000000
     16     0.22407226     0.67866492          4     0.97388643     1.68183303     0.20000000
     17     0.87494045     0.71981615          3     0.84419930     2.33846092     0.20000000
     18     0.46279725     0.54165375          8     0.20389378     1.68265319     0.20000000
     19     0.42178646     0.14720151          6     1.63779736     2.63437319     0.20000000
     20     0.18203624     0.38028878          4     1.37829113     2.09761786     0.20000000
     21     0.51080674     0.05168355          5     1.25662005     1.83596075     0.20000000
     22     0.92954010     0.49711856          6     1.06424403     1.90514255     0.20000000
     23     0.98225391     0.74272537          2     1.09208345     2.25153852     0.20000000
     24     0.11815599     0.91109574          7     0.52791977     1.51630044     0.20000000
     25     0.17459305     0.44824827          9     0.11663723     1.13904512     0.20000000
     26     0.18098842     0.52702230          8     0.58241522     1.20478439     0.20000000
     27     0.50529218     0.24750231          8     0.00000000     1.24849701     0.20000000
     28     0.33624244     0.54033524          4     1.11760461     2.70724964     0.20000000
     29     0.29007947     0.00216085          4     1.12266755     2.43854141     0.20000000
     30     0.40522882     0.00861037          7     1.26964676     2.07275963     0.20000000
     31     0.27289325     0.12978566          6     0.00000000     0.90124965     0.20000000
     32     0.19466770     0.36096573          5     1.61369514     2.78614759     0.20000000
     33     0.05070338     0.54789901          6     1.09193993     2.20229173     0.20000000
     34     0.84123701     0.40038896          2     0.00000000     1.29178309     0.20000000
     35     0.95683765     0.40072256          6     0.82947373     1.86375141     0.20000000
     36     0.13894531     0.25372195          6     0.42034018     1.54850209     0.20000000
     37     0.41226012     0.65174896          1     0.73995280     2.28654528     0.20000000
     38     0.77149647     0.01869445          2     1.74707162     2.60341883     0.20000000
     39     0.41265875     0.25739878          7     1.45454955     2.27518249     0.20000000
     40     0.13052516     0.82340819          9     1.48329294     2.15663075     0.20000000
     41     0.99077171     0.09617738          3     1.06377578     1.58656836     0.20000000
     42     0.47240743     0.41021329          4     0.00000000     1.51225781     0.20000000
     43     0.61571407     0.54356295          9     0.94781804     1.31405330     0.20000000
     44     0.21347703     0.34015954          5     0.00000000     1.23001397     0.20000000
     45     0.54558051     0.38497260          5     0.94769454     1.98107123     0.20000000
     46     0.41690701     0.04839751          7     1.02342474     1.78046286     0.20000000
     47     0.55531389     0.46269262          5     0.00000000     1.56508112     0.20000000
     48     0.75961006     0.11015544          6     0.17926785     1.03249180     0.20000000
     49     0.13520077     0.46283391          3     0.86799264     2.49417567     0.20000000
     50     0.66271204     0.47943619          1     0.68165350     1.28679991     0.20000000
