instance_444

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.62534022     0.72889739          0        0.00000        3.00000        0.00000
      1     0.86381042     0.88614225          7     0.68802065     2.60138154     0.20000000
      2     0.26197821     0.39903203          5     0.65139288     2.10418296     0.20000000
      3     0.54287475     0.94294459          3     1.87909269     2.90040445     0.20000000
      4     0.33258066     0.95184821          9     0.57949209     1.66692424     0.20000000
      5     0.73574400     0.23530148          2     0.55697894     1.60008502     0.20000000
      6     0.41385099     0.29495764          6     0.19205022     1.19456887     0.20000000
      7     0.83065170     0.32767138          2     0.09048179     0.90816367     0.20000000
      8     0.56151283     0.07179336          5     0.16943008     1.65895534     0.20000000
      9     0.74649280     0.39488140          5     1.17066646     2.51287818     0.20000000
     10     0.53843009     0.78660619          5     0.88289475     1.75440979     0.20000000
     11     0.70875013     0.04933183          4     0.83118612     1.87832880     0.20000000
     12     0.26766041     0.06260381          5     1.16010165     1.84029531     0.20000000
     13     0.21670741     0.72620076          7     1.80783582     2.84931636     0.20000000
     14     0.81032890     0.03374590          4     1.27373886     1.70656800     0.20000000
     15     0.59739417     0.09251069          2     1.39573514     1.81477463     0.20000000
     16     0.86491734     0.00163672          6     0.66499954     2.41659951     0.20000000
     17     0.69915700     0.57826942          7     0.00000000     1.73924613     0.20000000
     18     0.42403629     0.21724230          4     1.23147130     2.74781847     0.20000000
     19     0.27691385     0.87127972          9     0.61629468     0.84065908     0.20000000
     20     0.34751365     0.36405253          3     1.03407860     2.31363320     0.20000000
     21     0.97646654     0.78441399          1     1.14440417     2.60974431     0.20000000
     22     0.24376115     0.14479439          5     0.54873341     1.55451488     0.20000000
     23     0.74315166     0.74294049          4     1.07518125     2.28316617     0.20000000
     24     0.16291328     0.89965791          1     0.59021163     1.56398201     0.20000000
     25     0.65992033     0.81621003          4     0.60749298     2.57802582     0.20000000
     26     0.70873523     0.19585364          9     1.10592937     1.39104629     0.20000000
     27     0.78161252     0.27667925          4     0.87475711     2.51110291     0.20000000
     28     0.85766262     0.51361841          7     1.48407507     2.28194118     0.20000000
     29     0.30209473     0.66325992          2     1.22072601     2.57326412     0.20000000
     30     0.48549056     0.34606713          7     1.73086846     2.11152911     0.20000000
     31     0.65219313     0.49051377          5     0.00000000     1.42247486     0.20000000
     32     0.30838287     0.43028504          9     1.88483381     2.59803438     0.20000000
     33     0.02357364     0.32647473          1     0.59148228     2.58852339     0.20000000
     34     0.42148757     0.28651294          3     0.31518489     0.88040274     0.20000000
     35     0.85652733     0.50488371          1     0.24058616     1.84286320     0.20000000
     36     0.66074777     0.71878278          7     0.59246671     1.72509348     0.20000000
     37     0.39491564     0.21744370          1     0.62644541     2.03113270     0.20000000
     38     0.30240798     0.37570229          5     0.34651947     0.75011325     0.20000000
     39     0.93914932     0.53517622          7     0.00000000     1.61178386     0.20000000
     40     0.80823344     0.37102988          5     1.36414564     2.47749758     0.20000000
     41     0.29669341     0.98029578          6     0.00000000     1.55256808     0.20000000
     42     0.54951477     0.60024709          1     0.77056128     2.17358685     0.20000000
     43     0.38501224     0.62145770          9     0.31958255     1.19667995     0.20000000
     44     0.36061367     0.89410985          3     1.10883665     2.87752867     0.20000000
     45     0.50864995     0.21165596          6     0.65647787     1.04564476     0.20000000
     46     0.16648492     0.50099427          8     0.05378419     1.20828724     0.20000000
     47     0.79026628     0.41360420          2     0.22207855     0.51822484     0.20000000
     48     0.91383368     0.48534936          5     1.91819263     2.48195958     0.20000000
     49     0.78326339     0.78245425          3     2.00941396     2.58277535     0.20000000
     50     0.11154240     0.97444898          8     0.46303707     1.43129516     0.20000000
