instance_49

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.59777951     0.28692183          0        0.00000        3.00000        0.00000
      1     0.22448908     0.51562107          2     0.38547134     2.12832546     0.20000000
      2     0.55628407     0.65987140          4     0.72180271     2.14300847     0.20000000
      3     0.93780130     0.57192838          7     1.18762994     1.65538192     0.20000000
      4     0.46016255     0.53634912          6     1.51299429     2.71528673     0.20000000
      5     0.77899987     0.09513334          1     0.15500073     0.37598985     0.20000000
      6     0.48826823     0.31795523          2     1.08345199     3.00000000     0.20000000
      7     0.17888914     0.61925608          1     1.17743385     2.52536678     0.20000000
      8     0.24159428     0.72754532          8     0.24454674     1.17771459     0.20000000
      9     0.29630449     0.59933704          9     1.36222529     1.59638143     0.20000000
     10     0.38166863     0.67176896          6     0.68662751     1.00727284     0.20000000
     11     0.61031830     0.99411732          8     0.51743662     1.56719816     0.20000000
     12     0.21459678     0.19359662          4     0.80634797     1.98098385     0.20000000
     13     0.83222908     0.70911050          6     0.53597903     1.70436406     0.20000000
     14     0.74890542     0.49176195          1     0.00000000     1.23656332     0.20000000
     15     0.97398043     0.86205375          3     0.63496667     1.40431476     0.20000000
     16     0.05130487     0.87589943          1     0.65998310     2.51518202     0.20000000
     17     0.40648478     0.43373087          5     1.14372993     2.90092540     0.20000000
     18     0.34478125     0.61463106          7     1.02965975     2.30435205     0.20000000
     19     0.90837818     0.36340666          2     0.54867136     1.25356340     0.20000000
     20     0.31859577     0.04408069          1     0.59934330     1.22298574     0.20000000
     21     0.94600451     0.95226318          9     1.16561246     2.79782391     0.20000000
     22     0.64759445     0.09077050          5     0.00000000     0.96848673     0.20000000
     23     0.72280598     0.36409411          8     0.00000000     1.21898615     0.20000000
     24     0.09918132     0.46384889          1     0.17584649     0.90413904     0.20000000
     25     0.39174476     0.66114283          8     0.70360017     2.23677325     0.20000000
     26     0.37903664     0.45786363          8     0.52389300     1.06041467     0.20000000
     27     0.87105346     0.53253448          4     1.29421675     1.81332409     0.20000000
     28     0.21844237     0.92825031          5     1.19305801     2.64469171     0.20000000
     29     0.31873807     0.86045367          3     0.42373449     0.88452584     0.20000000
     30     0.15178825     0.57585400          7     0.21023625     2.01121211     0.20000000
     31     0.28167850     0.05990744          3     0.87654865     1.75060308     0.20000000
     32     0.99188828     0.83832574          2     1.07428944     1.69672573     0.20000000
     33     0.64347517     0.20753758          6     0.77481049     2.41710377     0.20000000
     34     0.35691521     0.82088304          3     0.72448194     1.48922479     0.20000000
     35     0.79877037     0.95292681          2     1.60606480     2.09895587     0.20000000
     36     0.65403348     0.33540505          4     0.97799599     2.47189522     0.20000000
     37     0.49599975     0.22814418          2     1.04203439     2.45470762     0.20000000
     38     0.89129698     0.12563778          9     0.43645155     2.14555216     0.20000000
     39     0.12516132     0.88028687          2     0.97037584     2.81021357     0.20000000
     40     0.56077254     0.62904155          5     0.37097514     1.25880992     0.20000000
     41     0.76312739     0.25490013          1     1.80733991     2.34721971     0.20000000
     42     0.87107021     0.08500227          7     1.99946368     2.41064334     0.20000000
     43     0.23648465     0.05470361          9     1.28477550     1.82684851     0.20000000
     44     0.06470464     0.59493774          7     1.04526114     2.53626013     0.20000000
     45     0.85833138     0.48375189          7     1.14977193     3.00000000     0.20000000
     46     0.15960746     0.55680209          8     1.64900446     2.67478752     0.20000000
     47     0.80701059     0.26154566          9     2.02203012     2.38730168     0.20000000
     48     0.33547547     0.76927298          3     1.45889175     2.48647404     0.20000000
     49     0.50558949     0.80470389          1     0.85894322     2.37725353     0.20000000
     50     0.61443776     0.08565304          8     1.01349473     2.06545997     0.20000000
