instance_778

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.02552132     0.38522467          0        0.00000        3.00000        0.00000
      1     0.07954723     0.55442810          6     0.12212798     0.80746019     0.20000000
      2     0.18208280     0.34759128          3     1.36507905     2.33932328     0.20000000
      3     0.03146676     0.87206376          4     1.19714820     1.58895290     0.20000000
      4     0.38587803     0.15953581          7     1.30793357     2.60832357     0.20000000
      5     0.87041032     0.41812906          1     0.99640626     2.05912733     0.20000000
      6     0.12577352     0.29374650          8     1.34131789     2.41988444     0.20000000
      7     0.66246372     0.29018298          4     1.18899608     2.99649644     0.20000000
      8     0.63898933     0.37549561          3     1.03341329     2.79023504     0.20000000
      9     0.57149631     0.58739299          4     1.62705135     2.63103294     0.20000000
     10     0.52981347     0.33918387          4     0.68159157     1.73912048     0.20000000
     11     0.31145662     0.61268312          5     0.42971116     0.90531057     0.20000000
     12     0.35142222     0.42527637          1     0.99339712     1.83319414     0.20000000
     13     0.86007178     0.26759037          9     0.97788119     1.43170357     0.20000000
     14     0.33450621     0.68923223          8     0.20562521     0.72568226     0.20000000
     15     0.79534805     0.59002411          3     0.00000000     1.78259635     0.20000000
     16     0.97960502     0.75296873          8     1.05210769     1.76838577     0.20000000
     17     0.01499176     0.92364740          8     1.21106982     2.94533277     0.20000000
     18     0.99117935     0.83132851          4     1.02921367     2.07234907     0.20000000
     19     0.46615124     0.08592311          4     0.87057620     2.02654696     0.20000000
     20     0.19630158     0.10799014          4     0.54841566     1.72719955     0.20000000
     21     0.82921159     0.27135602          1     1.29398739     1.67238152     0.20000000
     22     0.90856075     0.06749990          8     0.33258229     1.70682669     0.20000000
     23     0.87288326     0.51277530          7     0.73185909     1.86677372     0.20000000
     24     0.75872159     0.92909664          7     1.44273233     1.67460895     0.20000000
     25     0.17131020     0.38700336          5     1.35640800     2.81569433     0.20000000
     26     0.47079873     0.56679404          3     1.62996149     2.83999777     0.20000000
     27     0.98848331     0.07713486          9     1.05936003     2.12203932     0.20000000
     28     0.10329069     0.52600509          8     1.20380425     2.06958461     0.20000000
     29     0.22545454     0.50511646          9     1.30017281     2.92878342     0.20000000
     30     0.48602203     0.37141061          1     2.03211737     2.42973948     0.20000000
     31     0.60314226     0.09316812          7     1.04597986     2.39038801     0.20000000
     32     0.65154487     0.74612242          5     0.41354460     1.63740015     0.20000000
     33     0.39770728     0.66410434          7     1.61593962     2.55753136     0.20000000
     34     0.81505769     0.99979037          7     0.49174571     2.40549278     0.20000000
     35     0.92119151     0.45345050          9     0.90404481     2.67830968     0.20000000
     36     0.04574400     0.64030761          5     1.69319999     2.83977652     0.20000000
     37     0.40796939     0.00320615          4     0.82571238     2.73763847     0.20000000
     38     0.94522792     0.92744648          4     0.69328928     1.68186736     0.20000000
     39     0.37700024     0.80559051          5     1.33844602     2.90860415     0.20000000
     40     0.03500725     0.13839546          5     2.30795765     2.72913694     0.20000000
     41     0.23284066     0.14226602          7     1.28247833     2.74133682     0.20000000
     42     0.98507458     0.72047055          8     0.31879860     2.02178216     0.20000000
     43     0.80374563     0.30629495          5     0.76262313     2.37335134     0.20000000
     44     0.07080426     0.64259166          8     0.48091686     1.28821528     0.20000000
     45     0.50531691     0.29470301          8     0.26531744     1.57726979     0.20000000
     46     0.63913053     0.33177590          4     1.22392654     1.67592692     0.20000000
     47     0.74002993     0.51079547          9     0.24674982     2.01953888     0.20000000
     48     0.67743164     0.96690112          2     0.90516621     2.84682679     0.20000000
     49     0.17215411     0.74057007          4     0.63553983     1.72103596     0.20000000
     50     0.21462399     0.17264716          4     1.40007842     3.00000000     0.20000000
