instance_704

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.99924475     0.45450750          0        0.00000        3.00000        0.00000
      1     0.04680082     0.65061975          4     1.55846572     1.99827194     0.20000000
      2     0.03609430     0.57128614          7     0.99116743     1.35368598     0.20000000
      3     0.84145850     0.46413049          8     0.73202026     1.37391198     0.20000000
      4     0.59377646     0.20081165          2     1.38995814     3.00000000     0.20000000
      5     0.09431528     0.87780339          1     0.43636048     1.92225611     0.20000000
      6     0.23977038     0.23739390          2     0.38821322     1.59185386     0.20000000
      7     0.07392544     0.14013289          7     0.01140541     2.00278091     0.20000000
      8     0.68205845     0.70180166          3     0.69753230     1.17261982     0.20000000
      9     0.32310930     0.72287881          5     0.46649766     1.84776926     0.20000000
     10     0.83270729     0.83380330          2     1.73405492     2.95472622     0.20000000
     11     0.88120246     0.26570323          9     0.77593994     2.51029181     0.20000000
     12     0.80542934     0.94872892          7     0.78458887     1.72504187     0.20000000
     13     0.84987897     0.04622913          8     1.12902653     1.65366185     0.20000000
     14     0.94895196     0.11750295          3     1.53204954     2.79823399     0.20000000
     15     0.81997967     0.43297786          6     0.68813461     2.07760739     0.20000000
     16     0.22225653     0.33842158          7     0.95479381     1.99560654     0.20000000
     17     0.61494118     0.20649511          9     0.51488942     1.61534500     0.20000000
     18     0.12995267     0.26577073          2     0.83240020     1.76766860     0.20000000
     19     0.56732702     0.78527468          3     0.34015983     0.86841184     0.20000000
     20     0.97760159     0.26490408          5     0.64081097     2.62907529     0.20000000
     21     0.42756703     0.68081748          8     0.69682497     1.19090223     0.20000000
     22     0.20797239     0.93183458          7     0.55928642     1.50191259     0.20000000
     23     0.82679564     0.07588980          1     1.65248394     2.62031794     0.20000000
     24     0.50433421     0.46483499          2     1.93799448     2.61532879     0.20000000
     25     0.80679667     0.96214145          9     0.45700389     1.52543235     0.20000000
     26     0.87944025     0.64216554          2     1.18979168     1.44330192     0.20000000
     27     0.09780638     0.65641594          8     0.90116858     1.16118550     0.20000000
     28     0.63913262     0.85475636          4     1.27817321     3.00000000     0.20000000
     29     0.86973286     0.10517930          6     0.21967503     0.99773479     0.20000000
     30     0.74982995     0.83067948          5     0.40508181     1.87190175     0.20000000
     31     0.49536723     0.02796935          1     0.23809049     1.11354077     0.20000000
     32     0.80069029     0.01032396          2     1.49731278     3.00000000     0.20000000
     33     0.03532927     0.12634000          8     0.34137475     1.85261619     0.20000000
     34     0.58213425     0.17165536          2     0.35714883     1.84209204     0.20000000
     35     0.70599878     0.75738108          3     0.15000147     1.76625919     0.20000000
     36     0.75822926     0.43620187          5     0.59299958     1.07015765     0.20000000
     37     0.06088675     0.00976596          7     0.95714289     2.10512018     0.20000000
     38     0.92691076     0.61334860          2     1.86485815     3.00000000     0.20000000
     39     0.20672603     0.94299066          9     1.31233513     1.83004916     0.20000000
     40     0.81633562     0.86494553          4     1.34333622     2.72981739     0.20000000
     41     0.20365237     0.77497655          2     1.29558611     2.39537501     0.20000000
     42     0.99640822     0.65658820          1     1.14790416     2.58974886     0.20000000
     43     0.19709396     0.39105597          4     0.59977204     1.74025822     0.20000000
     44     0.08344173     0.47576573          1     0.81552583     2.10581636     0.20000000
     45     0.04186991     0.07895228          6     1.44013643     1.72901177     0.20000000
     46     0.09731973     0.12200628          7     0.60986614     2.14655232     0.20000000
     47     0.34525472     0.23013316          8     0.47480768     1.99227262     0.20000000
     48     0.31888878     0.04889038          9     0.75403225     1.55024540     0.20000000
     49     0.80795002     0.56957948          3     0.27189124     1.44216168     0.20000000
     50     0.42246395     0.56238419          4     0.15020651     1.70345879     0.20000000
