instance_911

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.85779434     0.87871855          0        0.00000        3.00000        0.00000
      1     0.11009644     0.52713925          5     1.26736820     1.65743244     0.20000000
      2     0.85018259     0.75098246          5     1.94759893     2.56349659     0.20000000
      3     0.76144493     0.73759168          8     0.86552620     1.19632339     0.20000000
      4     0.82770127     0.74518991          5     1.84458041     2.30499768     0.20000000
      5     0.59882361     0.35542294          6     0.27030784     1.79827642     0.20000000
      6     0.82275623     0.19195634          2     1.59960508     2.52812004     0.20000000
      7     0.92341399     0.76617330          2     0.77608442     2.01767612     0.20000000
      8     0.42499453     0.05250283          7     0.92930388     1.21412826     0.20000000
      9     0.87878597     0.40422952          8     1.07799304     1.77949560     0.20000000
     10     0.20231681     0.51001841          5     1.40645874     2.50139999     0.20000000
     11     0.36835447     0.79379404          5     0.29123229     1.21630931     0.20000000
     12     0.02219062     0.99367619          2     1.09760964     1.40933716     0.20000000
     13     0.44851828     0.27848840          6     1.54148901     1.85928118     0.20000000
     14     0.98349816     0.27872786          6     1.46018517     1.83361948     0.20000000
     15     0.45195103     0.94274551          5     1.86319613     2.19049239     0.20000000
     16     0.17409742     0.83479214          8     0.52107316     1.79432845     0.20000000
     17     0.93558979     0.65892732          3     0.15438795     1.84798121     0.20000000
     18     0.22828296     0.73373669          8     0.87043989     1.84152877     0.20000000
     19     0.43688679     0.25543240          7     0.35997158     2.18475628     0.20000000
     20     0.43258974     0.39879709          1     1.41123283     1.80205667     0.20000000
     21     0.88108408     0.22819801          5     0.81396544     1.77309167     0.20000000
     22     0.75235593     0.47946090          5     1.61079609     1.93794382     0.20000000
     23     0.32133090     0.60211647          4     0.38020617     1.68313408     0.20000000
     24     0.80581212     0.18079746          5     0.37611401     1.74411619     0.20000000
     25     0.24665616     0.49572939          9     0.76128429     1.07900929     0.20000000
     26     0.79319412     0.87522286          1     0.58561748     1.51479101     0.20000000
     27     0.60851210     0.88971645          2     1.85376155     3.00000000     0.20000000
     28     0.16384897     0.10872737          7     1.21615934     1.45036387     0.20000000
     29     0.90562677     0.37395450          9     0.37009782     1.95305896     0.20000000
     30     0.27307430     0.99726343          2     0.61356038     1.34427023     0.20000000
     31     0.34263450     0.79348093          1     0.14104593     1.29375792     0.20000000
     32     0.55156046     0.70612150          5     1.20534837     1.55107415     0.20000000
     33     0.00751237     0.69642383          4     0.77572060     2.37826467     0.20000000
     34     0.06174402     0.13873562          4     1.29950857     1.86150312     0.20000000
     35     0.30806667     0.52508157          8     1.73044145     2.04251862     0.20000000
     36     0.95984232     0.31504446          5     1.03200603     2.74428558     0.20000000
     37     0.86496693     0.32656199          7     1.54021764     2.36747456     0.20000000
     38     0.88512552     0.77965462          7     1.01720297     1.48982060     0.20000000
     39     0.25007936     0.12834594          8     0.71710092     2.08487058     0.20000000
     40     0.31007370     0.65440953          1     1.03041208     2.97388458     0.20000000
     41     0.59797931     0.45086208          8     0.29163584     0.94457877     0.20000000
     42     0.60085577     0.71314538          1     0.17267233     1.78261662     0.20000000
     43     0.62888390     0.56010133          7     0.82076424     1.47712970     0.20000000
     44     0.86916047     0.79500788          9     0.42848361     1.43971336     0.20000000
     45     0.08615931     0.38573831          6     0.85477084     1.77214646     0.20000000
     46     0.48152268     0.16465539          1     0.51226521     1.35517645     0.20000000
     47     0.35864887     0.35843250          2     0.91240913     1.90628505     0.20000000
     48     0.85257035     0.13840637          3     1.15961301     1.65502036     0.20000000
     49     0.27519387     0.75746405          3     1.56234419     2.08499026     0.20000000
     50     0.19588874     0.07291121          3     0.57782269     2.08624482     0.20000000
