instance_869

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.29449493     0.67029595          0        0.00000        3.00000        0.00000
      1     0.93329728     0.07955188          6     0.78894484     1.04133737     0.20000000
      2     0.05698087     0.36371127          6     1.72998357     2.95830560     0.20000000
      3     0.19880271     0.58156031          4     0.84988391     2.65318632     0.20000000
      4     0.03868996     0.49864897          7     0.00000000     1.02108526     0.20000000
      5     0.01897904     0.75910395          8     0.55615956     1.60979199     0.20000000
      6     0.37492961     0.40275759          5     1.12974155     2.99557638     0.20000000
      7     0.30150819     0.27330571          5     1.22468901     2.85487604     0.20000000
      8     0.87568408     0.71909684          4     1.45433474     2.70418215     0.20000000
      9     0.07147573     0.81214166          9     1.37427270     2.31239939     0.20000000
     10     0.12181852     0.03492613          1     0.66098076     1.74361777     0.20000000
     11     0.88950831     0.34649447          1     0.83481497     1.81916547     0.20000000
     12     0.38779140     0.54139829          8     0.23005158     1.62965655     0.20000000
     13     0.16935809     0.86608130          7     0.00000000     1.41640139     0.20000000
     14     0.40340704     0.35234347          2     0.00000000     1.24032712     0.20000000
     15     0.07033465     0.40656182          3     0.81722617     2.23535371     0.20000000
     16     0.40658209     0.81707203          3     0.82175404     2.03554058     0.20000000
     17     0.74504548     0.71616608          4     0.00000000     1.52624822     0.20000000
     18     0.71430939     0.88530385          9     1.06764817     2.26313233     0.20000000
     19     0.52163786     0.75700790          8     1.38136756     2.65079975     0.20000000
     20     0.01773398     0.43697941          1     0.74729329     2.00803947     0.20000000
     21     0.02820184     0.05021393          4     0.40309641     1.25817811     0.20000000
     22     0.52508998     0.36442691          4     0.88823688     1.45442522     0.20000000
     23     0.09300689     0.07944017          5     0.79291904     2.45494080     0.20000000
     24     0.74221057     0.47222769          5     1.66332698     2.80656695     0.20000000
     25     0.53823912     0.82490760          5     0.02385896     1.44894648     0.20000000
     26     0.56352210     0.44591534          8     1.45283079     3.00000000     0.20000000
     27     0.28075838     0.59300715          4     1.63671875     3.00000000     0.20000000
     28     0.21276252     0.38264138          5     1.64806151     2.82268834     0.20000000
     29     0.97217637     0.01663181          8     0.60920233     2.19448709     0.20000000
     30     0.80167145     0.89308834          2     1.25778294     2.41590834     0.20000000
     31     0.84850389     0.82263100          4     0.36847401     1.38751900     0.20000000
     32     0.07053688     0.83986485          9     1.01565933     2.70005441     0.20000000
     33     0.50678831     0.97590369          9     1.07632744     1.48663867     0.20000000
     34     0.95751607     0.29783362          8     0.90460032     2.62982941     0.20000000
     35     0.83774310     0.46987596          3     1.48883104     2.44344068     0.20000000
     36     0.66136628     0.33026925          7     0.24975240     1.33759701     0.20000000
     37     0.99683732     0.05686102          6     1.24707055     1.50076175     0.20000000
     38     0.98933274     0.63710153          1     0.93504107     2.92253733     0.20000000
     39     0.93558735     0.61512643          9     0.39654380     2.29203224     0.20000000
     40     0.19651635     0.82160217          9     0.00000000     0.88787597     0.20000000
     41     0.44835085     0.95446467          2     0.82055336     2.52231812     0.20000000
     42     0.47532174     0.03825310          4     0.37207830     1.53624380     0.20000000
     43     0.57553136     0.60051078          4     0.14195877     1.54259372     0.20000000
     44     0.50970912     0.31746435          4     1.23323143     2.09860682     0.20000000
     45     0.64645821     0.11345958          7     0.16968238     1.27186477     0.20000000
     46     0.29181406     0.60633534          5     0.38373232     0.69362164     0.20000000
     47     0.26306328     0.23519635          4     0.31361130     0.57949793     0.20000000
     48     0.60622597     0.60739481          5     0.84844393     1.71274090     0.20000000
     49     0.18825296     0.58190691          9     1.29839897     3.00000000     0.20000000
     50     0.42357320     0.84487838          7     0.88349122     2.16975498     0.20000000
