instance_334

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.00055248     0.09265473          0        0.00000        3.00000        0.00000
      1     0.78712773     0.28113389          6     0.89508682     2.01688910     0.20000000
      2     0.36209354     0.14064826          9     1.79479575     2.39534307     0.20000000
      3     0.82066923     0.24207011          4     1.32767665     2.47593546     0.20000000
      4     0.68505859     0.29178992          5     0.67653680     1.81852078     0.20000000
      5     0.85310978     0.38638604          1     0.40516573     2.04841876     0.20000000
      6     0.99076492     0.19262762          1     0.15593898     1.85565913     0.20000000
      7     0.88047260     0.84857315          7     1.03036022     2.01461697     0.20000000
      8     0.41292956     0.87685913          6     0.39515513     1.71841812     0.20000000
      9     0.97403973     0.50122190          1     1.18977606     1.98712456     0.20000000
     10     0.26150566     0.89450282          6     1.82031286     2.07348919     0.20000000
     11     0.34862411     0.84365314          8     0.00000000     1.77707553     0.20000000
     12     0.95359659     0.93124348          3     0.78510273     1.89209425     0.20000000
     13     0.09076142     0.23209000          4     0.49585932     2.30886936     0.20000000
     14     0.99590683     0.17192954          3     0.96925110     1.92198896     0.20000000
     15     0.17017049     0.47568250          4     0.35451275     1.31930852     0.20000000
     16     0.19881091     0.20995502          6     0.00000000     1.38290429     0.20000000
     17     0.60453904     0.86557472          3     1.33411837     1.78940153     0.20000000
     18     0.14291611     0.93006128          5     0.53890216     1.75258338     0.20000000
     19     0.43757531     0.33074674          3     0.99453110     2.99060106     0.20000000
     20     0.00989159     0.96145433          4     0.86125469     1.67191815     0.20000000
     21     0.32491931     0.27889800          8     0.00000000     1.88487136     0.20000000
     22     0.20199633     0.36288691          5     0.98307949     1.98407626     0.20000000
     23     0.80551457     0.37988308          2     1.60462809     1.94772816     0.20000000
     24     0.89688820     0.23508097          3     1.30609941     1.87441707     0.20000000
     25     0.64753067     0.41076982          7     1.12770438     2.82376766     0.20000000
     26     0.18204248     0.66695970          5     0.00000000     1.48480332     0.20000000
     27     0.43344390     0.29109114          7     0.60572368     2.38913107     0.20000000
     28     0.71646613     0.35584861          7     0.25808829     2.11974669     0.20000000
     29     0.69706833     0.97862297          2     0.88306725     1.75874460     0.20000000
     30     0.48266429     0.61751723          9     0.99850678     1.53698373     0.20000000
     31     0.64726692     0.85984337          4     0.73134112     2.62730622     0.20000000
     32     0.64172775     0.04774164          7     0.96754444     1.45855844     0.20000000
     33     0.66518247     0.32733890          1     1.08375859     1.62090588     0.20000000
     34     0.88086176     0.96561611          6     1.12319875     1.77511907     0.20000000
     35     0.03958228     0.74495459          7     0.51615441     1.72852480     0.20000000
     36     0.25271732     0.72075689          7     1.24637771     2.46187019     0.20000000
     37     0.09038769     0.98784524          9     1.08536959     2.07649088     0.20000000
     38     0.52543741     0.84963924          3     0.80288678     2.20509076     0.20000000
     39     0.78504550     0.78387892          3     1.26568854     2.12892652     0.20000000
     40     0.74792051     0.46221167          3     1.22943127     1.74376762     0.20000000
     41     0.77870768     0.28435016          7     0.74291933     1.52146161     0.20000000
     42     0.60208338     0.50445676          5     0.61828965     1.18571448     0.20000000
     43     0.26683044     0.20341802          8     0.00000000     1.27432430     0.20000000
     44     0.09630623     0.04038482          2     0.21697694     2.17796922     0.20000000
     45     0.26611784     0.24593168          4     1.41532254     3.00000000     0.20000000
     46     0.41323867     0.93412864          5     0.99158394     1.44409978     0.20000000
     47     0.12846334     0.22930965          9     0.00000000     1.39554870     0.20000000
     48     0.96145123     0.54427922          9     1.42260635     2.03602052     0.20000000
     49     0.83478236     0.36132360          2     1.07125938     1.51525104     0.20000000
     50     0.84887415     0.41894531          3     0.43471229     1.98067057     0.20000000
