instance_682

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.34449011     0.94723356          0        0.00000        3.00000        0.00000
      1     0.74971700     0.22609642          6     0.79001743     2.24213791     0.20000000
      2     0.81838804     0.71156263          4     1.19737053     2.71072817     0.20000000
      3     0.12472589     0.33123657          5     1.20102370     2.48298120     0.20000000
      4     0.90645111     0.89085674          3     1.47929585     2.81000280     0.20000000
      5     0.70648044     0.11427392          7     0.90823662     2.12959862     0.20000000
      6     0.94978070     0.71824706          1     0.35968816     2.30410337     0.20000000
      7     0.86863035     0.53224510          1     0.39883769     2.20405436     0.20000000
      8     0.54658306     0.26347250          4     0.78257823     1.41558099     0.20000000
      9     0.95418680     0.78733981          5     0.61095232     1.80222344     0.20000000
     10     0.51640975     0.51887447          3     1.12607574     2.90117645     0.20000000
     11     0.76944071     0.98379040          7     0.00000000     1.56861377     0.20000000
     12     0.66465002     0.44330433          6     0.91332901     1.62180817     0.20000000
     13     0.82632625     0.32853377          5     0.78544718     1.36102509     0.20000000
     14     0.23957226     0.87933677          8     0.00000000     1.56729853     0.20000000
     15     0.40130788     0.71777505          3     0.00000000     1.46470821     0.20000000
     16     0.09416819     0.66517669          3     0.00000000     1.67600465     0.20000000
     17     0.53936911     0.28003517          4     0.59886456     2.02015877     0.20000000
     18     0.82838881     0.65721202          3     1.61263084     2.46681261     0.20000000
     19     0.74555981     0.11764178          8     1.07759690     2.03350568     0.20000000
     20     0.15330055     0.91841114          8     1.75575852     3.00000000     0.20000000
     21     0.32960066     0.07571490          2     1.40756595     2.31029987     0.20000000
     22     0.45294595     0.84217393          7     0.22333640     1.18004656     0.20000000
     23     0.56875610     0.75095350          2     0.69568580     2.51720858     0.20000000
     24     0.01198432     0.16647388          6     1.12116921     1.39297926     0.20000000
     25     0.28353941     0.13392505          3     0.74600905     2.18370914     0.20000000
     26     0.50250781     0.21013021          9     0.69354790     1.15745068     0.20000000
     27     0.68376982     0.58925140          6     0.60423350     1.20479190     0.20000000
     28     0.42764148     0.21402162          4     0.22463435     1.62784457     0.20000000
     29     0.31812909     0.04535964          1     1.55965662     2.13899970     0.20000000
     30     0.61011839     0.88868201          2     1.71863794     2.02547264     0.20000000
     31     0.69792938     0.25199360          3     0.74620581     1.09553719     0.20000000
     32     0.37427020     0.97421134          7     0.44548243     0.77349705     0.20000000
     33     0.00586433     0.39959246          8     1.62481713     2.62809396     0.20000000
     34     0.02101171     0.09805539          3     0.61175632     2.56026936     0.20000000
     35     0.81707084     0.32745197          7     1.37072539     2.11244082     0.20000000
     36     0.25149900     0.36964563          6     1.42955589     2.06158543     0.20000000
     37     0.54872650     0.95846963          3     1.78018570     2.17975974     0.20000000
     38     0.46779570     0.01159891          1     1.08951426     2.47689915     0.20000000
     39     0.85423523     0.79474688          3     0.67738140     1.22158420     0.20000000
     40     0.84382796     0.25278413          9     0.99946499     1.93435931     0.20000000
     41     0.54867107     0.65129584          3     0.52759123     1.40972006     0.20000000
     42     0.42129627     0.24964757          7     0.60353982     2.58048010     0.20000000
     43     0.21241511     0.62763476          2     1.78923655     3.00000000     0.20000000
     44     0.88255084     0.37851903          4     0.54156852     1.50037575     0.20000000
     45     0.98731887     0.62167495          8     0.81904346     2.48280048     0.20000000
     46     0.55196214     0.68755782          8     0.18341225     1.46162844     0.20000000
     47     0.21185189     0.08758356          9     1.15555227     1.97525895     0.20000000
     48     0.62831932     0.56832618          6     1.82035708     2.67334914     0.20000000
     49     0.08797913     0.79810542          2     1.81937695     2.99536705     0.20000000
     50     0.71435326     0.29975590          4     0.00000000     1.86954105     0.20000000
