instance_712

VEHICLE
NUMBER     CAPACITY
  100              40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.83527893     0.08191468          0        0.00000        3.00000        0.00000
      1     0.41630384     0.41309753          4     0.76012307     1.87864327     0.20000000
      2     0.22804084     0.15251715          8     0.54678136     2.00482178     0.20000000
      3     0.94376606     0.07082023          8     1.84444749     2.65122390     0.20000000
      4     0.01397598     0.69527453          7     0.99248409     1.91694117     0.20000000
      5     0.05271551     0.84430617          2     1.14043784     1.97529745     0.20000000
      6     0.63230950     0.59690291          2     0.34112102     2.16807103     0.20000000
      7     0.23574108     0.83614737          2     1.37491858     2.05383396     0.20000000
      8     0.26547542     0.27576539          8     0.97597986     2.70685434     0.20000000
      9     0.97946173     0.72615039          9     1.22989523     2.50245571     0.20000000
     10     0.80291748     0.59777188          7     1.25619066     1.55559194     0.20000000
     11     0.10053201     0.32767564          2     1.71193767     2.17257190     0.20000000
     12     0.23917969     0.89250630          5     0.65752387     2.22826266     0.20000000
     13     0.18179341     0.08937250          9     1.23744512     3.00000000     0.20000000
     14     0.02772690     0.53119904          8     0.96153486     2.21687746     0.20000000
     15     0.13860990     0.31668535          3     1.77174151     2.02451658     0.20000000
     16     0.77571958     0.44609267          9     0.08605570     0.93765694     0.20000000
     17     0.29773471     0.85546410          3     1.02124369     2.67565107     0.20000000
     18     0.97072369     0.99399650          2     0.26519293     1.67571354     0.20000000
     19     0.20245886     0.46058786          5     1.25675750     2.56913543     0.20000000
     20     0.53454053     0.03999065          3     1.19237280     2.32425427     0.20000000
     21     0.39107573     0.37180766          6     0.55240351     2.19364190     0.20000000
     22     0.49514353     0.79375905          3     0.55319613     2.18531680     0.20000000
     23     0.25406030     0.84971082          9     0.27849543     1.80520809     0.20000000
     24     0.29669523     0.49164441          7     0.54942018     1.37260413     0.20000000
     25     0.52835369     0.88588262          3     0.47486365     1.44618547     0.20000000
     26     0.17634618     0.58209991          6     1.33508921     2.06405568     0.20000000
     27     0.16054608     0.61936122          1     1.50932693     2.21182585     0.20000000
     28     0.71874750     0.72052389          8     0.12835258     1.26520967     0.20000000
     29     0.93251115     0.78466725          6     0.04322231     1.90842259     0.20000000
     30     0.84479982     0.66315514          1     1.23411405     1.44359863     0.20000000
     31     0.66799694     0.09087147          1     0.42751753     1.96934283     0.20000000
     32     0.93681401     0.95471859          1     1.20171475     2.02303982     0.20000000
     33     0.30650231     0.11891324          6     0.77736717     2.17731094     0.20000000
     34     0.29665074     0.21487245          8     0.75357610     2.05955458     0.20000000
     35     0.24957182     0.21944386          2     0.98698366     2.87179232     0.20000000
     36     0.84201837     0.31179991          4     1.53788030     2.91738129     0.20000000
     37     0.56985587     0.30588859          1     0.90460783     2.59926891     0.20000000
     38     0.61273038     0.94092005          3     0.34081918     1.88696837     0.20000000
     39     0.90757143     0.65049952          1     1.21920943     1.45795870     0.20000000
     40     0.55164981     0.03351833          4     2.29744768     2.52044344     0.20000000
     41     0.01883860     0.54346728          1     0.84458297     1.42214012     0.20000000
     42     0.60521311     0.09243982          2     0.71028930     2.49752331     0.20000000
     43     0.95571870     0.77069253          2     1.35270429     2.16655684     0.20000000
     44     0.38282230     0.04598063          9     0.00000000     1.05505419     0.20000000
     45     0.36658236     0.35832343          2     1.30620813     2.84973907     0.20000000
     46     0.62967455     0.53809720          3     1.61673784     2.75547266     0.20000000
     47     0.32416606     0.65209347          6     0.76772994     2.10737538     0.20000000
     48     0.74229634     0.43679893          6     1.80284333     2.85161376     0.20000000
     49     0.75796896     0.01633772          5     0.48031372     2.46335077     0.20000000
     50     0.73535508     0.65516651          4     0.32467240     1.42218781     0.20000000
