instance_940

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.01157041     0.43071803          0        0.00000        3.00000        0.00000
      1     0.23598839     0.68776453          8     0.94641429     2.11124778     0.20000000
      2     0.87703538     0.07105888          6     0.38071233     1.49750662     0.20000000
      3     0.45860359     0.75865227          2     1.59068823     2.71070099     0.20000000
      4     0.19264504     0.15637745          7     1.63309789     2.43247819     0.20000000
      5     0.30301952     0.65834081          3     1.23055148     2.16670609     0.20000000
      6     0.74958473     0.74553120          3     1.17697680     1.40061319     0.20000000
      7     0.03941270     0.64213127          5     0.79260510     2.32781792     0.20000000
      8     0.21514779     0.62020552          4     0.94647402     2.11467099     0.20000000
      9     0.36134139     0.40322015          7     1.19363582     1.67944491     0.20000000
     10     0.49180415     0.52239251          1     0.63263690     1.89070785     0.20000000
     11     0.19851533     0.52880937          8     0.37577397     2.24177003     0.20000000
     12     0.81858933     0.44784224          9     0.85633200     2.82803750     0.20000000
     13     0.67440885     0.88222456          5     0.85912931     1.52482593     0.20000000
     14     0.35668394     0.92600870          3     1.38729715     2.49956512     0.20000000
     15     0.70641041     0.81006974          1     0.66697276     2.32573700     0.20000000
     16     0.19100520     0.86314976          3     1.72434640     2.30258632     0.20000000
     17     0.50108367     0.59375298          3     1.65219676     2.62606072     0.20000000
     18     0.60793680     0.54793227          6     1.74414778     2.55415297     0.20000000
     19     0.33006737     0.03153764          9     1.12485147     2.27734160     0.20000000
     20     0.94962770     0.97571123          8     0.73296434     1.68532586     0.20000000
     21     0.45721731     0.97911066          4     1.77209592     2.31445384     0.20000000
     22     0.45322779     0.05406816          5     1.52543807     2.84643006     0.20000000
     23     0.53583723     0.40332815          5     1.98280406     2.29459739     0.20000000
     24     0.65179235     0.96200639          2     1.10750008     2.73371816     0.20000000
     25     0.07616640     0.99638253          6     0.43536931     2.36980391     0.20000000
     26     0.94804144     0.33555895          7     1.06899142     2.39663529     0.20000000
     27     0.43681073     0.03650719          6     0.79877627     1.15093350     0.20000000
     28     0.08725148     0.61764401          3     1.56954229     1.97742665     0.20000000
     29     0.93110293     0.43618223          5     0.75999737     1.60701704     0.20000000
     30     0.70199859     0.84321535          3     0.73046410     1.53378618     0.20000000
     31     0.38195223     0.31065246          8     0.14887175     1.06573212     0.20000000
     32     0.34948209     0.66282064          3     0.90126014     1.58443952     0.20000000
     33     0.37005743     0.87492931          1     1.55017996     2.06560874     0.20000000
     34     0.24551401     0.58147889          1     0.41410035     1.77465773     0.20000000
     35     0.24509044     0.25021094          4     0.46077079     2.19806004     0.20000000
     36     0.56554979     0.51802623          3     0.33813703     1.52373564     0.20000000
     37     0.17655911     0.56027067          3     0.03097594     1.91514850     0.20000000
     38     0.22529051     0.49339312          3     1.36261380     2.57829618     0.20000000
     39     0.57846493     0.58800966          3     1.78769028     2.38229322     0.20000000
     40     0.23729450     0.44802749          2     0.50038403     1.38232660     0.20000000
     41     0.26860866     0.59261853          6     0.00000000     1.17009640     0.20000000
     42     0.78749293     0.57062244          2     1.59772193     1.80409968     0.20000000
     43     0.07649399     0.04700530          6     0.80343997     2.58768320     0.20000000
     44     0.68945140     0.65257627          7     0.80268764     2.31375957     0.20000000
     45     0.56020796     0.33486280          8     0.30627435     2.17363596     0.20000000
     46     0.85874289     0.74101657          5     1.13287544     1.64167500     0.20000000
     47     0.15306692     0.55274570          1     0.33976001     2.22545242     0.20000000
     48     0.10542772     0.18877630          3     1.41898918     1.86517572     0.20000000
     49     0.46988675     0.06068083          2     0.73320782     1.21982443     0.20000000
     50     0.45944911     0.15296188          9     1.45685005     2.50053930     0.20000000
     51     0.31177488     0.21079929          9     0.35984457     1.93765700     0.20000000
     52     0.90605545     0.10922672          9     0.92404330     1.36223876     0.20000000
     53     0.40893656     0.39115036          3     0.84707558     1.09814060     0.20000000
     54     0.07915210     0.44246620          5     1.70367312     2.01834369     0.20000000
     55     0.97856373     0.60819310          9     1.18379366     1.41049421     0.20000000
     56     0.10871166     0.97129178          5     0.94125509     1.72776651     0.20000000
     57     0.82664061     0.03134066          8     0.75196660     2.63993025     0.20000000
     58     0.75343126     0.05173556          6     0.38202494     2.30095458     0.20000000
     59     0.69772655     0.16889066          6     1.34181833     1.62163162     0.20000000
     60     0.94197661     0.64400250          6     0.47518855     1.87805462     0.20000000
     61     0.20671348     0.21666683          4     1.62773979     2.00411558     0.20000000
     62     0.74045300     0.09571376          6     1.06084490     1.38264751     0.20000000
     63     0.42825991     0.87962425          8     0.96589607     2.58914304     0.20000000
     64     0.76612806     0.90414912          8     0.50275564     1.74480486     0.20000000
     65     0.78228688     0.88430321          9     0.75905132     2.68219638     0.20000000
     66     0.88466316     0.92503649          3     1.18175411     1.88769507     0.20000000
     67     0.15453494     0.96653831          2     1.49720979     2.20915651     0.20000000
     68     0.53883445     0.82429349          7     0.33288342     2.21226764     0.20000000
     69     0.30841312     0.49899939          3     0.00000000     0.91915047     0.20000000
     70     0.15473340     0.16973566          4     0.00000000     1.51623726     0.20000000
     71     0.12248682     0.84713322          1     0.94526088     1.32068145     0.20000000
     72     0.60328203     0.25024226          2     0.37174290     1.13206196     0.20000000
     73     0.64791620     0.96015686          1     0.85690117     1.61653376     0.20000000
     74     0.45026380     0.29743716          4     1.57679319     2.29414845     0.20000000
     75     0.26495802     0.95628637          1     1.55438471     1.92772818     0.20000000
     76     0.42640510     0.53848404          9     0.79570442     1.05385113     0.20000000
     77     0.34094217     0.07231325          7     0.00000000     1.83301044     0.20000000
     78     0.02288533     0.88945395          2     0.69016498     2.45422554     0.20000000
     79     0.20346864     0.81147492          5     0.97775853     1.24900615     0.20000000
     80     0.54821420     0.27421796          3     1.58130383     2.82481360     0.20000000
     81     0.53493917     0.93058068          8     1.09396839     2.30350924     0.20000000
     82     0.53634328     0.56193674          4     1.51473999     2.70326281     0.20000000
     83     0.97472274     0.33542895          5     0.96714127     2.48892355     0.20000000
     84     0.70271146     0.83166063          3     0.27154642     1.57966757     0.20000000
     85     0.89561218     0.19279999          5     0.55454957     2.15550137     0.20000000
     86     0.39605698     0.66745138          2     0.11603177     1.11892140     0.20000000
     87     0.81994998     0.30308756          6     1.46695852     1.90217590     0.20000000
     88     0.69643784     0.55306298          8     1.70540273     2.22538209     0.20000000
     89     0.78309071     0.01499193          7     1.50446689     2.25324273     0.20000000
     90     0.59430540     0.54423851          2     0.55998039     2.48124528     0.20000000
     91     0.87125319     0.76881057          6     1.58092153     2.15192580     0.20000000
     92     0.78264946     0.29965502          7     1.21102190     2.06232095     0.20000000
     93     0.68060887     0.58131659          9     0.78492236     2.19222760     0.20000000
     94     0.41807559     0.16891506          1     0.00000000     1.65252280     0.20000000
     95     0.74550664     0.14014712          4     0.64609408     2.15999722     0.20000000
     96     0.45472136     0.19624439          3     0.94692975     2.83236265     0.20000000
     97     0.61524981     0.99916840          3     1.22627568     2.31961799     0.20000000
     98     0.61847579     0.62997591          6     1.01442730     1.96398008     0.20000000
     99     0.27286503     0.64022732          7     0.33964518     0.93019724     0.20000000
    100     0.52086389     0.37976736          5     0.68311805     1.94749236     0.20000000
