instance_39

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.80544806     0.81632656          0        0.00000        3.00000        0.00000
      1     0.80654043     0.67731708          2     1.36999738     1.65161145     0.20000000
      2     0.92497659     0.55511028          2     0.50477904     2.47264099     0.20000000
      3     0.18719654     0.01252518          9     0.72252524     2.12100649     0.20000000
      4     0.26296574     0.41999698          6     1.03163195     1.97573638     0.20000000
      5     0.11412997     0.10969596          5     0.61900294     1.91680062     0.20000000
      6     0.76008242     0.68128204          5     0.00000000     1.24787045     0.20000000
      7     0.84448779     0.98000824          6     0.55031461     1.73095512     0.20000000
      8     0.42088321     0.92838967          3     0.80317819     1.94760764     0.20000000
      9     0.87551022     0.03376317          1     0.95070547     2.15310931     0.20000000
     10     0.68106210     0.81330425          2     2.03392148     3.00000000     0.20000000
     11     0.48399109     0.91099095          9     1.37754953     2.48385572     0.20000000
     12     0.75312787     0.82840282          5     0.90474617     2.29145908     0.20000000
     13     0.08889208     0.24789509          3     1.42274237     1.93901038     0.20000000
     14     0.26485232     0.19810601          7     0.77098256     2.29720283     0.20000000
     15     0.62186432     0.54267585          7     0.52917975     1.35763860     0.20000000
     16     0.53149199     0.94398540          7     0.62761664     0.94310236     0.20000000
     17     0.66684616     0.31980336          3     0.19869703     1.01289892     0.20000000
     18     0.06900033     0.36885619          2     1.30100822     2.43117476     0.20000000
     19     0.14799343     0.67164898          7     1.01202309     1.28130710     0.20000000
     20     0.47044039     0.10292292          9     0.64022624     1.37493145     0.20000000
     21     0.89635402     0.65513855          3     1.31697631     2.24751997     0.20000000
     22     0.59984726     0.41790339          5     1.53378153     2.57220793     0.20000000
     23     0.91052294     0.76339149          7     1.48428130     2.30275035     0.20000000
     24     0.58284235     0.30223137          8     0.80602247     2.51278734     0.20000000
     25     0.42585602     0.36298779          8     1.82609010     2.50303197     0.20000000
     26     0.40140694     0.75233364          6     0.83618307     1.87632179     0.20000000
     27     0.87718880     0.47572231          7     0.26139575     1.26079893     0.20000000
     28     0.25957021     0.02074217          5     1.40569079     2.02329445     0.20000000
     29     0.87628055     0.90854275          7     1.76499474     2.49397850     0.20000000
     30     0.96143377     0.79055983          6     0.00000000     0.61703718     0.20000000
     31     0.01003692     0.10573182          6     0.63657928     2.54817510     0.20000000
     32     0.14491218     0.17137168          4     0.86350161     1.92422128     0.20000000
     33     0.41676673     0.57124907          4     0.63522637     1.59621394     0.20000000
     34     0.52934521     0.02266312          5     1.07102609     2.50107455     0.20000000
     35     0.20753101     0.58034390          3     0.56703430     1.04925263     0.20000000
     36     0.16448815     0.30094776          7     0.36779088     1.71577764     0.20000000
     37     0.41623247     0.69272304          2     0.45913297     1.63337445     0.20000000
     38     0.17745750     0.35445675          9     0.39981329     1.95814216     0.20000000
     39     0.21313651     0.63662869          6     0.41055912     2.31059313     0.20000000
     40     0.64686888     0.61213601          9     1.49593210     3.00000000     0.20000000
     41     0.41129258     0.34541568          6     0.62154895     2.34630823     0.20000000
     42     0.77340621     0.08441284          2     0.00000000     1.54965234     0.20000000
     43     0.21305618     0.48711941          5     0.24928337     1.53573704     0.20000000
     44     0.16269255     0.56986034          3     0.14679539     1.53329432     0.20000000
     45     0.27659041     0.12374381          6     0.60985696     2.22247839     0.20000000
     46     0.88708234     0.30204883          9     1.36340141     2.90462399     0.20000000
     47     0.88436276     0.14464624          9     0.80199152     1.81283808     0.20000000
     48     0.14368531     0.18114269          9     1.50414670     1.91378987     0.20000000
     49     0.48523587     0.18546154          7     1.67932868     2.30525351     0.20000000
     50     0.10902541     0.78480256          8     0.38844240     1.24943328     0.20000000
     51     0.58971262     0.68281448          6     1.45111251     2.74029946     0.20000000
     52     0.22840372     0.68889982          3     0.65571380     1.22499645     0.20000000
     53     0.77088439     0.28822917          2     0.64390212     2.26098108     0.20000000
     54     0.36391413     0.86561108          2     1.25058365     2.68999863     0.20000000
     55     0.66565710     0.26285961          2     1.67163241     2.48496652     0.20000000
     56     0.34713364     0.33177432          4     0.08317292     1.99012721     0.20000000
     57     0.90219629     0.15281619          3     0.97273809     2.48270965     0.20000000
     58     0.91303921     0.22910485          9     1.44082594     2.53695250     0.20000000
     59     0.34533924     0.61293572          4     1.22491932     3.00000000     0.20000000
     60     0.91376990     0.92623079          6     1.12502229     2.06532359     0.20000000
     61     0.96422464     0.05590876          3     0.84636497     2.40510917     0.20000000
     62     0.18285531     0.91140985          9     0.83458483     1.96435630     0.20000000
     63     0.52397197     0.63376236          3     2.28380775     2.58862925     0.20000000
     64     0.32909939     0.04792240          4     0.75003058     2.28589439     0.20000000
     65     0.70662737     0.66547436          4     0.35649514     0.64447939     0.20000000
     66     0.01321658     0.03159464          2     0.51827031     2.35058665     0.20000000
     67     0.35802346     0.78929061          4     0.35097206     0.60565484     0.20000000
     68     0.59355789     0.27737164          8     0.63907123     1.66773963     0.20000000
     69     0.13121554     0.74269634          2     1.47542930     2.60917306     0.20000000
     70     0.39247856     0.29898104          9     0.93054301     1.40493608     0.20000000
     71     0.29064691     0.26037851          8     1.06902337     2.40552974     0.20000000
     72     0.20527585     0.27340880          7     1.50316489     1.89036834     0.20000000
     73     0.74473560     0.04867392          8     1.77422798     2.07660198     0.20000000
     74     0.74450505     0.94479567          6     1.98391223     2.44124246     0.20000000
     75     0.12678054     0.73963755          7     0.39446807     2.08539677     0.20000000
     76     0.71188885     0.17632757          7     1.17499757     2.41545820     0.20000000
     77     0.24673961     0.27987307          4     1.41361225     1.87269628     0.20000000
     78     0.94113314     0.23814937          4     0.83489192     2.38521385     0.20000000
     79     0.86268985     0.22036198          7     0.00000000     1.83433843     0.20000000
     80     0.09595208     0.78342277          3     0.79482388     1.40840364     0.20000000
     81     0.81089419     0.19553524          6     0.67496234     2.21241236     0.20000000
     82     0.36450791     0.50307155          3     0.05456138     1.10369563     0.20000000
     83     0.23934513     0.93611765          9     0.93759745     1.17067838     0.20000000
     84     0.11816043     0.36512065          1     0.70348859     1.25436580     0.20000000
     85     0.61847609     0.88359022          4     1.41313338     3.00000000     0.20000000
     86     0.38677809     0.59681767          2     1.36636782     2.83127451     0.20000000
     87     0.80440468     0.25068456          3     0.96674222     2.75944257     0.20000000
     88     0.58727950     0.16587347          5     0.56524044     1.37104464     0.20000000
     89     0.62467778     0.10324046          5     0.77429986     2.53115869     0.20000000
     90     0.43654633     0.35135043          6     0.08306968     1.13656569     0.20000000
     91     0.63694018     0.52762955          2     0.00000000     1.16525030     0.20000000
     92     0.98051542     0.53218293          3     1.40494442     3.00000000     0.20000000
     93     0.47367218     0.42848131          4     0.33061600     1.42002952     0.20000000
     94     0.44041646     0.46815309          9     0.22996950     1.98710704     0.20000000
     95     0.77924639     0.89277512          7     1.05914497     2.36006689     0.20000000
     96     0.34950891     0.83206409          7     0.02452070     1.51824403     0.20000000
     97     0.12384170     0.05075572          6     0.67424011     1.67459702     0.20000000
     98     0.24600613     0.32601297          8     1.34090638     1.73904037     0.20000000
     99     0.48284504     0.49218649          9     0.73413789     1.89004433     0.20000000
