instance_332

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.92191011     0.68753660          0        0.00000        3.00000        0.00000
      1     0.28323841     0.31548363          5     0.57617635     2.26286077     0.20000000
      2     0.63961142     0.14554174          4     0.05217797     1.74921036     0.20000000
      3     0.29375866     0.05659007          1     0.40361708     2.22201633     0.20000000
      4     0.83421403     0.18698685          3     0.60480529     2.29110527     0.20000000
      5     0.23609550     0.25020677          5     0.79830074     1.55917430     0.20000000
      6     0.48666072     0.51994252          4     0.27849329     1.32474661     0.20000000
      7     0.10745131     0.25968069          5     0.78674775     1.87929392     0.20000000
      8     0.66481012     0.64612454          6     1.56910038     2.51149750     0.20000000
      9     0.04234612     0.09246138          7     0.94312751     1.96872032     0.20000000
     10     0.00795327     0.86241770          7     0.75291979     2.24645901     0.20000000
     11     0.27809188     0.49919310          4     0.35876063     1.23525023     0.20000000
     12     0.37911585     0.61558115          1     0.31226957     1.73444545     0.20000000
     13     0.13420790     0.31031975          8     0.86935842     1.80450284     0.20000000
     14     0.27405152     0.24772543          7     0.63776374     1.32687867     0.20000000
     15     0.16284321     0.42494702          6     1.37167895     1.60368836     0.20000000
     16     0.46642703     0.15155467          5     0.00000000     1.69305587     0.20000000
     17     0.51676029     0.94669199          2     0.60752118     1.42035997     0.20000000
     18     0.98837000     0.35017985          9     0.47552913     2.15784979     0.20000000
     19     0.18835378     0.49303028          2     0.48709553     1.30540180     0.20000000
     20     0.36335513     0.75625151          7     0.00000000     1.58970308     0.20000000
     21     0.08954225     0.76278228          2     0.82064313     1.86285400     0.20000000
     22     0.71630621     0.72798741          2     1.17746484     2.20819187     0.20000000
     23     0.72130615     0.06007480          7     1.63670278     2.34299254     0.20000000
     24     0.62500471     0.27310231          1     1.65250313     2.63255358     0.20000000
     25     0.47789866     0.23573653          4     0.65709990     2.03578377     0.20000000
     26     0.37055525     0.97140324          8     1.04349446     1.47924662     0.20000000
     27     0.05346250     0.32610637          8     0.31959748     1.99964786     0.20000000
     28     0.46314791     0.02548566          4     0.41879106     2.07777977     0.20000000
     29     0.01208917     0.14382419          5     0.36902952     1.94688559     0.20000000
     30     0.19857903     0.52714276          2     0.24923432     1.39574683     0.20000000
     31     0.33439431     0.16557950          9     1.13752949     1.47066247     0.20000000
     32     0.86902267     0.52322006          7     1.86443865     3.00000000     0.20000000
     33     0.73647714     0.55593371          4     0.00000000     0.93090820     0.20000000
     34     0.25359222     0.80896276          9     1.24801171     2.12910175     0.20000000
     35     0.52460510     0.83437526          3     1.15650380     2.52331352     0.20000000
     36     0.29971018     0.95410043          3     0.02978545     1.83123255     0.20000000
     37     0.61997592     0.16002890          2     1.13456655     2.25091362     0.20000000
     38     0.33460808     0.17643327          8     1.16393554     1.99567306     0.20000000
     39     0.80997288     0.44261554          8     0.17508769     1.84914327     0.20000000
     40     0.12101185     0.67269564          4     1.19495392     2.74204230     0.20000000
     41     0.01292846     0.82664561          7     0.86670256     1.29352689     0.20000000
     42     0.75304538     0.10580783          1     1.25991511     2.75554204     0.20000000
     43     0.52588719     0.38858560          8     0.21724382     0.98478806     0.20000000
     44     0.51045263     0.53367412          6     1.24657178     2.40189028     0.20000000
     45     0.56467611     0.86776215          1     1.29777133     3.00000000     0.20000000
     46     0.61002731     0.78608716          5     0.73422968     1.79300463     0.20000000
     47     0.69836873     0.69522816          4     0.00000000     1.26047134     0.20000000
     48     0.81580019     0.84146398          7     0.00000000     1.60435319     0.20000000
     49     0.93492186     0.18668745          3     1.25972533     1.50403047     0.20000000
     50     0.64102274     0.91161990          6     0.70145535     1.47343731     0.20000000
     51     0.13174999     0.03241543          7     0.68787080     2.50907326     0.20000000
     52     0.28619549     0.04420408          7     0.68885678     1.31092119     0.20000000
     53     0.98340434     0.30013493          7     2.10791445     2.37210035     0.20000000
     54     0.20832554     0.86958468          8     0.23889720     1.28515363     0.20000000
     55     0.36659983     0.82823062          8     0.39058870     1.19289494     0.20000000
     56     0.36294153     0.94035733          5     0.92017156     1.15500736     0.20000000
     57     0.66670018     0.24135944          1     1.35338616     2.04569387     0.20000000
     58     0.10602582     0.15650600          3     0.07583278     1.97184253     0.20000000
     59     0.40023664     0.80644530          5     1.22086978     1.55504370     0.20000000
     60     0.94640666     0.61784232          8     1.14315939     1.47378016     0.20000000
     61     0.77958268     0.51042134          7     1.43303692     2.63164520     0.20000000
     62     0.15375312     0.64607638          6     0.53478557     2.14846683     0.20000000
     63     0.13727298     0.56662118          7     0.79122531     1.03370392     0.20000000
     64     0.40684563     0.89645618          5     0.40130401     2.28236341     0.20000000
     65     0.35493854     0.77854210          1     0.00000000     1.73100805     0.20000000
     66     0.53838301     0.17904441          3     1.58204436     2.43523335     0.20000000
     67     0.18437257     0.83289391          1     0.99308765     2.58484650     0.20000000
     68     0.48888114     0.60342962          6     1.54833949     1.79259121     0.20000000
     69     0.94235760     0.89044303          7     0.00000000     1.27968550     0.20000000
