instance_314

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.96200210     0.01162697          0        0.00000        3.00000        0.00000
      1     0.02235160     0.70109105          5     0.81355435     2.30335641     0.20000000
      2     0.31907618     0.94982541          8     0.69703513     2.26847339     0.20000000
      3     0.61943626     0.93259680          4     0.98409957     2.46552968     0.20000000
      4     0.68986309     0.67480040          1     1.31219780     2.44702291     0.20000000
      5     0.37195429     0.80115837          8     1.58575046     1.99480283     0.20000000
      6     0.71889329     0.02044597          9     0.20585987     1.04379117     0.20000000
      7     0.03338067     0.53264964          3     1.26161253     1.98311865     0.20000000
      8     0.07911689     0.67506802          3     1.17399955     1.84851789     0.20000000
      9     0.15393715     0.27361259          5     0.00000000     1.96916509     0.20000000
     10     0.45398384     0.02394724          4     0.28701586     2.20640922     0.20000000
     11     0.50073946     0.46992767          8     1.05087328     2.08683896     0.20000000
     12     0.12580459     0.01993039          2     0.19632304     2.03770351     0.20000000
     13     0.12897389     0.68954879          4     0.52802807     1.79477549     0.20000000
     14     0.09902740     0.71902764          4     0.81489670     1.59968483     0.20000000
     15     0.57434833     0.19254956          8     1.48624384     3.00000000     0.20000000
     16     0.43438432     0.06213929          8     0.14642471     1.70564699     0.20000000
     17     0.19288580     0.15429872          9     0.86818647     2.09651399     0.20000000
     18     0.45746782     0.32699665          4     0.82331789     1.60740745     0.20000000
     19     0.15638562     0.89616901          7     1.23901343     1.68509293     0.20000000
     20     0.15043786     0.72382170          5     0.53704351     1.91952491     0.20000000
     21     0.73258239     0.32453305          4     0.70845926     1.15068233     0.20000000
     22     0.09693643     0.00668577          7     0.85761005     1.93449283     0.20000000
     23     0.26010999     0.15438272          3     1.21383500     2.80148244     0.20000000
     24     0.23856124     0.35105598          8     1.07928634     2.71558022     0.20000000
     25     0.13028786     0.84172559          2     0.75934714     1.97556472     0.20000000
     26     0.90419972     0.90578628          4     0.39596599     1.44527245     0.20000000
     27     0.86755383     0.55159223          2     0.00000000     1.40535319     0.20000000
     28     0.67656720     0.45004550          1     0.68837523     2.02944398     0.20000000
     29     0.80185044     0.86347187          8     0.55124086     2.31952119     0.20000000
     30     0.99156195     0.22827043          9     2.18910122     2.71807814     0.20000000
     31     0.50385374     0.50327802          5     1.17214286     2.22475290     0.20000000
     32     0.79793018     0.13350883          5     0.80748004     1.05590296     0.20000000
     33     0.94148993     0.52725559          8     0.46820971     1.03826010     0.20000000
     34     0.47015873     0.06823931          8     1.34511936     2.69385433     0.20000000
     35     0.44049254     0.06206633          1     0.61834526     1.81477547     0.20000000
     36     0.96113557     0.02845998          7     1.12669158     1.64587951     0.20000000
     37     0.50983071     0.57539070          8     1.64195609     1.92023611     0.20000000
     38     0.04048907     0.52274758          6     1.31743431     2.08723879     0.20000000
     39     0.55391848     0.18491408          5     0.89998639     1.92718470     0.20000000
     40     0.56387436     0.66248810          6     1.34379029     2.35588121     0.20000000
     41     0.73420167     0.61859745          3     0.89287227     1.22368562     0.20000000
     42     0.49936855     0.35075524          5     0.90211594     2.23602009     0.20000000
     43     0.03144536     0.94095343          6     0.67234272     2.15478539     0.20000000
     44     0.71853364     0.93716508          3     0.54247922     2.02361798     0.20000000
     45     0.63473034     0.48854259          4     0.72793245     1.35928202     0.20000000
     46     0.51546234     0.81379265          8     1.08094347     2.59061289     0.20000000
     47     0.81984419     0.03814292          3     1.90125930     2.54463577     0.20000000
     48     0.67198420     0.45337328          8     0.89730299     1.87673199     0.20000000
     49     0.13575588     0.76070863          5     0.69746518     2.57411957     0.20000000
     50     0.94714081     0.88627130          5     0.38549352     2.28858662     0.20000000
     51     0.89726901     0.47250372          9     0.53249305     1.96285248     0.20000000
     52     0.31100222     0.61094177          7     0.50843388     2.35531020     0.20000000
     53     0.33922330     0.12464105          6     1.29505587     2.56174946     0.20000000
     54     0.45896909     0.50922453          4     1.08958018     2.90723276     0.20000000
     55     0.40538895     0.63458079          8     0.56953335     1.94012833     0.20000000
     56     0.05919865     0.92158437          9     0.98507422     1.90757537     0.20000000
     57     0.03371892     0.75507736          3     0.94375771     2.11206770     0.20000000
     58     0.07809218     0.77297688          8     0.62994915     2.47238827     0.20000000
     59     0.26570225     0.63605976          7     0.91299987     2.65944457     0.20000000
     60     0.83447909     0.71870393          2     0.43199575     1.88175333     0.20000000
     61     0.92991704     0.52901638          5     0.47753555     1.55766749     0.20000000
     62     0.32942447     0.01537948          9     0.69188845     1.38544357     0.20000000
     63     0.38762814     0.14910692          2     0.12084991     2.07700515     0.20000000
     64     0.66707152     0.50384498          7     0.24255133     1.83385158     0.20000000
     65     0.62718159     0.52258968          1     1.30312037     2.57732224     0.20000000
     66     0.33253834     0.11306341          4     0.83609784     2.51005173     0.20000000
     67     0.91564888     0.48796326          1     0.17156315     1.49223304     0.20000000
     68     0.05628643     0.32953629          8     0.90070915     2.29320574     0.20000000
     69     0.70600873     0.67566139          8     1.17769265     2.85755563     0.20000000
     70     0.92076367     0.19352162          3     0.18007877     0.67569923     0.20000000
     71     0.76950395     0.39307550          8     0.64838207     1.41405618     0.20000000
     72     0.47112566     0.80438650          2     0.83078599     1.55421233     0.20000000
     73     0.94083804     0.40569717          4     0.12908471     1.11787987     0.20000000
     74     0.95193738     0.29435495          2     0.03438383     1.28875422     0.20000000
     75     0.04085910     0.82435060          3     0.52006334     2.33175969     0.20000000
     76     0.86520213     0.49868721          8     1.47775877     2.48699045     0.20000000
     77     0.76286393     0.63333511          3     0.22170585     1.12794495     0.20000000
     78     0.28285468     0.93944067          7     0.72461867     1.79755211     0.20000000
     79     0.06668464     0.92884332          9     0.55176908     2.45757675     0.20000000
     80     0.92278701     0.63640898          7     0.52873206     1.16018128     0.20000000
     81     0.56274068     0.72117031          7     0.85394883     2.77402687     0.20000000
     82     0.91428554     0.75796741          5     0.56888950     1.53646433     0.20000000
     83     0.47194785     0.32258898          8     0.45343342     0.71445930     0.20000000
     84     0.89013124     0.84757453          1     0.96493399     2.00604630     0.20000000
     85     0.04627907     0.19562986          8     0.94982749     2.09609699     0.20000000
     86     0.63364005     0.90261096          5     0.63081819     2.21723676     0.20000000
     87     0.76682848     0.87611872          6     1.26068187     2.14376903     0.20000000
     88     0.90672761     0.43454334          1     1.27211690     2.38038254     0.20000000
     89     0.08918598     0.07964947          8     0.17271215     2.05794787     0.20000000
     90     0.42603010     0.99896657          7     0.31738961     2.18061113     0.20000000
     91     0.77943426     0.45501226          9     0.93046343     2.26578903     0.20000000
     92     0.31291413     0.34127006          2     0.34060663     1.67119074     0.20000000
     93     0.63135117     0.67624933          4     0.67562401     1.57517207     0.20000000
     94     0.30431271     0.59688044          3     0.72643042     1.10437918     0.20000000
     95     0.99584126     0.23917212          6     1.52302647     2.58362389     0.20000000
     96     0.19184002     0.22282042          3     0.39264560     2.11611438     0.20000000
     97     0.88223898     0.00336176          4     0.57701141     2.04564118     0.20000000
     98     0.47811547     0.46476519          9     0.97791797     2.59533882     0.20000000
     99     0.83892834     0.27262676          4     0.00000000     0.96206278     0.20000000
    100     0.37960052     0.03899442          9     0.45751852     0.92195374     0.20000000
