name,bestNVehicles,bestCost,algBestCost,algNVehicles,gap,time,iter,history
instance_38,15,19.54814,20.30977,16,0.038961763114035416,168.69579672813416,1000,"[21.44063744213672, 20.948475331094237, 20.948430301193834, 20.89514207253181, 20.599483303171038, 20.58108270661781, 20.58108270661781, 20.565098492024013, 20.31608930419585, 20.309773665019105]"
instance_26,18,30.46383,32.03067,20,0.051432797517580654,169.156893491745,1000,"[35.553703892094134, 32.227086678735766, 32.22225309722442, 32.118399715111, 32.11767776030346, 32.030667455788496, 32.030667455788496, 32.030667455788496, 32.030667455788496, 32.030667455788496]"
instance_32,17,24.90323,26.39114,18,0.059747671286013875,169.5549020767212,1000,"[27.642299403447154, 27.25862873672988, 26.852883480568188, 26.52809444163823, 26.489732200809208, 26.489732200809208, 26.489732200809208, 26.430092491637, 26.391141820625048, 26.391141820625048]"
instance_21,17,24.53164,25.24003,18,0.028876585503456002,172.9962615966797,1000,"[27.444581511663685, 26.538725620883277, 26.303669656722697, 26.19230617840965, 26.19230617840965, 26.19230617840965, 26.19230617840965, 25.52306892200819, 25.471682317240884, 25.24002700572987]"
instance_0,16,22.1681,23.42506,17,0.056701296006423624,177.53585076332092,1000,"[25.30406076682402, 24.54540388800287, 24.440617886437586, 23.761692142954782, 23.61021298010686, 23.50412529979128, 23.4250560212231, 23.4250560212231, 23.4250560212231, 23.4250560212231]"
instance_12,15,17.00152,17.52872,16,0.03100899213717365,178.6691117286682,1000,"[18.897010167216877, 18.76443529523504, 18.543423123737796, 18.187865233142375, 18.187865233142375, 18.16733704309415, 18.16733704309415, 18.16733704309415, 18.117497793900768, 17.528717829268665]"
instance_30,17,26.38721,27.63,18,0.04709819643683434,179.12792253494263,1000,"[28.92863578321579, 28.417653151241293, 28.10666003121011, 28.07360428562725, 28.073604285627248, 28.073604285627248, 27.679925154150382, 27.65170383390499, 27.65170383390499, 27.630000667037315]"
instance_3,16,22.49814,23.2931,17,0.03533447653894943,180.1399052143097,1000,"[24.87437357642974, 24.36380794423599, 23.92984137166569, 23.868192077101348, 23.868192077101348, 23.347364238437134, 23.347364238437134, 23.293104486526914, 23.293104486526914, 23.293104486526914]"
instance_11,16,21.75623,22.77229,17,0.046702025121080404,180.2546992301941,1000,"[24.033354514261234, 23.074624647509523, 22.866397809431692, 22.827238529999654, 22.82281536382543, 22.772290723914786, 22.772290723914786, 22.772290723914786, 22.772290723914786, 22.772290723914786]"
instance_36,15,18.98782,19.55079,16,0.029649006573687763,180.1700999736786,1000,"[20.01780558584267, 19.728386728416666, 19.5507861825571, 19.5507861825571, 19.5507861825571, 19.5507861825571, 19.5507861825571, 19.5507861825571, 19.5507861825571, 19.5507861825571]"
instance_27,15,20.3211,21.43115,16,0.05462548779347562,180.91423892974854,1000,"[22.139008379446828, 21.827544008393676, 21.745939391125354, 21.60824149853804, 21.578000281988032, 21.528393404593167, 21.528393404593167, 21.528393404593167, 21.528393404593167, 21.4311486955296]"
instance_16,16,22.80108,23.93881,18,0.049898075003464805,181.1138699054718,1000,"[25.787181910430967, 25.404894378721025, 24.440734429632933, 24.3652200057565, 24.154679754146393, 24.031091419792382, 23.973964383918148, 23.938808463905794, 23.938808463905794, 23.93880846390579]"
instance_42,18,27.37565,28.32626,18,0.0347246549397001,181.2669801712036,1000,"[29.643948792215035, 29.460903344418476, 29.438958622358296, 29.438958622358296, 29.438958622358296, 28.844218519501307, 28.36057625401874, 28.355334557256043, 28.35533455725604, 28.326261650716134]"
instance_2,17,25.74337,26.6763,18,0.03623962208522049,181.56093525886536,1000,"[27.877478988584496, 27.060631647262696, 27.01975579499158, 26.810206276813147, 26.759449923425326, 26.759449923425326, 26.753625892884603, 26.67956221723808, 26.67956221723808, 26.67629964076377]"
instance_35,16,25.32825,26.78646,18,0.057572473423943664,181.99541425704956,1000,"[28.280129046929346, 27.08168745621014, 26.985418552160723, 26.985418552160723, 26.92457047838592, 26.805874430181998, 26.805874430181998, 26.78645632343933, 26.78645632343933, 26.78645632343933]"
instance_18,19,33.40761,34.40918,20,0.029980294908854628,183.08887028694153,1000,"[36.38326862190063, 35.46312896138318, 34.94103759489757, 34.926494017162135, 34.65620155598036, 34.65620155598036, 34.636686902010105, 34.42182535942388, 34.42182535942388, 34.40917687686055]"
instance_5,17,23.63851,25.411,18,0.07498315249142189,184.729430437088,1000,"[26.191410010725427, 25.963028639600694, 25.870605479520716, 25.812454514533872, 25.431316413403493, 25.431316413403493, 25.410995193638946, 25.410995193638946, 25.410995193638946, 25.410995193638946]"
instance_20,18,29.43177,31.54485,19,0.07179588587434599,185.44067001342773,1000,"[32.93195777140836, 32.478115431408824, 32.16467154648067, 32.02963325886253, 32.00546848740665, 31.546439072657208, 31.544853536471713, 31.544853536471713, 31.544853536471713, 31.544853536471713]"
instance_10,16,23.80383,25.50207,17,0.07134314099873837,186.56258606910706,1000,"[27.49257540572816, 26.440821116286564, 26.13110430925417, 26.111390651025506, 25.52095102362771, 25.52095102362771, 25.52095102362771, 25.502070342899593, 25.502070342899593, 25.502070342899593]"
instance_44,17,24.43582,25.52335,18,0.044505566009243845,186.20825171470642,1000,"[26.761532711430167, 26.075761879128756, 25.834441670200636, 25.834441670200636, 25.823147928459047, 25.687403930428975, 25.523353279182153, 25.523353279182153, 25.523353279182153, 25.523353279182153]"
instance_45,15,18.77112,19.64432,16,0.04651826848904064,186.88650608062744,1000,"[20.934852123070005, 20.21448356669148, 19.800378269465593, 19.644315016817483, 19.64431501681748, 19.64431501681748, 19.64431501681748, 19.64431501681748, 19.64431501681748, 19.64431501681748]"
instance_39,17,26.45395,27.33588,18,0.033338310535855724,187.10059189796448,1000,"[28.599670350407074, 28.315757236635108, 28.141637882670835, 27.796548096753902, 27.69974982484083, 27.68167056712071, 27.64491006434303, 27.64491006434303, 27.335875098324756, 27.335875098324756]"
instance_4,17,26.7671,27.45753,18,0.02579397842874272,187.4016661643982,1000,"[29.656272947101172, 28.122152776613802, 27.551515454438057, 27.48798169529608, 27.47421738188041, 27.474215876021262, 27.474215876021262, 27.474215876021262, 27.457533164059022, 27.45753316405902]"
instance_8,15,17.91809,18.43897,16,0.029070062713157586,187.52527332305908,1000,"[18.753552730135002, 18.656684435389256, 18.623592618770832, 18.605971706205782, 18.482692321065525, 18.467471731732967, 18.438967075990973, 18.438967075990973, 18.438967075990973, 18.438967075990973]"
instance_46,16,24.62859,26.79343,18,0.08789946968137444,188.36764788627625,1000,"[27.51200999851948, 27.417217271770852, 26.856715615166294, 26.853445081636508, 26.853445081636508, 26.853445081636508, 26.853445081636508, 26.853445081636508, 26.853445081636508, 26.793433859395446]"
instance_28,15,20.92878,21.92195,16,0.047454748915130227,188.45745086669922,1000,"[23.30246511880135, 22.64969462856774, 22.64969462856774, 22.499487639447224, 22.00847468704628, 22.004887704645217, 22.004887704645217, 21.92603671558325, 21.92603671558325, 21.92194892925438]"
instance_48,15,19.02987,19.61948,16,0.03098339610307377,188.7951147556305,1000,"[21.098496982193243, 19.697287459223094, 19.685216803407414, 19.623786603960884, 19.623786603960884, 19.623786603960884, 19.623786603960884, 19.623786603960884, 19.623786603960884, 19.61947591773384]"
instance_15,18,27.98808,29.43508,19,0.05170058110452733,188.87625908851624,1000,"[31.133760348985223, 29.627376502268408, 29.627376502268405, 29.53681948403526, 29.45191536095173, 29.43507642677185, 29.43507642677185, 29.43507642677185, 29.43507642677185, 29.43507642677185]"
instance_33,15,18.51048,19.36126,16,0.0459620712158734,188.86365509033203,1000,"[21.018950283921942, 19.69378310976954, 19.681310310986305, 19.681310310986305, 19.49626654795814, 19.433113716977385, 19.39188661637759, 19.381469202002613, 19.361255139906085, 19.36125513990608]"
