instance_244

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.17826717     0.46761283          0        0.00000        3.00000        0.00000
      1     0.79041588     0.65547949          9     0.48049790     1.98839283     0.20000000
      2     0.83544576     0.62169433          9     1.11942422     2.67463923     0.20000000
      3     0.59876090     0.30417553          7     1.32738090     2.72437310     0.20000000
      4     0.91068077     0.68031436          2     0.07700628     1.95382071     0.20000000
      5     0.30874389     0.16340770          3     1.90573931     2.92752361     0.20000000
      6     0.37625033     0.34510803          3     0.82025754     2.02270794     0.20000000
      7     0.15787442     0.81203884          9     1.25290322     2.48148561     0.20000000
      8     0.88911641     0.70864588          3     1.63903201     2.06329465     0.20000000
      9     0.45626575     0.67310864          3     0.00000000     1.13246548     0.20000000
     10     0.71745229     0.46978545          1     0.05707574     1.16957486     0.20000000
     11     0.02082696     0.53487003          7     1.45632911     3.00000000     0.20000000
     12     0.05458974     0.61678731          2     0.21860069     1.38347888     0.20000000
     13     0.36960548     0.92929304          5     0.70344847     1.18217492     0.20000000
     14     0.60408044     0.95684987          4     0.20874107     1.87993777     0.20000000
     15     0.26181334     0.36195874          6     2.20779586     2.53396153     0.20000000
     16     0.59747362     0.32529378          7     1.61896002     2.15320182     0.20000000
     17     0.67769921     0.56321073          6     0.86176169     2.18213558     0.20000000
     18     0.14138067     0.55641067          7     1.60337019     2.27589560     0.20000000
     19     0.01889097     0.47086069          6     0.00000000     0.93689036     0.20000000
     20     0.98695076     0.89513814          7     0.93983495     2.20224428     0.20000000
     21     0.05753899     0.19324414          1     1.17993212     2.81304264     0.20000000
     22     0.70151538     0.97056371          7     0.98477721     1.87648177     0.20000000
     23     0.06347115     0.05561130          7     0.00000000     1.74126613     0.20000000
     24     0.38581505     0.00951100          8     0.00000000     1.84760022     0.20000000
     25     0.11699968     0.94977176          6     0.71919787     2.23397732     0.20000000
     26     0.34318131     0.00921781          4     0.84644508     1.60826492     0.20000000
     27     0.52905911     0.10017551          8     0.34169805     1.86880982     0.20000000
     28     0.87896872     0.12326441          7     0.23701680     1.62683856     0.20000000
     29     0.18145454     0.14337972          3     1.26937580     2.82329226     0.20000000
     30     0.26980993     0.18623567          7     0.97454441     2.76146221     0.20000000
     31     0.44630641     0.88218254          7     0.72536749     1.13423181     0.20000000
     32     0.20946902     0.08049823          1     1.05979073     2.42234373     0.20000000
     33     0.99745661     0.32521924          3     1.59017861     1.96430433     0.20000000
     34     0.07915311     0.16809152          3     0.36206263     1.32400966     0.20000000
     35     0.05882503     0.69578314          2     0.48995119     0.83092922     0.20000000
     36     0.05256921     0.88469762          1     1.72713232     2.18140149     0.20000000
     37     0.74411470     0.70846951          5     0.82137293     2.81188059     0.20000000
     38     0.42101982     0.07148851          2     1.07621062     2.00789309     0.20000000
     39     0.66495949     0.85444599          4     0.45843488     2.40660381     0.20000000
     40     0.53560823     0.94466084          7     0.18214709     1.70532322     0.20000000
     41     0.52077061     0.31129128          2     0.25343394     0.65180212     0.20000000
     42     0.26946923     0.86956483          2     0.21555167     0.90978307     0.20000000
     43     0.97998011     0.49731249          3     0.31157857     1.84752131     0.20000000
     44     0.02403335     0.48915151          4     0.30056170     0.66938436     0.20000000
     45     0.00486714     0.48378849          4     1.23377252     2.61907053     0.20000000
     46     0.08402658     0.52936971          8     0.41247427     1.86138856     0.20000000
     47     0.54593718     0.68972540          7     0.00000000     1.26420534     0.20000000
     48     0.86025506     0.07296396          7     1.60806394     1.87745714     0.20000000
     49     0.28663793     0.12276861          5     0.08279246     0.67288011     0.20000000
     50     0.03651813     0.06914260          9     1.53641176     2.64282084     0.20000000
     51     0.89115578     0.04823219          6     1.45087779     2.24559689     0.20000000
     52     0.68356669     0.96696776          1     1.71510065     1.95730793     0.20000000
     53     0.39656633     0.17963088          3     0.09548989     1.02057517     0.20000000
     54     0.86983991     0.37894988          6     1.98823154     2.18949556     0.20000000
     55     0.04089415     0.33054358          9     0.00000000     1.22701716     0.20000000
     56     0.07587986     0.87381864          2     0.35339016     0.69865996     0.20000000
     57     0.13518447     0.67190808          3     0.94457567     1.29291713     0.20000000
     58     0.67973101     0.20241424          5     1.37331593     2.77113438     0.20000000
     59     0.42879951     0.51025301          9     0.00000000     0.91870219     0.20000000
     60     0.92596078     0.85577226          3     0.82670498     1.68562531     0.20000000
     61     0.53545916     0.14322636          2     1.32252431     2.34409595     0.20000000
     62     0.46555707     0.77819127          4     0.74915779     1.15116549     0.20000000
     63     0.64740348     0.54828912          4     1.93130815     2.68581676     0.20000000
     64     0.85384792     0.18490870          9     0.77166188     1.00288570     0.20000000
     65     0.70632106     0.03841792          3     1.03312707     2.23223472     0.20000000
     66     0.16313857     0.85592073          5     0.76463139     2.32433319     0.20000000
     67     0.44035423     0.75516510          7     0.18475175     1.98280501     0.20000000
     68     0.92878842     0.89598018          3     0.69305044     2.30738378     0.20000000
     69     0.43630970     0.72840154          2     0.00000000     1.53025532     0.20000000
     70     0.59622407     0.04833591          6     0.13764316     1.64004254     0.20000000
     71     0.65795916     0.95331341          4     1.47428584     2.61138177     0.20000000
     72     0.31309491     0.02991590          9     1.47848773     3.00000000     0.20000000
     73     0.22993867     0.16714406          8     1.70546961     2.93192911     0.20000000
     74     0.70040303     0.19413617          9     1.62002110     2.79955554     0.20000000
     75     0.16517901     0.21403290          5     0.19193646     0.92250335     0.20000000
     76     0.09846266     0.18707871          2     1.56979036     2.85582113     0.20000000
     77     0.02868203     0.57261902          1     0.90543127     2.41264486     0.20000000
     78     0.26495740     0.20295765          7     0.01914781     0.62873572     0.20000000
     79     0.97196841     0.20387392          2     1.58408523     2.07928467     0.20000000
     80     0.29832470     0.77916050          7     1.10601568     2.13724685     0.20000000
     81     0.02944829     0.09929354          5     1.36215377     3.00000000     0.20000000
     82     0.20162456     0.39932373          9     0.42977309     1.37035000     0.20000000
     83     0.36691728     0.55490589          8     0.80062932     2.33820772     0.20000000
     84     0.25513163     0.33966228          7     1.16028571     2.56269479     0.20000000
     85     0.07585841     0.63305569          8     1.31287086     3.00000000     0.20000000
     86     0.13620286     0.12740047          4     0.37293285     1.40840197     0.20000000
     87     0.87333947     0.40051636          3     0.00000000     1.65644145     0.20000000
     88     0.26734194     0.90373844          3     2.04953289     2.65081882     0.20000000
     89     0.51744503     0.13341965          7     0.00000000     1.57995772     0.20000000
     90     0.80442566     0.83785188          9     0.35287994     1.71429658     0.20000000
     91     0.25247866     0.76329935          6     0.00000000     1.49746776     0.20000000
     92     0.57331079     0.76997530          3     1.67367506     2.40621567     0.20000000
     93     0.70798767     0.47599527          5     1.49115920     2.14291549     0.20000000
     94     0.78342044     0.25833121          2     1.38676667     2.76802373     0.20000000
