instance_40

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.73998314     0.07473895          0        0.00000        3.00000        0.00000
      1     0.75628281     0.26394299          7     0.40304726     2.01464939     0.20000000
      2     0.41834822     0.13221087          7     1.08656597     2.42426991     0.20000000
      3     0.49218327     0.47609994          4     1.07844520     2.24589086     0.20000000
      4     0.86518127     0.49757576          3     1.35850191     2.02724028     0.20000000
      5     0.64174169     0.11054060          8     0.00000000     0.48526174     0.20000000
      6     0.42158327     0.15123770          6     0.55324405     2.35757446     0.20000000
      7     0.93170756     0.03935828          8     0.33984262     1.87678576     0.20000000
      8     0.92116630     0.18849301          4     1.27377605     3.00000000     0.20000000
      9     0.66819513     0.76741862          2     0.57619464     1.67638052     0.20000000
     10     0.03208329     0.27571940          3     0.04447639     1.90784800     0.20000000
     11     0.01730042     0.83282214          9     0.77163482     2.01830888     0.20000000
     12     0.77680880     0.42888057          7     1.78781891     3.00000000     0.20000000
     13     0.73361474     0.40259349          3     0.19814920     1.92513585     0.20000000
     14     0.47683358     0.54755419          5     1.19315553     1.74717975     0.20000000
     15     0.33993712     0.26176596          2     1.71794796     2.64763689     0.20000000
     16     0.55148411     0.00175464          2     0.60029185     1.58468282     0.20000000
     17     0.46775645     0.46850306          3     0.88031232     2.24074364     0.20000000
     18     0.46720630     0.25244066          1     0.76374424     2.67590189     0.20000000
     19     0.22469902     0.46055627          6     0.12498945     1.75536442     0.20000000
     20     0.25482222     0.34078205          5     0.75268698     1.41428971     0.20000000
     21     0.28570694     0.52741170          9     0.40827149     1.78461432     0.20000000
     22     0.92958117     0.29185775          3     1.03881907     2.22230768     0.20000000
     23     0.35753694     0.81292313          7     1.09043074     2.42376161     0.20000000
     24     0.41267917     0.72665614          2     0.47120595     2.28034735     0.20000000
     25     0.57497078     0.06591668          7     1.00571752     2.08058262     0.20000000
     26     0.27574891     0.07651924          2     1.51992130     2.65646887     0.20000000
     27     0.80403459     0.44914418          4     1.36788082     3.00000000     0.20000000
     28     0.08994336     0.41795620          5     0.78396517     1.47905421     0.20000000
     29     0.47628793     0.74342155          9     1.03973699     1.37034011     0.20000000
     30     0.96160096     0.23059583          9     0.00000000     1.47146058     0.20000000
     31     0.08052916     0.65857339          3     0.95982337     2.32968640     0.20000000
     32     0.32733405     0.66821820          5     0.30675381     1.41445875     0.20000000
     33     0.64286429     0.99578077          5     0.70409024     1.98100197     0.20000000
     34     0.84180266     0.09613376          9     0.98124337     1.98673964     0.20000000
     35     0.16090274     0.42030266          5     0.89831603     1.96073735     0.20000000
     36     0.65038812     0.51247442          4     1.45838547     2.99769592     0.20000000
     37     0.07453619     0.35764515          9     0.64943868     2.37473488     0.20000000
     38     0.30273539     0.48240751          6     0.00000000     1.47861755     0.20000000
     39     0.75737357     0.26172736          1     1.36174572     2.73038435     0.20000000
     40     0.45451763     0.51142079          6     0.00000000     1.47737372     0.20000000
     41     0.93755490     0.49092326          3     0.49492437     0.84489161     0.20000000
     42     0.72661197     0.38437459          8     0.88427460     1.42691505     0.20000000
     43     0.89293098     0.80794883          5     1.51154959     2.24081039     0.20000000
     44     0.11981032     0.56805253          6     0.42100424     1.64079809     0.20000000
     45     0.45497647     0.97230363          9     0.87668473     2.52646780     0.20000000
     46     0.91838276     0.98403275          4     0.69202799     1.45211864     0.20000000
     47     0.60480803     0.74783570          5     0.81070614     1.10556614     0.20000000
     48     0.11854482     0.29613093          7     0.47661376     2.16218472     0.20000000
     49     0.75864571     0.46908084          1     1.22714210     2.77439427     0.20000000
     50     0.97647363     0.14366643          2     0.60141742     2.22654676     0.20000000
     51     0.70827103     0.31939083          8     0.40551066     2.22350001     0.20000000
     52     0.45729759     0.80475265          8     1.26653218     2.24375081     0.20000000
     53     0.78141773     0.08299698          8     0.03668153     0.94212943     0.20000000
     54     0.74389857     0.14787492          7     0.72383678     2.50408792     0.20000000
     55     0.65577209     0.76765722          4     1.31633019     2.79926085     0.20000000
     56     0.63808769     0.41245499          5     0.34841073     0.61703694     0.20000000
     57     0.05736679     0.12013023          3     0.85208660     2.23715568     0.20000000
     58     0.03730331     0.73215228          9     1.19010222     1.72795999     0.20000000
     59     0.83715475     0.07593416          5     0.24928865     0.80831575     0.20000000
     60     0.61342013     0.38441977          1     1.30238938     1.89808583     0.20000000
     61     0.61437190     0.60352600          4     0.54263514     0.80420274     0.20000000
     62     0.16172732     0.99432176          2     0.95207500     1.96418023     0.20000000
     63     0.33712354     0.21327566          7     0.90476292     2.27262259     0.20000000
     64     0.48409232     0.72644687          6     0.00000000     1.80327022     0.20000000
     65     0.89985871     0.84258926          1     0.42037278     1.57718372     0.20000000
     66     0.48701587     0.31780866          7     0.00000000     1.37790823     0.20000000
     67     0.24883839     0.28594589          4     1.36481893     1.71392357     0.20000000
     68     0.81206352     0.59774125          2     0.27426130     1.76930523     0.20000000
     69     0.55956721     0.61954975          4     0.00000000     1.19784927     0.20000000
     70     0.30697781     0.95407730          5     0.89534640     2.00664067     0.20000000
     71     0.21728753     0.01840304          6     1.06381011     1.77366829     0.20000000
     72     0.37164909     0.33960077          9     0.61637908     2.24653697     0.20000000
     73     0.78645313     0.08276716          9     1.36544883     1.90853250     0.20000000
