instance_23

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.97427660     0.55327201          0        0.00000        3.00000        0.00000
      1     0.20216003     0.38058880          8     0.73175991     1.39113915     0.20000000
      2     0.58382869     0.13240719          4     0.49957854     0.82954532     0.20000000
      3     0.94387597     0.00592308          8     1.41206920     2.10958385     0.20000000
      4     0.31902108     0.61666238          5     1.33240533     2.80083442     0.20000000
      5     0.30746642     0.72313869          7     0.07560223     1.80532837     0.20000000
      6     0.66806221     0.32374412          3     0.04646719     1.85687387     0.20000000
      7     0.30550802     0.19102053          4     0.68894190     1.77688146     0.20000000
      8     0.83388096     0.70545477          6     0.37747329     0.68201417     0.20000000
      9     0.08807749     0.02387257          4     0.74485600     2.20130396     0.20000000
     10     0.43454266     0.18916388          9     0.36114860     1.62943625     0.20000000
     11     0.12228740     0.17843917          9     0.25935525     2.04219484     0.20000000
     12     0.49522501     0.04468877          9     1.51629972     2.62273502     0.20000000
     13     0.78906041     0.25922585          5     1.87167716     2.78239179     0.20000000
     14     0.44344598     0.98299158          5     0.46512306     1.73311245     0.20000000
     15     0.19711193     0.42091444          9     0.63020986     2.19005251     0.20000000
     16     0.50670946     0.22197330          6     1.74545479     2.33133125     0.20000000
     17     0.81568456     0.28467509          5     0.05831879     1.09706092     0.20000000
     18     0.53496671     0.45727012          7     1.12502325     1.82189667     0.20000000
     19     0.08631755     0.27547672          7     0.86004007     1.16783965     0.20000000
     20     0.82244802     0.81387490          2     0.83508664     2.04592419     0.20000000
     21     0.79509312     0.09386577          5     1.78900814     2.38537884     0.20000000
     22     0.67624515     0.48125610          2     0.61756867     1.42335844     0.20000000
     23     0.39956638     0.75706649          5     0.10472172     1.99336243     0.20000000
     24     0.34761319     0.71812987          2     0.65074629     1.89161539     0.20000000
     25     0.53722256     0.95558280          3     1.23676908     1.71741951     0.20000000
