instance_476

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.80399036     0.72204512          0        0.00000        3.00000        0.00000
      1     0.57538170     0.89623243          2     0.10259104     0.83301198     0.20000000
      2     0.68438387     0.58475286          3     0.00000000     0.96281993     0.20000000
      3     0.61472535     0.35300618          6     0.59025508     2.02823758     0.20000000
      4     0.29248080     0.77332312          6     1.87966096     2.46266556     0.20000000
      5     0.25763670     0.49718073          1     0.24012315     1.15946877     0.20000000
      6     0.28197363     0.75548917          8     0.13102901     1.03163004     0.20000000
      7     0.57438022     0.48077670          2     1.25062096     2.27077293     0.20000000
      8     0.77883244     0.47754824          7     1.11776960     2.64139462     0.20000000
      9     0.22442725     0.30887854          9     0.59280860     1.95350993     0.20000000
     10     0.04156500     0.69145072          6     0.30256110     1.27519298     0.20000000
     11     0.22289237     0.29504558          2     1.02592635     2.08167529     0.20000000
     12     0.19357561     0.00665201          5     1.24826968     2.24270248     0.20000000
     13     0.80663961     0.99072802          1     0.57382143     1.17292297     0.20000000
     14     0.27110559     0.53669679          7     1.29251802     2.60119724     0.20000000
     15     0.22046237     0.25754812          4     0.33775246     1.29454982     0.20000000
     16     0.65217847     0.22202434          9     0.62350923     1.03306842     0.20000000
     17     0.96645665     0.79347509          4     0.18649729     0.63508302     0.20000000
     18     0.67901313     0.99170464          1     1.01464951     2.43393517     0.20000000
     19     0.45681977     0.98365879          1     0.90447617     2.40372205     0.20000000
     20     0.41501769     0.10954390          6     0.54585904     0.91718727     0.20000000
     21     0.08781745     0.31926456          3     1.10762167     1.86473536     0.20000000
     22     0.96539670     0.55510694          4     0.00000000     1.06084347     0.20000000
     23     0.00774282     0.33161160          7     0.79679298     2.04464197     0.20000000
     24     0.29875302     0.85366440          4     1.33250344     2.61749935     0.20000000
     25     0.93085629     0.31135666          6     0.41430306     1.97149062     0.20000000
     26     0.59757030     0.10560223          1     0.91433698     2.66403508     0.20000000
     27     0.14811450     0.78826106          9     0.32522792     1.39086223     0.20000000
     28     0.28071511     0.42390016          9     1.24155653     2.72975492     0.20000000
     29     0.55186963     0.24312866          2     0.90865606     1.46394539     0.20000000
     30     0.52772099     0.65938342          6     1.84139657     2.50578761     0.20000000
     31     0.87828666     0.26928398          2     1.66460848     2.50205803     0.20000000
     32     0.77829278     0.54033697          4     0.00000000     1.37858772     0.20000000
     33     0.87346452     0.26044038          2     1.03117299     2.51961780     0.20000000
     34     0.70393515     0.52846617          1     1.01772404     1.73429179     0.20000000
     35     0.38114506     0.29422280          1     0.78576815     1.13062775     0.20000000
     36     0.22551723     0.37685457          5     0.49360695     1.09255064     0.20000000
     37     0.11296976     0.61302340          6     0.28551716     1.81060076     0.20000000
     38     0.87048274     0.20797254          3     0.68128759     1.83246851     0.20000000
     39     0.39284286     0.73881453          4     1.24290144     1.99942005     0.20000000
     40     0.04871946     0.75797427          3     0.97637081     2.53795433     0.20000000
     41     0.72351962     0.45665252          4     0.00000000     0.91192091     0.20000000
     42     0.36527312     0.32176688          2     0.36182445     0.90950292     0.20000000
     43     0.94365048     0.40610480          4     0.92740655     1.14447141     0.20000000
     44     0.80961525     0.26166990          3     0.73702949     1.45620298     0.20000000
     45     0.31434268     0.42715228          4     0.88864696     2.60030985     0.20000000
     46     0.96639884     0.25534132          5     1.31886768     1.87517834     0.20000000
     47     0.55837750     0.99440861          6     1.19541597     1.65078616     0.20000000
     48     0.46634126     0.12022015          5     0.35381389     1.61621201     0.20000000
