instance_882

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.63024783     0.36575964          0        0.00000        3.00000        0.00000
      1     0.03316262     0.71542346          8     0.58083874     1.02147329     0.20000000
      2     0.87628984     0.18395869          4     1.15853262     2.50911927     0.20000000
      3     0.85858703     0.33460653          6     1.25662136     2.75275564     0.20000000
      4     0.77731037     0.03127227          1     1.45725107     2.78194046     0.20000000
      5     0.26993969     0.56452757          8     1.67964756     2.04849005     0.20000000
      6     0.64507979     0.48220322          2     0.09706421     0.57687032     0.20000000
      7     0.76053125     0.79375142          9     0.94227904     2.58388448     0.20000000
      8     0.14274706     0.51717597          2     1.32730949     1.72922456     0.20000000
      9     0.47914395     0.10845208          7     0.55481982     0.96147823     0.20000000
     10     0.66583896     0.37795538          3     0.00000000     0.86222023     0.20000000
     11     0.46606109     0.67954576          5     0.48472899     2.19336462     0.20000000
     12     0.29958245     0.82470232          9     1.07953739     1.30809331     0.20000000
     13     0.44711593     0.73545986          1     1.79600334     2.44851255     0.20000000
     14     0.13017052     0.44517115          3     0.73560840     1.26088309     0.20000000
     15     0.79560906     0.46836925          4     0.00000000     0.97090471     0.20000000
     16     0.64315081     0.16353281          9     0.86769700     1.64639258     0.20000000
     17     0.89055061     0.76208860          4     1.35334682     2.46770573     0.20000000
     18     0.93026823     0.25308150          6     0.68363559     2.51546812     0.20000000
     19     0.51088476     0.08606424          4     0.07624918     0.75038618     0.20000000
     20     0.14150272     0.31623626          4     1.28307784     2.27832127     0.20000000
     21     0.96586066     0.60191721          9     0.96725357     1.26596820     0.20000000
     22     0.47203448     0.63668251          6     1.23302603     3.00000000     0.20000000
     23     0.60181606     0.64510494          8     1.48135495     2.72047925     0.20000000
     24     0.37367612     0.75533748          3     0.51992130     2.48112011     0.20000000
     25     0.23196514     0.34838614          8     1.90400481     2.74270749     0.20000000
     26     0.90396637     0.59688354          8     0.74724334     2.31562424     0.20000000
     27     0.84528613     0.27175692          5     1.40520334     2.57783151     0.20000000
     28     0.23349427     0.88095564          3     0.00000000     1.67078567     0.20000000
     29     0.19104891     0.82603514          3     0.32865387     1.12246346     0.20000000
     30     0.49776435     0.81267726          2     0.25664729     1.73811460     0.20000000
     31     0.48280138     0.90687102          7     1.79258966     2.45602465     0.20000000
     32     0.38388059     0.50841564          3     1.18333244     2.20702291     0.20000000
     33     0.71066195     0.75884759          1     0.00000000     1.42230487     0.20000000
     34     0.19613819     0.59088641          6     1.56177199     2.00340104     0.20000000
     35     0.18592317     0.29616895          8     0.75775421     1.80927026     0.20000000
     36     0.57797080     0.05279928          8     0.14470220     1.35301101     0.20000000
     37     0.21551661     0.87473547          2     0.37283140     1.03139210     0.20000000
     38     0.72612381     0.85893404          2     0.90651584     2.26409936     0.20000000
     39     0.58152241     0.66473830          5     0.00000000     1.52590990     0.20000000
     40     0.21925329     0.42937052          6     0.23726371     0.93792403     0.20000000
