instance_188

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.15031406     0.37002760          0        0.00000        3.00000        0.00000
      1     0.26783898     0.21590817          2     0.80774164     1.79073858     0.20000000
      2     0.69599390     0.46315980          4     0.36985081     1.53704619     0.20000000
      3     0.84895819     0.47148073          1     1.76355553     2.07280493     0.20000000
      4     0.58230847     0.30477503          8     1.62602317     1.90366614     0.20000000
      5     0.25922099     0.68778604          6     1.12398982     1.60021734     0.20000000
      6     0.68296814     0.16654876          3     1.32971168     2.09005570     0.20000000
      7     0.03351216     0.44251785          6     1.72423196     2.84314656     0.20000000
      8     0.57312542     0.09555085          7     0.85195768     1.17586386     0.20000000
      9     0.04780753     0.84299916          7     1.41683877     1.73780406     0.20000000
     10     0.80119264     0.67292011          9     0.99515855     1.72703040     0.20000000
     11     0.22044452     0.97797638          1     0.88796955     2.82391310     0.20000000
     12     0.43765429     0.55803525          8     1.71859920     2.75845242     0.20000000
     13     0.02490475     0.21703330          3     1.83849549     2.94820762     0.20000000
     14     0.14981794     0.17030536          3     0.09625380     0.31146488     0.20000000
     15     0.81593674     0.02083496          7     1.42457151     2.48885155     0.20000000
     16     0.42965510     0.53765386          2     0.03844237     0.99683368     0.20000000
     17     0.26653379     0.63105077          4     1.72018957     2.07555723     0.20000000
     18     0.40658784     0.72792578          5     0.58657837     1.37297189     0.20000000
     19     0.64558989     0.05277848          1     1.84522200     2.05671191     0.20000000
     20     0.50948185     0.03457746          8     0.84411979     2.06780744     0.20000000
     21     0.97013974     0.81364602          4     0.74290597     2.52205658     0.20000000
     22     0.75738043     0.68528414          7     0.53973448     1.76245368     0.20000000
     23     0.00163527     0.34513828          9     0.19184257     0.63379228     0.20000000
     24     0.87638110     0.92939579          3     1.04026365     1.43845081     0.20000000
     25     0.79075921     0.00103252          3     1.19840288     1.70264435     0.20000000
     26     0.86886984     0.49417472          5     1.37393141     1.68586016     0.20000000
     27     0.13735408     0.89534914          4     1.48351073     2.41803694     0.20000000
     28     0.59706843     0.41543511          9     0.73149550     2.25737238     0.20000000
     29     0.73090810     0.23672977          3     0.79490608     2.59014297     0.20000000
     30     0.75944483     0.29597455          3     1.51493192     1.88374782     0.20000000
     31     0.98909599     0.63530535          9     0.85010314     1.94975471     0.20000000
     32     0.23457280     0.90647721          3     1.03046310     1.32474887     0.20000000
     33     0.03761003     0.87926924          9     0.30334997     0.95656431     0.20000000
     34     0.13343704     0.14674038          7     1.76327050     2.67522955     0.20000000
     35     0.98565435     0.40392676          5     0.94027162     2.80910730     0.20000000
     36     0.01728257     0.67855924          5     0.00000000     1.59638071     0.20000000
     37     0.38340449     0.39548966          5     1.42539454     2.05003428     0.20000000
     38     0.64747018     0.92266887          7     1.17660606     1.78580344     0.20000000
     39     0.90204608     0.82596499          9     0.65473503     2.57516026     0.20000000
     40     0.31392965     0.31951168          3     1.47589135     1.69769955     0.20000000
     41     0.76649010     0.69792891          7     1.18516517     1.75876689     0.20000000
     42     0.30269352     0.49243608          9     1.77786338     2.65209723     0.20000000
     43     0.97967893     0.87468696          1     0.96144092     2.69367027     0.20000000
     44     0.75091356     0.10637540          9     1.11619902     2.90476322     0.20000000
