instance_742

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.38433024     0.43656093          0        0.00000        3.00000        0.00000
      1     0.40172991     0.65158224          9     0.93002015     2.77334023     0.20000000
      2     0.30279669     0.87350070          4     1.15881991     2.42567253     0.20000000
      3     0.39402589     0.20272587          4     0.48292676     1.27755690     0.20000000
      4     0.61446255     0.93259478          7     0.54778653     1.67165327     0.20000000
      5     0.14150208     0.04489836          1     0.61542612     1.29103851     0.20000000
      6     0.81445754     0.97507811          1     1.41565084     1.91470075     0.20000000
      7     0.01522432     0.14472513          4     0.00000000     1.78964877     0.20000000
      8     0.00561424     0.75184387          3     1.57929611     2.70407677     0.20000000
      9     0.20355308     0.66687608          1     1.44468784     2.45815730     0.20000000
     10     0.35658729     0.00624359          3     1.00735784     2.32548761     0.20000000
     11     0.07891102     0.77277642          3     0.39596772     1.41596389     0.20000000
     12     0.59469056     0.76394045          6     0.00000000     1.56514895     0.20000000
     13     0.38332188     0.34009236          3     1.29520762     2.77433109     0.20000000
     14     0.22936049     0.70737743          7     1.54779983     3.00000000     0.20000000
     15     0.61238062     0.08001695          6     1.28305888     2.57709813     0.20000000
     16     0.46336550     0.02851223          3     0.44138288     0.72175097     0.20000000
     17     0.96249974     0.00221027          3     1.22651196     1.69113374     0.20000000
     18     0.84307843     0.06396832          8     1.60893464     2.28441978     0.20000000
     19     0.60057849     0.28314245          3     1.91077757     3.00000000     0.20000000
     20     0.83402854     0.51913643          5     0.19024515     1.87097096     0.20000000
     21     0.21881703     0.06807504          8     1.04157174     2.34703016     0.20000000
     22     0.76710224     0.35430744          3     0.70322359     2.49099874     0.20000000
     23     0.66878712     0.24952507          9     0.67195922     1.14184856     0.20000000
     24     0.95999610     0.80620742          5     1.30317354     1.91989493     0.20000000
     25     0.02530370     0.05779975          1     0.70439816     1.57522535     0.20000000
     26     0.38665479     0.63796484          1     0.00000000     1.01567745     0.20000000
     27     0.24483109     0.40945384          2     0.85068893     1.06950808     0.20000000
     28     0.99434388     0.68795031          5     0.22164196     2.03414392     0.20000000
     29     0.73572278     0.73018247          1     0.46968871     2.01273108     0.20000000
     30     0.70021099     0.98757362          7     0.78792197     1.11210382     0.20000000
     31     0.24624026     0.81612146          2     1.72479737     2.06828237     0.20000000
     32     0.52155167     0.25360835          6     0.00000000     1.46389019     0.20000000
     33     0.01803949     0.17271076          5     0.41372728     2.37188983     0.20000000
     34     0.15867119     0.40929881          5     1.36883223     2.99991035     0.20000000
     35     0.15428877     0.07892516          2     1.98058784     2.35786080     0.20000000
     36     0.80176842     0.07666110          1     1.51762235     2.51080966     0.20000000
     37     0.30351371     0.93618608          8     1.69019854     2.38931704     0.20000000
     38     0.06190351     0.28578767          9     1.84616852     2.74155998     0.20000000
     39     0.05412767     0.17041446          9     0.78166890     1.00872934     0.20000000
     40     0.35630012     0.02843713          4     2.06487322     2.37612534     0.20000000
     41     0.91586828     0.63479316          1     0.52536607     1.23938894     0.20000000
     42     0.66179734     0.13753507          2     1.87750423     2.52498484     0.20000000
     43     0.82273513     0.91484749          5     0.52036363     1.76031399     0.20000000
     44     0.40101522     0.25198528          9     1.66000319     1.92486548     0.20000000
     45     0.13303256     0.41550204          4     0.00000000     1.07802439     0.20000000
     46     0.71830034     0.66211855          6     1.41656733     2.71419048     0.20000000
     47     0.60194290     0.75908333          5     0.36795521     2.06313968     0.20000000
     48     0.34102809     0.58375591          4     1.88419068     3.00000000     0.20000000
     49     0.58926529     0.80624616          9     0.00000000     1.32450163     0.20000000
     50     0.95170480     0.60678649          1     0.00000000     1.46493864     0.20000000
     51     0.01046366     0.47596282          9     0.27590930     1.06708932     0.20000000
     52     0.92601538     0.94029874          5     1.40520954     2.60765457     0.20000000
     53     0.74396700     0.52902120          7     1.14577889     2.52914238     0.20000000
     54     0.13377808     0.78526521          2     1.56385994     2.95415878     0.20000000
     55     0.78702831     0.13089234          5     0.73197740     1.95556045     0.20000000
     56     0.33385706     0.12407333          7     1.00362515     2.37054586     0.20000000
     57     0.76166767     0.56309515          3     1.23473740     2.94727182     0.20000000
     58     0.33369687     0.94519424          7     0.80435294     2.64261723     0.20000000
     59     0.55566949     0.49369985          3     1.41101646     3.00000000     0.20000000
     60     0.12682013     0.79791361          3     1.52972639     2.92542219     0.20000000
     61     0.21667868     0.21759205          1     0.98601288     2.35125756     0.20000000
     62     0.41472763     0.91926521          4     0.00000000     1.35413349     0.20000000
     63     0.42891347     0.28181794          6     0.10810459     1.65265775     0.20000000
