instance_496

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.51299793     0.58479929          0        0.00000        3.00000        0.00000
      1     0.25318861     0.84018457          5     1.71054804     3.00000000     0.20000000
      2     0.40913829     0.53403562          3     0.73279428     2.65862131     0.20000000
      3     0.34651169     0.91108859          8     0.17178285     1.88951695     0.20000000
      4     0.70351046     0.80459636          2     1.81918085     2.72649193     0.20000000
      5     0.81939936     0.94316083          5     0.10868829     1.59978724     0.20000000
      6     0.98504269     0.02325330          9     0.76768547     1.81572866     0.20000000
      7     0.75166422     0.34449533          4     1.53761661     1.78446829     0.20000000
      8     0.03432497     0.59866035          3     1.06099439     1.48707724     0.20000000
      9     0.08883111     0.44873506          6     0.95661330     1.65842319     0.20000000
     10     0.85457081     0.78022546          7     0.00000000     1.79402113     0.20000000
     11     0.53716826     0.34524158          1     0.00000000     1.58929813     0.20000000
     12     0.89972252     0.85964131          6     1.76577199     2.38227224     0.20000000
     13     0.22351767     0.64558607          9     0.80932063     2.09387207     0.20000000
     14     0.19057515     0.39455473          3     1.83982825     2.32496238     0.20000000
     15     0.49837515     0.60759372          8     1.41298616     1.92648375     0.20000000
     16     0.41292906     0.98776788          6     1.36014605     3.00000000     0.20000000
     17     0.93949074     0.93561232          3     1.15459263     2.25900507     0.20000000
     18     0.62157691     0.51183122          1     0.49354076     1.71392894     0.20000000
     19     0.31068420     0.75094342          8     1.07908142     3.00000000     0.20000000
     20     0.13553989     0.46604505          8     0.42653570     1.36804700     0.20000000
     21     0.11648390     0.53003758          2     0.32650226     2.32474613     0.20000000
     22     0.96626133     0.61378264          9     0.31654954     1.42238903     0.20000000
     23     0.67027169     0.92688698          6     1.50879145     2.81298494     0.20000000
     24     0.55639577     0.86394227          5     0.56772244     1.89715016     0.20000000
     25     0.54422069     0.87299675          5     0.10691285     0.74793702     0.20000000
     26     0.08262265     0.30503076          1     1.47957110     1.78204298     0.20000000
     27     0.15775745     0.95532608          6     0.80238283     2.57218218     0.20000000
     28     0.48848608     0.81442434          9     1.53064919     2.69359589     0.20000000
     29     0.20976950     0.41749766          2     0.97597015     2.34474754     0.20000000
     30     0.29230350     0.92228323          5     0.55944759     1.88482451     0.20000000
     31     0.34134796     0.67161286          9     0.02525184     0.45430866     0.20000000
     32     0.61041230     0.61527026          8     1.30213881     2.32573223     0.20000000
     33     0.91083062     0.49748796          1     0.57354438     1.20833111     0.20000000
     34     0.11170276     0.44753087          1     0.22266942     1.56104279     0.20000000
     35     0.08187321     0.40963084          8     0.73098594     1.86248159     0.20000000
     36     0.36883700     0.84244895          5     0.69421780     1.63147223     0.20000000
     37     0.40989336     0.33413950          6     0.00000000     1.76126647     0.20000000
     38     0.58446681     0.95365852          8     0.48991323     2.26227617     0.20000000
     39     0.18733297     0.13363868          7     1.27312851     2.79205561     0.20000000
     40     0.05748244     0.10625065          7     1.81354654     2.04257751     0.20000000
     41     0.83065605     0.40312064          1     1.06560540     2.40952158     0.20000000
     42     0.24086550     0.48208249          3     0.19752192     1.24428022     0.20000000
     43     0.32202920     0.16566449          5     0.89329243     2.59463406     0.20000000
     44     0.97683990     0.18494025          3     1.21045172     2.42582321     0.20000000
     45     0.45739588     0.41490692          3     1.87531972     3.00000000     0.20000000
     46     0.80509430     0.22041966          6     1.39262486     2.52836156     0.20000000
     47     0.74874032     0.88632244          7     1.12468958     2.14307284     0.20000000
     48     0.48551616     0.24299775          2     0.38240272     1.85135150     0.20000000
     49     0.70527297     0.51304281          3     1.08253932     1.47677040     0.20000000
     50     0.54266542     0.59961015          4     0.42052794     2.01859808     0.20000000
     51     0.94461715     0.00780627          4     1.08035541     3.00000000     0.20000000
     52     0.22721133     0.29657486          6     0.98887128     1.25897455     0.20000000
     53     0.72797334     0.37511221          7     0.00000000     0.81462991     0.20000000
     54     0.72602630     0.62939787          2     0.97220200     1.99590540     0.20000000
     55     0.61605328     0.97712147          5     0.33720183     1.76104212     0.20000000
     56     0.66022098     0.41619393          2     0.00000000     1.77646637     0.20000000
     57     0.55947679     0.15523839          1     0.97172958     1.27463913     0.20000000
     58     0.77515596     0.46564850          3     0.51872706     2.46132922     0.20000000
     59     0.22150500     0.52164483          8     1.18167102     2.43260574     0.20000000
     60     0.84545785     0.73095405          2     1.30915403     2.42053771     0.20000000
     61     0.53216392     0.03520895          5     0.76076221     1.85543776     0.20000000
     62     0.77481431     0.13107394          2     1.45340002     2.87232637     0.20000000
     63     0.44122028     0.38019094          4     0.57443810     1.25220501     0.20000000
     64     0.59008974     0.84911442          4     0.22280246     0.45949531     0.20000000
     65     0.42112213     0.27850044          2     0.98258066     2.68603945     0.20000000
     66     0.72710955     0.18584496          3     0.09568411     1.88726926     0.20000000
     67     0.04303060     0.62379831          6     0.30816817     1.48321807     0.20000000
     68     0.75032812     0.61494648          3     0.15324984     0.44704074     0.20000000
     69     0.21142712     0.97340912          7     1.43740451     2.98855734     0.20000000
     70     0.78529841     0.15625170          6     1.34741497     2.19329810     0.20000000
     71     0.05629445     0.36817372          9     1.58558631     2.84898925     0.20000000
     72     0.41821119     0.89154375          2     0.70572162     1.48378873     0.20000000
     73     0.43466610     0.63543099          9     1.38285136     2.36018944     0.20000000
     74     0.78356576     0.08314777          8     0.84138358     2.55897665     0.20000000
     75     0.54801160     0.51793379          7     1.44914412     3.00000000     0.20000000
     76     0.82976925     0.48455012          8     0.68299460     1.13290811     0.20000000
     77     0.02453790     0.06591443          2     0.34742996     1.25568938     0.20000000
     78     0.81048584     0.30960497          4     1.18349159     2.02170277     0.20000000
     79     0.77906585     0.59655166          9     0.93501043     2.86590815     0.20000000
     80     0.14674443     0.37581667          9     0.98988450     2.18281746     0.20000000
     81     0.30193707     0.58369219          6     0.00000000     1.01628661     0.20000000
     82     0.35683024     0.07872830          3     0.44361639     1.65061474     0.20000000
     83     0.82821941     0.28679261          8     1.37222624     2.60211420     0.20000000
     84     0.27524412     0.00109366          9     0.36001134     1.80367136     0.20000000
     85     0.21895939     0.10798409          1     1.45031154     1.89684784     0.20000000
     86     0.93573415     0.41094735          7     1.94769692     2.21107125     0.20000000
     87     0.29766715     0.66339773          1     1.64525914     3.00000000     0.20000000
     88     0.08951821     0.55012918          3     1.26834011     3.00000000     0.20000000
     89     0.18163368     0.87305218          7     0.00000000     1.52760100     0.20000000
     90     0.36477363     0.26253092          6     0.00000000     1.54876351     0.20000000
     91     0.74551982     0.84277678          7     0.82260633     2.57879758     0.20000000
     92     0.91408813     0.95874780          8     1.64388621     2.45123029     0.20000000
     93     0.09005492     0.29298925          9     0.48631942     0.90330398     0.20000000
     94     0.04556672     0.73833025          9     1.22715139     2.71677423     0.20000000
     95     0.73058641     0.22138400          5     0.27018249     2.18320894     0.20000000
     96     0.61511487     0.58132595          1     0.00000000     0.98151445     0.20000000
     97     0.52627337     0.92549509          4     1.90487051     2.91977596     0.20000000
     98     0.39256072     0.25736442          2     0.44884950     2.08064413     0.20000000
     99     0.59116918     0.78713477          8     0.34948748     1.46697903     0.20000000
    100     0.62725544     0.08698089          7     0.37911582     0.83406579     0.20000000
