instance_364

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.95346838     0.88066357          0        0.00000        3.00000        0.00000
      1     0.68902910     0.71861023          1     0.90447366     2.71197796     0.20000000
      2     0.75091541     0.99434805          8     0.98569429     2.54165840     0.20000000
      3     0.80401933     0.71115476          9     0.00000000     0.72062397     0.20000000
      4     0.16325320     0.83839989          6     0.68803334     1.96764970     0.20000000
      5     0.68209368     0.88486862          4     1.12955928     2.59581852     0.20000000
      6     0.34166658     0.41198352          3     0.06651872     1.70469379     0.20000000
      7     0.45258072     0.73735607          3     0.47727597     1.08371580     0.20000000
      8     0.99080795     0.34162182          4     1.60238504     2.81772041     0.20000000
      9     0.50634247     0.62875897          7     1.08716834     3.00000000     0.20000000
     10     0.38335332     0.13115941          2     0.03054231     1.89076138     0.20000000
     11     0.91124284     0.15736127          7     0.76908511     1.11549795     0.20000000
     12     0.09235316     0.72981071          3     0.45153832     1.52887511     0.20000000
     13     0.59159994     0.21813485          9     1.21727145     1.59003079     0.20000000
     14     0.37163642     0.05645221          1     0.97220200     2.33553958     0.20000000
     15     0.08052281     0.68774182          5     0.26853389     1.66877317     0.20000000
     16     0.94755965     0.96143687          5     0.50317341     2.11562324     0.20000000
     17     0.88865840     0.36354649          2     0.08843255     1.53439617     0.20000000
     18     0.15233603     0.18721069          3     1.37429893     1.75846851     0.20000000
     19     0.19890815     0.93041426          1     1.33781409     2.63303018     0.20000000
     20     0.15460470     0.79674882          5     0.58836138     2.08831024     0.20000000
     21     0.24909745     0.73336154          7     1.12933397     1.54187584     0.20000000
     22     0.04791805     0.96357244          9     1.24904013     2.02919841     0.20000000
     23     0.43761876     0.35211551          6     1.07447612     2.91695690     0.20000000
     24     0.36433613     0.69157636          8     0.61865765     2.33652401     0.20000000
     25     0.78640860     0.66459793          3     0.00000000     1.56649232     0.20000000
     26     0.34728530     0.51940870          2     0.91222811     2.65030241     0.20000000
     27     0.26307037     0.94887912          1     0.78904194     1.18990135     0.20000000
     28     0.97680748     0.63787317          3     0.45009995     2.11187410     0.20000000
     29     0.74108583     0.74848199          8     0.98659915     2.21370888     0.20000000
     30     0.31945229     0.80552405          5     0.58850837     1.33294320     0.20000000
     31     0.65088785     0.85308015          8     1.89986014     2.18151546     0.20000000
     32     0.06362475     0.81137574          4     1.03775346     2.06563044     0.20000000
     33     0.78607047     0.94389701          9     0.20182073     0.97113645     0.20000000
     34     0.78987902     0.91820824          1     1.51633501     2.40214849     0.20000000
     35     0.48390397     0.65681732          3     0.00000000     1.73891020     0.20000000
     36     0.71286452     0.76520431          9     0.00000000     1.13001680     0.20000000
     37     0.91989601     0.51644295          2     0.00000000     1.41385758     0.20000000
     38     0.46335232     0.87811708          9     1.72904992     2.18156934     0.20000000
     39     0.92359298     0.00613748          9     0.54720354     1.49617696     0.20000000
     40     0.93781251     0.30950481          9     0.69868815     2.49419022     0.20000000
     41     0.36599553     0.31059292          7     0.67152774     2.05594206     0.20000000
     42     0.73147309     0.00263772          2     0.64227414     1.30368209     0.20000000
     43     0.66686660     0.79892391          8     1.23329520     2.80111051     0.20000000
     44     0.97791392     0.77786857          3     1.68715227     3.00000000     0.20000000
     45     0.68441951     0.71478504          8     0.00000000     1.28668749     0.20000000
     46     0.97021562     0.69455367          4     0.86528301     2.27626824     0.20000000
     47     0.15502624     0.82934314          5     0.63943976     2.02058244     0.20000000
     48     0.93793356     0.47558981          4     1.44200051     2.46190977     0.20000000
     49     0.67896736     0.44594064          5     1.14819872     2.74857855     0.20000000
     50     0.35503194     0.79772145          3     0.93191999     1.29072571     0.20000000
     51     0.87674558     0.10522124          4     1.13491285     2.57408619     0.20000000
     52     0.51404160     0.84475625          6     1.60740852     1.85683966     0.20000000
     53     0.02329582     0.55206174          4     0.28474343     2.03637362     0.20000000
     54     0.40149477     0.26953539          9     1.17147827     2.42540836     0.20000000
     55     0.97242039     0.66529757          2     0.12723874     0.60994846     0.20000000
     56     0.47106019     0.39471069          3     0.97469556     1.17477643     0.20000000
     57     0.40085581     0.05458009          6     0.50333178     1.84445369     0.20000000
     58     0.64431047     0.61077935          1     1.16224968     1.44493258     0.20000000
     59     0.67988074     0.37506190          7     1.16183925     2.89548278     0.20000000
     60     0.48434836     0.26260167          5     0.77436709     2.04898143     0.20000000
     61     0.18988203     0.52108657          8     0.71149075     2.47513151     0.20000000
     62     0.49241430     0.35060066          2     0.36265299     1.15186560     0.20000000
     63     0.51863331     0.44779006          9     1.89401495     2.20329618     0.20000000
     64     0.55326623     0.20242655          8     1.59122443     1.92298746     0.20000000
     65     0.15490767     0.93617868          1     1.08279586     2.24702191     0.20000000
     66     0.19006255     0.80974066          8     1.37832904     2.48267627     0.20000000
     67     0.90004718     0.78790605          1     0.00000000     0.80652678     0.20000000
     68     0.62761962     0.75221437          2     0.02819955     1.19201910     0.20000000
     69     0.98975521     0.12541373          4     0.77484107     2.61494875     0.20000000
     70     0.60434026     0.48519558          5     0.00000000     1.54798484     0.20000000
     71     0.16962411     0.56938231          1     0.64751309     2.43429303     0.20000000
     72     0.38827538     0.05369804          8     0.71650064     2.05529404     0.20000000
     73     0.59804177     0.12652947          6     0.94230390     1.43628669     0.20000000
     74     0.01571468     0.41945165          5     0.62821651     1.78570366     0.20000000
     75     0.69503111     0.97924173          3     0.25688669     0.87501085     0.20000000
     76     0.33536911     0.21034010          3     0.82521850     2.13634801     0.20000000
     77     0.10019516     0.75556076          5     0.60278440     1.74727488     0.20000000
     78     0.29358819     0.78172094          1     0.64087617     1.85912478     0.20000000
     79     0.79838026     0.23766688          1     0.94788104     2.39548016     0.20000000
     80     0.98934036     0.96837896          3     1.60501790     2.70961738     0.20000000
     81     0.88629299     0.38289875          8     0.00000000     1.10410309     0.20000000
     82     0.73490238     0.98008078          4     0.09561008     1.33109355     0.20000000
     83     0.22169693     0.82376868          9     0.31333697     1.47744215     0.20000000
     84     0.89968646     0.84963959          1     0.00000000     1.26848590     0.20000000
     85     0.59387589     0.19092019          8     0.98125660     2.66063309     0.20000000
     86     0.75216675     0.24140485          2     1.44989598     1.93779147     0.20000000
     87     0.51364958     0.73582369          1     0.47751760     2.46595120     0.20000000
     88     0.45751363     0.20689002          8     1.30883694     2.23967671     0.20000000
     89     0.35423458     0.75390118          4     1.08999085     2.57879877     0.20000000
     90     0.75258642     0.89948153          8     0.66904712     1.25938582     0.20000000
     91     0.96050411     0.26680318          4     0.94139975     1.28382635     0.20000000
     92     0.10421357     0.92531836          3     1.47745335     2.35522985     0.20000000
     93     0.09274314     0.10390621          7     0.61342889     2.23250556     0.20000000
     94     0.21178713     0.22431326          4     1.11856031     1.88516116     0.20000000
     95     0.64547610     0.73323798          7     0.75259054     1.39281642     0.20000000
     96     0.08532670     0.84827048          9     0.81200504     2.48200917     0.20000000
     97     0.66679877     0.43535906          6     0.92737961     1.60128236     0.20000000
     98     0.51734918     0.75498945          1     0.78924376     1.67235470     0.20000000
     99     0.36929440     0.96635276          3     1.60241222     2.43811750     0.20000000
    100     0.12603001     0.80934733          3     0.61643738     1.72022653     0.20000000
