instance_10

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.11393648     0.43829453          0        0.00000        3.00000        0.00000
      1     0.69984937     0.09166656          5     0.61619490     1.90261316     0.20000000
      2     0.25459781     0.88903970          6     0.34913719     0.61618274     0.20000000
      3     0.92307228     0.10335746          2     1.01677489     1.91421890     0.20000000
      4     0.30326569     0.99669760          5     1.45311725     2.42544198     0.20000000
      5     0.82325941     0.94831544          4     0.18061948     2.07464981     0.20000000
      6     0.61165720     0.70414358          1     2.00505972     2.24189043     0.20000000
      7     0.78489697     0.77665329          3     0.49874127     1.49944341     0.20000000
      8     0.17448208     0.44240478          9     2.24459815     2.92711854     0.20000000
      9     0.68062860     0.16580811          6     1.31165111     2.20705438     0.20000000
     10     0.78512633     0.48152161          4     0.95887017     1.45469737     0.20000000
     11     0.04523295     0.60206968          8     1.74775362     2.91189718     0.20000000
     12     0.53321141     0.71421981          4     1.13885927     2.12746048     0.20000000
     13     0.13542703     0.20633705          9     1.26046896     3.00000000     0.20000000
     14     0.02403395     0.64261657          6     1.99034905     2.59503675     0.20000000
     15     0.64653265     0.17323722          7     0.48506179     1.27489114     0.20000000
     16     0.33659124     0.85423231          5     0.60559553     1.90209961     0.20000000
     17     0.93900758     0.94102746          5     1.01995933     2.42805576     0.20000000
     18     0.20356461     0.33126780          7     2.25848150     2.77307081     0.20000000
     19     0.18234608     0.78524333          7     1.35383916     2.63141084     0.20000000
     20     0.71754253     0.63378942          3     1.05086541     2.71870995     0.20000000
     21     0.54316455     0.90239465          2     1.28295279     3.00000000     0.20000000
     22     0.11858629     0.07347503          1     1.21294951     2.23517013     0.20000000
     23     0.00994280     0.74535853          2     1.46324539     2.28360558     0.20000000
     24     0.56926668     0.45222193          2     0.03879917     1.14343250     0.20000000
     25     0.67218482     0.35955384          1     1.18488336     2.23839521     0.20000000
     26     0.15345593     0.98517859          3     1.80775332     2.68070149     0.20000000
     27     0.70012021     0.42293176          5     0.67237526     2.58645391     0.20000000
     28     0.41450498     0.57212263          5     1.85591602     2.99423170     0.20000000
     29     0.31153646     0.94866061          7     1.52334142     2.88622880     0.20000000
     30     0.64123309     0.64848292          8     1.61872613     2.45669079     0.20000000
     31     0.97868079     0.84323400          4     0.88101131     1.87462521     0.20000000
     32     0.78577167     0.60159975          7     0.66736555     1.52079082     0.20000000
     33     0.42473233     0.64241076          8     1.31882250     2.24287558     0.20000000
     34     0.41097030     0.79783148          5     1.38826406     2.29454637     0.20000000
     35     0.32632467     0.45032546          4     0.60328794     1.05665100     0.20000000
     36     0.01307288     0.55826706          2     0.06234831     1.48284149     0.20000000
     37     0.21354929     0.12334882          9     0.99030119     2.39720654     0.20000000
     38     0.26866490     0.77248210          1     0.00000000     1.20666265     0.20000000
     39     0.93062752     0.79640543          5     0.91775405     1.69861019     0.20000000
     40     0.81638354     0.11122828          1     0.10550207     1.67331266     0.20000000
     41     0.45710480     0.80839908          6     0.06619269     2.00891399     0.20000000
     42     0.45210153     0.30073878          1     1.86047328     2.10265756     0.20000000
     43     0.18112510     0.87607706          8     1.95632935     2.19913101     0.20000000
     44     0.61870188     0.20285812          9     0.02336055     1.37724805     0.20000000
     45     0.57605231     0.31934065          6     1.50018215     2.10839701     0.20000000
     46     0.73305595     0.68412066          1     1.03095710     1.34472430     0.20000000
     47     0.34565383     0.15155703          2     0.19091132     0.67818487     0.20000000
     48     0.06941661     0.92838407          4     0.15927678     1.30330110     0.20000000
     49     0.30874884     0.59454799          1     1.05027878     2.70122623     0.20000000
     50     0.42663530     0.39519241          2     1.32599568     1.84468913     0.20000000
     51     0.76285863     0.15271507          2     1.50674677     2.44857764     0.20000000
     52     0.77521384     0.57414699          1     0.46729004     2.44530725     0.20000000
     53     0.24562751     0.81607288          3     0.93183923     1.67263269     0.20000000
     54     0.44812462     0.55219644          8     1.11330593     1.55371654     0.20000000
     55     0.07841235     0.99166620          5     1.45157421     2.55108070     0.20000000
     56     0.35233900     0.64576119          2     0.29473704     1.79270911     0.20000000
     57     0.92320144     0.40282595          9     1.21537852     1.76324964     0.20000000
     58     0.89531493     0.75203931          4     0.56792617     1.53180194     0.20000000
     59     0.44100177     0.16547301          7     0.34054440     0.59400696     0.20000000
     60     0.35814780     0.85578394          7     1.58620715     3.00000000     0.20000000
     61     0.32394594     0.54931360          4     1.93410528     3.00000000     0.20000000
     62     0.35258842     0.39954531          3     1.12102365     1.54570842     0.20000000
     63     0.46835640     0.28469104          9     0.73528022     1.27397394     0.20000000
     64     0.38328385     0.31568369          8     1.14043438     2.33370018     0.20000000
     65     0.73900855     0.06398373          4     1.64017785     2.08166313     0.20000000
     66     0.80516052     0.51634526          5     0.86528951     2.81405497     0.20000000
     67     0.68870938     0.95793843          8     0.55546564     2.09140754     0.20000000
     68     0.39896506     0.53227592          5     1.72451282     2.30054116     0.20000000
     69     0.99596548     0.08088161          8     0.80527169     1.93616557     0.20000000
     70     0.35083336     0.30714515          9     1.99027932     2.19862843     0.20000000
     71     0.43898511     0.99758726          3     1.02414560     2.39620137     0.20000000
     72     0.68096721     0.21085365          6     0.87788129     2.35675931     0.20000000
     73     0.27868739     0.15976769          6     0.00000000     1.06581998     0.20000000
     74     0.02991427     0.86045444          3     0.19398305     0.81242275     0.20000000
     75     0.84783405     0.70583856          2     1.05314302     2.96848965     0.20000000
     76     0.31228957     0.61006147          3     0.26590335     1.45530021     0.20000000
     77     0.95835382     0.23606691          8     0.61640280     2.14245057     0.20000000
     78     0.49313977     0.87122589          7     0.95213538     2.79176712     0.20000000
     79     0.37819445     0.03757547          9     1.51598001     2.74152970     0.20000000
     80     0.81068170     0.26209787          3     0.00000000     1.65853071     0.20000000
     81     0.69197220     0.76120067          2     1.53115940     2.30036426     0.20000000
     82     0.94959521     0.07199416          3     0.64312088     1.91856444     0.20000000
     83     0.86354041     0.94570208          9     0.46267086     1.89702606     0.20000000
     84     0.00562218     0.49668711          9     1.38428569     3.00000000     0.20000000
     85     0.76603401     0.83696890          1     0.79343289     1.57175684     0.20000000
     86     0.32454431     0.59862214          6     0.48630816     1.70486689     0.20000000
     87     0.13870646     0.51465786          3     2.05568504     3.00000000     0.20000000
     88     0.89867592     0.63833058          4     1.73537660     1.98514867     0.20000000
     89     0.95165563     0.06191305          2     1.17446923     2.23112750     0.20000000
     90     0.82444328     0.52190638          9     0.06539726     2.04773116     0.20000000
     91     0.38760740     0.96068871          9     1.14637125     2.67045307     0.20000000
     92     0.63263333     0.79199964          3     0.94673228     2.86592078     0.20000000
     93     0.96109527     0.78094429          3     1.16459835     1.47008312     0.20000000
     94     0.62269115     0.97044134          1     0.54578197     1.50808704     0.20000000
     95     0.16441235     0.36024985          1     1.02911913     2.09057283     0.20000000
     96     0.20405184     0.42238471          5     0.26288664     1.27851748     0.20000000
     97     0.52087528     0.65565056          4     1.15421808     2.46287823     0.20000000
     98     0.28963825     0.88352495          6     1.24736392     2.67666483     0.20000000
     99     0.34877837     0.40918952          1     1.35333538     2.55755520     0.20000000
    100     0.80129069     0.68141079          4     0.01562798     1.87187910     0.20000000
