instance_186

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.88531977     0.08552654          0        0.00000        3.00000        0.00000
      1     0.67910075     0.51306099          3     1.91143441     2.49528146     0.20000000
      2     0.12558840     0.73555768          8     0.14100057     1.89654875     0.20000000
      3     0.81874233     0.61349404          6     0.90004748     2.86988044     0.20000000
      4     0.40851068     0.83982927          1     0.96166402     1.18029547     0.20000000
      5     0.21879171     0.96728969          2     1.18296850     2.10546350     0.20000000
      6     0.96568555     0.31377009          5     1.15929174     1.86906624     0.20000000
      7     0.81468302     0.64214283          7     1.05093503     2.08781934     0.20000000
      8     0.45934790     0.88051337          6     0.61557835     2.19078469     0.20000000
      9     0.10670690     0.35977760          6     1.03623188     1.48292553     0.20000000
     10     0.23515567     0.28812945          4     1.69844091     2.43995285     0.20000000
     11     0.20746626     0.94148469          9     0.49636620     2.17565203     0.20000000
     12     0.08953644     0.16989456          7     0.78762090     0.99466574     0.20000000
     13     0.87229800     0.95230854          1     1.66178465     1.89759660     0.20000000
     14     0.78510147     0.85024118          9     1.59109342     2.03941512     0.20000000
     15     0.68451935     0.01113411          7     0.00000000     1.39051223     0.20000000
     16     0.98105776     0.50523645          2     0.63417119     1.52962518     0.20000000
     17     0.79216713     0.98494256          9     0.06537110     1.83290625     0.20000000
     18     0.93113816     0.78843081          9     0.59351540     0.82383251     0.20000000
     19     0.38520667     0.05708738          3     0.98305196     2.51540756     0.20000000
     20     0.96230793     0.80481368          8     0.51915354     2.10447812     0.20000000
     21     0.69451064     0.57380241          4     1.85907400     2.36656523     0.20000000
     22     0.92343771     0.00461995          3     0.19182932     0.92329741     0.20000000
     23     0.57910389     0.76632732          1     0.81396747     2.38631082     0.20000000
     24     0.49309450     0.89418781          8     0.59243464     2.54749060     0.20000000
     25     0.05334849     0.11123040          8     0.62222970     1.78321064     0.20000000
     26     0.51039696     0.15456551          5     0.59722453     2.05255771     0.20000000
     27     0.40883341     0.71405047          9     0.61603618     1.90199161     0.20000000
     28     0.41361493     0.38521957          3     0.31354034     1.62062275     0.20000000
     29     0.44273922     0.21386851          2     1.94375241     2.17307019     0.20000000
     30     0.39814422     0.08040646          7     0.84551322     2.53124952     0.20000000
     31     0.11258744     0.00841231          2     0.96300089     2.53249311     0.20000000
     32     0.63813156     0.18136083          1     0.02974671     0.84268802     0.20000000
     33     0.60290712     0.60561591          5     1.04781318     1.72222376     0.20000000
     34     0.39137205     0.49341998          4     1.75658667     1.98996651     0.20000000
     35     0.60793298     0.88033628          8     0.10196918     1.74941754     0.20000000
     36     0.48905858     0.16969806          8     0.35842967     1.59053159     0.20000000
     37     0.50817025     0.03161293          9     0.61485136     0.91258001     0.20000000
     38     0.45374921     0.48844415          5     0.00000000     1.48059452     0.20000000
     39     0.53650451     0.83294564          6     0.83932197     1.65779364     0.20000000
     40     0.05520998     0.47432369          7     0.70177543     2.49202633     0.20000000
     41     0.18573946     0.72055060          6     0.75649750     2.72227049     0.20000000
     42     0.47535583     0.58554304          8     0.31587470     1.72361219     0.20000000
     43     0.27896887     0.73879111          7     0.45524430     2.15104890     0.20000000
     44     0.25078148     0.60744482          2     0.76557404     1.29821420     0.20000000
     45     0.56014156     0.46118340          4     1.97886777     2.54777694     0.20000000
     46     0.70377636     0.77604800          3     1.26812959     2.09036803     0.20000000
     47     0.78460521     0.72596109          1     1.44508910     2.61571336     0.20000000
     48     0.29017255     0.46967283          3     1.13206589     2.61043024     0.20000000
     49     0.26652154     0.70093149          3     1.14968264     1.80517662     0.20000000
     50     0.39725801     0.06902595          4     1.22770333     1.48964167     0.20000000
     51     0.96507639     0.54976529          6     0.14432383     1.88508797     0.20000000
     52     0.69214743     0.41555381          4     0.33586404     0.83612335     0.20000000
     53     0.21237051     0.07810915          2     0.45854938     1.95978582     0.20000000
     54     0.16377568     0.46133021          1     0.58100700     2.23337173     0.20000000
     55     0.53825480     0.39397475          3     0.44009942     1.76558924     0.20000000
     56     0.68236238     0.24088100          3     1.51952338     3.00000000     0.20000000
     57     0.20976222     0.56103468          5     0.65789092     2.07507563     0.20000000
     58     0.69027472     0.79552668          6     0.35917789     1.38983274     0.20000000
     59     0.80267686     0.09628668          2     0.12876308     2.06685400     0.20000000
     60     0.03564825     0.57737958          6     0.93996119     1.16134953     0.20000000
     61     0.45509484     0.62868667          8     1.87453556     2.20648813     0.20000000
     62     0.70623362     0.90172684          7     0.89130604     2.83430147     0.20000000
