instance_165

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.38399687     0.81578159          0        0.00000        3.00000        0.00000
      1     0.95869648     0.47516194          7     0.82890368     1.04286551     0.20000000
      2     0.24612913     0.16313939          6     0.53735614     0.82125354     0.20000000
      3     0.57513851     0.64556062          8     0.62349230     2.03925347     0.20000000
      4     0.09327668     0.62466913          5     1.45674729     2.96704793     0.20000000
      5     0.61114639     0.68416351          1     0.48427910     0.79137260     0.20000000
      6     0.13611346     0.11629542          3     0.58427274     1.65597451     0.20000000
      7     0.07748396     0.09226840          7     1.21442246     2.39478779     0.20000000
      8     0.40851912     0.93475342          2     0.62753862     1.98594642     0.20000000
      9     0.60020947     0.45061976          9     0.47420812     0.73764777     0.20000000
     10     0.37425187     0.17737107          2     0.00179660     1.72303927     0.20000000
     11     0.31971794     0.45494616          3     1.26784122     1.84792435     0.20000000
     12     0.94652528     0.01050840          9     0.31303638     2.01358199     0.20000000
     13     0.53499198     0.25108281          9     0.55656862     2.22927809     0.20000000
     14     0.31948283     0.38116309          6     0.00000000     1.90913057     0.20000000
     15     0.23862231     0.30600998          8     0.00000000     1.67305243     0.20000000
     16     0.55879086     0.94488227          8     0.58339417     1.41372573     0.20000000
     17     0.13500357     0.12185431          9     1.74229074     2.19216418     0.20000000
     18     0.10522072     0.36593726          3     0.51401877     1.08382273     0.20000000
     19     0.04621829     0.66020656          1     1.93276548     2.30026293     0.20000000
     20     0.40463784     0.36994162          7     0.88427782     1.43979478     0.20000000
     21     0.46941483     0.09996231          7     1.35116386     2.75562668     0.20000000
     22     0.92142189     0.22856970          9     0.38475704     1.35197818     0.20000000
     23     0.98059916     0.22874931          4     0.47241187     1.75882673     0.20000000
     24     0.93970054     0.14589086          1     1.61808062     2.00964856     0.20000000
     25     0.64424646     0.72118837          6     1.47473061     2.20523119     0.20000000
     26     0.80427104     0.51688308          9     0.84365028     2.78511000     0.20000000
     27     0.15306209     0.14515166          8     1.05873537     1.50361872     0.20000000
     28     0.63263261     0.44456407          5     0.71311480     2.49712038     0.20000000
     29     0.78922129     0.59857535          1     1.80119073     2.43296337     0.20000000
     30     0.96563953     0.71111703          1     0.15855002     2.07875967     0.20000000
     31     0.64304578     0.43300149          1     1.25521111     2.03912663     0.20000000
     32     0.16629617     0.85505468          3     0.92380512     2.40314436     0.20000000
     33     0.32270432     0.37459052          7     1.26178622     2.15094805     0.20000000
     34     0.32599971     0.55771357          5     0.78660667     1.56618774     0.20000000
     35     0.60741508     0.41899675          8     1.08676767     2.13584828     0.20000000
     36     0.08930586     0.67392182          4     1.83762515     2.80936265     0.20000000
     37     0.72598642     0.24473158          4     0.89912808     1.15950024     0.20000000
     38     0.18482828     0.45707688          4     0.69402307     1.50571060     0.20000000
     39     0.54716867     0.67116088          8     0.14799576     0.41760367     0.20000000
     40     0.16154526     0.28667369          5     1.76506698     2.39616728     0.20000000
     41     0.72818756     0.39355314          4     0.66599184     1.12774920     0.20000000
     42     0.28536451     0.84617931          6     0.45024079     2.44428635     0.20000000
     43     0.55863547     0.47243896          7     1.40335429     1.86189401     0.20000000
     44     0.40756762     0.63508987          1     0.00000000     1.74264097     0.20000000
     45     0.21743572     0.68001312          4     0.90380710     2.50665998     0.20000000
