instance_125

VEHICLE
NUMBER     CAPACITY
  100              50

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0     0.36164707     0.46466160          0        0.00000        3.00000        0.00000
      1     0.28111547     0.23846519          7     0.47313064     1.71299005     0.20000000
      2     0.91464537     0.05271909          8     1.26947880     1.49366641     0.20000000
      3     0.35077238     0.19305857          2     1.84620333     3.00000000     0.20000000
      4     0.90966368     0.60202354          1     0.91503716     1.23433328     0.20000000
      5     0.76660961     0.07978249          5     1.49258924     2.57290816     0.20000000
      6     0.57740837     0.73568499          8     1.66917419     2.96608543     0.20000000
      7     0.46521929     0.48919597          7     1.81641483     3.00000000     0.20000000
      8     0.66167313     0.50668341          8     0.19466788     1.95115924     0.20000000
      9     0.48027423     0.42532629          6     0.68149477     2.35445452     0.20000000
     10     0.08244317     0.80158061          5     0.41096777     0.64405185     0.20000000
     11     0.79834157     0.00378428          9     1.69625211     1.93184161     0.20000000
     12     0.17966613     0.62219024          7     1.49110794     1.81093216     0.20000000
     13     0.86961985     0.57288641          4     0.39937121     0.92951387     0.20000000
     14     0.52569133     0.16800688          2     0.00000000     1.28097200     0.20000000
     15     0.12803963     0.59007818          9     1.62424994     2.52770185     0.20000000
     16     0.54211003     0.34096423          4     0.26915246     0.49931246     0.20000000
     17     0.30355999     0.58753127          6     0.04625410     1.44511795     0.20000000
     18     0.84578758     0.21365429          8     1.09891534     1.70157266     0.20000000
     19     0.72474891     0.67257023          6     1.59200823     1.98476398     0.20000000
     20     0.65005553     0.82137442          5     0.76036966     2.21948576     0.20000000
     21     0.75937581     0.46243161          4     0.89495885     1.66918695     0.20000000
     22     0.19416405     0.65806723          5     1.03777122     2.41374183     0.20000000
     23     0.42262647     0.71329886          9     0.17972752     0.91496789     0.20000000
     24     0.05677181     0.38111252          8     0.48129964     1.51053226     0.20000000
     25     0.68184054     0.71318138          7     0.49907067     1.12496054     0.20000000
     26     0.65818721     0.97132170          3     0.89742738     2.34365749     0.20000000
     27     0.02657660     0.61963814          1     1.17536306     2.77172685     0.20000000
     28     0.38151667     0.49357146          1     1.37593722     1.61011434     0.20000000
     29     0.45814979     0.01705121          4     0.00000000     1.49246550     0.20000000
     30     0.39812940     0.15779704          8     1.84543228     2.66507387     0.20000000
     31     0.53460354     0.38819730          4     0.00000000     1.20925200     0.20000000
     32     0.86660832     0.70477909          8     1.03250539     1.67676342     0.20000000
     33     0.80388296     0.42119429          7     0.87533957     1.79255176     0.20000000
     34     0.50175035     0.48004600          7     0.00000000     1.53915036     0.20000000
     35     0.37294877     0.00905142          4     1.96836805     2.52235937     0.20000000
     36     0.37162122     0.88450092          2     1.16847944     1.72418499     0.20000000
     37     0.23238017     0.79060203          7     1.48313618     2.91743279     0.20000000
     38     0.63380569     0.98080742          5     0.56131768     1.50392532     0.20000000
     39     0.69253230     0.68786830          6     1.31290817     2.66875362     0.20000000
     40     0.30426016     0.09127083          3     1.87273765     2.69587493     0.20000000
     41     0.43040198     0.27159044          9     0.25279495     0.55221164     0.20000000
     42     0.89312011     0.04522021          9     1.37866557     2.05185056     0.20000000
     43     0.83944672     0.24936616          5     0.88759500     1.93609929     0.20000000
     44     0.44018096     0.91341269          2     0.53439826     0.82686085     0.20000000
     45     0.39821026     0.10791545          8     0.01066208     1.15700841     0.20000000
     46     0.37551191     0.37499377          7     0.00000000     1.70571470     0.20000000
     47     0.69022369     0.41038814          9     0.12462026     0.70548481     0.20000000
     48     0.90596133     0.17806824          4     1.20908332     1.67264938     0.20000000
     49     0.61443293     0.66987628          4     0.00000000     1.68711185     0.20000000
     50     0.65802985     0.20472574          6     0.00000000     1.14325941     0.20000000
     51     0.45015544     0.95138294          9     0.09372133     1.55616665     0.20000000
     52     0.86928982     0.08469605          9     1.30560040     2.41287923     0.20000000
     53     0.48247835     0.01423806          7     0.68183172     2.60663795     0.20000000
     54     0.66776806     0.77279758          8     0.26605022     0.98475444     0.20000000
     55     0.04143667     0.83347929          2     0.81687152     1.58347785     0.20000000
     56     0.63279969     0.86109841          1     1.60392070     2.68095565     0.20000000
     57     0.69293070     0.02081039          4     0.00000000     1.60160732     0.20000000
     58     0.10354173     0.05380315          9     0.47157398     1.31687188     0.20000000
     59     0.15522605     0.54664755          5     1.48789954     2.03629875     0.20000000
     60     0.49093384     0.69412470          5     1.36402512     2.92187691     0.20000000
     61     0.61799979     0.30261046          1     1.48895204     1.72163904     0.20000000
     62     0.02042652     0.26716989          7     1.68539011     2.95851898     0.20000000
     63     0.95048797     0.95243174          5     0.98229355     2.68526340     0.20000000
     64     0.49476206     0.90229416          5     0.15918016     2.10288286     0.20000000
     65     0.50390476     0.32774547          6     0.00000000     0.69664180     0.20000000
     66     0.75600636     0.79205441          2     0.64722490     1.29958808     0.20000000
     67     0.11722627     0.51954013          5     0.44035393     1.62609982     0.20000000
     68     0.01858618     0.86788809          4     0.27745622     2.26285005     0.20000000
     69     0.93446964     0.22845614          7     0.53958970     1.71845579     0.20000000
     70     0.24968220     0.26893425          2     0.77296275     1.20816875     0.20000000
     71     0.86455452     0.98133862          3     1.51892126     2.48147297     0.20000000
     72     0.19946773     0.71282232          2     0.54546368     1.48772228     0.20000000
     73     0.21816300     0.90195060          6     0.78303552     1.03166163     0.20000000
     74     0.73306859     0.75206143          7     0.81035084     1.65369534     0.20000000
     75     0.95027119     0.13056187          4     1.56038451     2.57316375     0.20000000
     76     0.78441662     0.89782947          6     0.52959615     1.13359928     0.20000000
     77     0.67007768     0.93411577          9     0.41689765     2.12349606     0.20000000
     78     0.69353312     0.55356061          3     1.60885990     3.00000000     0.20000000
     79     0.54441917     0.92871660          1     0.00000000     1.87293017     0.20000000
     80     0.78277206     0.87646788          3     1.78245175     2.13966441     0.20000000
     81     0.89761585     0.11895655          7     0.62515455     2.37622428     0.20000000
     82     0.10133471     0.32244337          5     1.64625025     1.89289594     0.20000000
     83     0.14860393     0.09353445          6     0.80863065     2.31329584     0.20000000
     84     0.88065243     0.51898485          5     1.50679171     1.74061954     0.20000000
     85     0.19768649     0.17209400          6     0.61691558     1.18980765     0.20000000
     86     0.36516508     0.45733944          8     1.53336811     3.00000000     0.20000000
     87     0.73793799     0.40980837          2     0.06443161     1.53618312     0.20000000
     88     0.86883545     0.20622671          5     0.35023367     1.98427117     0.20000000
     89     0.20812424     0.97783858          3     0.93785578     1.94704556     0.20000000
     90     0.18379611     0.66397524          7     0.70456827     1.36187375     0.20000000
     91     0.54134113     0.39967048          9     0.15566245     0.76249421     0.20000000
     92     0.65488535     0.74685639          5     0.78853387     1.89462662     0.20000000
     93     0.96557057     0.98950392          7     0.87901580     1.45204747     0.20000000
     94     0.58329171     0.39126766          5     0.00000000     1.26645553     0.20000000
     95     0.95924503     0.43581858          5     1.13555312     1.65641952     0.20000000
     96     0.02771682     0.22694768          4     0.35549968     2.29110026     0.20000000
     97     0.99596429     0.00888554          3     0.67968661     1.76610017     0.20000000
     98     0.13416043     0.57232952          8     1.75546861     2.19358587     0.20000000
     99     0.74174464     0.39874798          8     0.17491606     1.06860185     0.20000000
    100     0.13457035     0.63684767          4     0.00000000     1.83665574     0.20000000
