instance_1213

VEHICLE
NUMBER     CAPACITY
  50           40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.14094922        0.65554268      0              0        1000000      0
      1        0.98045042        0.75736994      8              0            100      0
      2        0.06646220        0.49636303      7              0            100      0
      3        0.40007490        0.76082749      8              0            100      0
      4        0.58155273        0.23400411      2              0            100      0
      5        0.50973285        0.42359397      2              0            100      0
      6        0.93056011        0.47477888      9              0            100      0
      7        0.35035923        0.87663862      1              0            100      0
      8        0.24205010        0.53276436      5              0            100      0
      9        0.44638157        0.36476476      8              0            100      0
     10        0.00261964        0.43173482      2              0            100      0
     11        0.36469762        0.46166179      3              0            100      0
     12        0.10101721        0.96907307      3              0            100      0
     13        0.91825134        0.93694033      5              0            100      0
     14        0.04581143        0.69852568      4              0            100      0
     15        0.56877185        0.86975593      2              0            100      0
     16        0.28253646        0.91200528      5              0            100      0
     17        0.63978092        0.46342578      9              0            100      0
     18        0.92321394        0.09957633      9              0            100      0
     19        0.36969916        0.26457083      9              0            100      0
     20        0.81831735        0.51162047      2              0            100      0
     21        0.00245848        0.60459156      2              0            100      0
     22        0.10443639        0.83426733      6              0            100      0
     23        0.15125694        0.54830711      9              0            100      0
     24        0.15461123        0.41038218      4              0            100      0
     25        0.35330903        0.63046272      8              0            100      0
     26        0.96384779        0.97850900      2              0            100      0
     27        0.26495154        0.17590484      2              0            100      0
     28        0.29409304        0.60982244      1              0            100      0
     29        0.83617955        0.97699374      7              0            100      0
     30        0.14763584        0.96538934      9              0            100      0
     31        0.39887110        0.07541623      1              0            100      0
     32        0.54957101        0.43322725      7              0            100      0
     33        0.62179757        0.36013307      6              0            100      0
     34        0.68084435        0.36997071      7              0            100      0
     35        0.73080639        0.57642676      7              0            100      0
     36        0.79464596        0.99996561      3              0            100      0
     37        0.37382005        0.00756939      1              0            100      0
     38        0.46516813        0.81690946      8              0            100      0
     39        0.24629965        0.25451852      2              0            100      0
     40        0.45156305        0.32913608      3              0            100      0
     41        0.65128433        0.43867076      4              0            100      0
     42        0.49600620        0.03411668      6              0            100      0
     43        0.87075209        0.10447025      8              0            100      0
     44        0.23898008        0.29338563      3              0            100      0
     45        0.64468925        0.51774605      6              0            100      0
     46        0.83964724        0.39762572      1              0            100      0
     47        0.32342430        0.33077730      3              0            100      0
     48        0.40099727        0.20207419      9              0            100      0
     49        0.18614957        0.72741577      3              0            100      0
     50        0.55185292        0.11452533      8              0            100      0
