instance_586

VEHICLE
NUMBER     CAPACITY
  50           40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.86763282        0.44517443      0              0        1000000      0
      1        0.02429709        0.02573493      4              0            100      0
      2        0.22097911        0.00129431      1              0            100      0
      3        0.45270723        0.46144561      6              0            100      0
      4        0.14717055        0.37050810      8              0            100      0
      5        0.57233676        0.48986352      4              0            100      0
      6        0.99567833        0.66362850      1              0            100      0
      7        0.57079486        0.98621275      8              0            100      0
      8        0.42398147        0.62635449      1              0            100      0
      9        0.90954359        0.65821914      8              0            100      0
     10        0.51260646        0.50427439      8              0            100      0
     11        0.68796507        0.53365237      9              0            100      0
     12        0.65723478        0.11694843      8              0            100      0
     13        0.52693855        0.44826942      3              0            100      0
     14        0.83238712        0.70177561      8              0            100      0
     15        0.59952324        0.88322101      4              0            100      0
     16        0.42692028        0.02053474      9              0            100      0
     17        0.31554518        0.63133133      1              0            100      0
     18        0.22022346        0.93289344      4              0            100      0
     19        0.03750932        0.66985711      3              0            100      0
     20        0.70038432        0.38342896      7              0            100      0
     21        0.36727751        0.65854675      9              0            100      0
     22        0.90314082        0.17823039      7              0            100      0
     23        0.03969502        0.15725844      4              0            100      0
     24        0.33835633        0.05474711      3              0            100      0
     25        0.30767400        0.61009420      1              0            100      0
     26        0.18851741        0.88787455      3              0            100      0
     27        0.62833723        0.29550206      9              0            100      0
     28        0.05561697        0.91988310      6              0            100      0
     29        0.50046240        0.37653587      5              0            100      0
     30        0.59677667        0.59379955      8              0            100      0
     31        0.11580274        0.19939840      4              0            100      0
     32        0.36876231        0.38017880      5              0            100      0
     33        0.63695410        0.66706103      7              0            100      0
     34        0.84668395        0.05920472      6              0            100      0
     35        0.96480849        0.20231856      9              0            100      0
     36        0.75549352        0.80901652      6              0            100      0
     37        0.62100859        0.06463834      6              0            100      0
     38        0.48072618        0.29351479      2              0            100      0
     39        0.77412158        0.98678475      6              0            100      0
     40        0.52774859        0.89744595      8              0            100      0
     41        0.91207972        0.50372513      8              0            100      0
     42        0.67478393        0.11057113      1              0            100      0
     43        0.19701389        0.93077424      5              0            100      0
     44        0.48672987        0.12834734      6              0            100      0
     45        0.61864307        0.24373234      4              0            100      0
     46        0.39523975        0.65302245      2              0            100      0
     47        0.88056913        0.11684512      3              0            100      0
     48        0.09006683        0.96804101      9              0            100      0
     49        0.84292847        0.95066912      2              0            100      0
     50        0.42662619        0.67418163      9              0            100      0
