instance_113

VEHICLE
NUMBER     CAPACITY
  50           40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.35782696        0.21281994      0              0        1000000      0
      1        0.95084983        0.26270262      7              0            100      0
      2        0.12675838        0.26467762      4              0            100      0
      3        0.84840214        0.55144282      6              0            100      0
      4        0.79208729        0.86397238      8              0            100      0
      5        0.25751557        0.05292781      8              0            100      0
      6        0.27332092        0.06353102      3              0            100      0
      7        0.10350713        0.63284839      1              0            100      0
      8        0.17704193        0.07109122      5              0            100      0
      9        0.92488403        0.70211516      2              0            100      0
     10        0.73124475        0.71410260      1              0            100      0
     11        0.74503198        0.05189567      8              0            100      0
     12        0.56507253        0.85097236      5              0            100      0
     13        0.13367216        0.43321977      9              0            100      0
     14        0.13387648        0.84614222      8              0            100      0
     15        0.86373637        0.83980830      4              0            100      0
     16        0.05181935        0.54522096      3              0            100      0
     17        0.28230792        0.91088274      1              0            100      0
     18        0.80866211        0.74485872      4              0            100      0
     19        0.87799759        0.25042603      4              0            100      0
     20        0.33334084        0.49631495      3              0            100      0
     21        0.71478859        0.60726326      6              0            100      0
     22        0.87088125        0.67616110      6              0            100      0
     23        0.90388896        0.21753478      6              0            100      0
     24        0.10722372        0.66912138      3              0            100      0
     25        0.80815219        0.05760350      6              0            100      0
     26        0.67932957        0.26867562      3              0            100      0
     27        0.25865604        0.56587942      1              0            100      0
     28        0.65118487        0.86427666      3              0            100      0
     29        0.04006273        0.37276120      9              0            100      0
     30        0.07503580        0.07376169      8              0            100      0
     31        0.87575599        0.16104246      2              0            100      0
     32        0.92044206        0.05109792      1              0            100      0
     33        0.51435459        0.42743352      6              0            100      0
     34        0.05359029        0.57711400      3              0            100      0
     35        0.93592344        0.13687770      2              0            100      0
     36        0.02807092        0.42304588      7              0            100      0
     37        0.32548111        0.09181139      1              0            100      0
     38        0.36332034        0.77556132      5              0            100      0
     39        0.18237425        0.46797594      5              0            100      0
     40        0.33959520        0.20020895      2              0            100      0
     41        0.58116806        0.86538021      4              0            100      0
     42        0.40789157        0.85894149      8              0            100      0
     43        0.86748521        0.94073941      8              0            100      0
     44        0.93102796        0.31755721      9              0            100      0
     45        0.05921903        0.41042904      1              0            100      0
     46        0.84684249        0.07300682      7              0            100      0
     47        0.62883534        0.46975784      4              0            100      0
     48        0.33746275        0.21871214      7              0            100      0
     49        0.97935624        0.62370573      1              0            100      0
     50        0.98053564        0.23875907      7              0            100      0
