instance_3528

VEHICLE
NUMBER     CAPACITY
  50           40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.01322785        0.05666523      0              0        1000000      0
      1        0.40821983        0.37788037      1              0            100      0
      2        0.99089179        0.60326726      4              0            100      0
      3        0.33121753        0.07041673      6              0            100      0
      4        0.98736636        0.16275047      5              0            100      0
      5        0.07241248        0.00370425      4              0            100      0
      6        0.91360448        0.71565420      2              0            100      0
      7        0.37293418        0.76668342      6              0            100      0
      8        0.38548530        0.17366973      5              0            100      0
      9        0.53264959        0.23636383      6              0            100      0
     10        0.15904531        0.35449179      9              0            100      0
     11        0.68913528        0.85307198      5              0            100      0
     12        0.53525573        0.76607734      5              0            100      0
     13        0.84506559        0.43221881      6              0            100      0
     14        0.29939713        0.56781389      7              0            100      0
     15        0.37960532        0.71275195      2              0            100      0
     16        0.16606075        0.24315199      6              0            100      0
     17        0.60399175        0.49216619      1              0            100      0
     18        0.70602881        0.66760409      3              0            100      0
     19        0.86568721        0.29590944      4              0            100      0
     20        0.69690568        0.60374151      4              0            100      0
     21        0.32398970        0.15787915      6              0            100      0
     22        0.56126047        0.02612740      8              0            100      0
     23        0.13910867        0.34439856      3              0            100      0
     24        0.48998172        0.32631461      4              0            100      0
     25        0.79970947        0.72643821      4              0            100      0
     26        0.53229931        0.43635927      2              0            100      0
     27        0.85043816        0.83599856      8              0            100      0
     28        0.89380800        0.06987140      7              0            100      0
     29        0.21100435        0.34833460      9              0            100      0
     30        0.26798562        0.61986255      8              0            100      0
     31        0.10620013        0.65372388      4              0            100      0
     32        0.72447087        0.79106245      2              0            100      0
     33        0.06635169        0.44692267      6              0            100      0
     34        0.09946444        0.44063520      4              0            100      0
     35        0.87147827        0.24962715      3              0            100      0
     36        0.60064494        0.13057667      3              0            100      0
     37        0.53240595        0.88434089      5              0            100      0
     38        0.83316592        0.85894531      4              0            100      0
     39        0.38935046        0.72310073      9              0            100      0
     40        0.71708792        0.67961962      5              0            100      0
     41        0.41447974        0.67493686      8              0            100      0
     42        0.27687917        0.08110039      7              0            100      0
     43        0.65669431        0.24840627      7              0            100      0
     44        0.24724771        0.63673928      5              0            100      0
     45        0.21387763        0.45103065      2              0            100      0
     46        0.85288476        0.65689146      2              0            100      0
     47        0.95779780        0.08462534      2              0            100      0
     48        0.13505742        0.31750645      8              0            100      0
     49        0.72245239        0.35071819      3              0            100      0
     50        0.38491369        0.62423137      2              0            100      0
