instance_4023

VEHICLE
NUMBER     CAPACITY
  50           40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.08342703        0.01139143      0              0        1000000      0
      1        0.54480039        0.49750202      2              0            100      0
      2        0.83967116        0.02145237      1              0            100      0
      3        0.41056292        0.66755501      2              0            100      0
      4        0.42981223        0.67180354      5              0            100      0
      5        0.22682826        0.53067046      5              0            100      0
      6        0.60245302        0.81975505      3              0            100      0
      7        0.38583385        0.51081490      1              0            100      0
      8        0.54671583        0.50968012      6              0            100      0
      9        0.21215594        0.81482138      2              0            100      0
     10        0.06030197        0.68238695      8              0            100      0
     11        0.78794534        0.37769482      4              0            100      0
     12        0.51165175        0.19955332      6              0            100      0
     13        0.92326214        0.27920342      3              0            100      0
     14        0.19522365        0.97404705      3              0            100      0
     15        0.35486553        0.26726320      8              0            100      0
     16        0.89457428        0.10506724      4              0            100      0
     17        0.31492034        0.54385310      9              0            100      0
     18        0.39321605        0.36046296      3              0            100      0
     19        0.55994463        0.11370819      6              0            100      0
     20        0.17438900        0.27541401      1              0            100      0
     21        0.61787739        0.47040986      4              0            100      0
     22        0.10524753        0.73341372      6              0            100      0
     23        0.91353508        0.52345718      6              0            100      0
     24        0.61773540        0.04308536      2              0            100      0
     25        0.29980859        0.16083648      4              0            100      0
     26        0.36806513        0.50746285      3              0            100      0
     27        0.27086798        0.06697092      6              0            100      0
     28        0.93478164        0.99966645      4              0            100      0
     29        0.24817953        0.70236699      2              0            100      0
     30        0.34539723        0.16919698      3              0            100      0
     31        0.63075430        0.12749754      8              0            100      0
     32        0.19695400        0.09161249      2              0            100      0
     33        0.17616436        0.79821569      4              0            100      0
     34        0.97218571        0.27890616      1              0            100      0
     35        0.07185710        0.71835551      2              0            100      0
     36        0.48411957        0.26898597      5              0            100      0
     37        0.42640017        0.08771166      5              0            100      0
     38        0.71869270        0.12379115      9              0            100      0
     39        0.10268495        0.19695305      8              0            100      0
     40        0.48040109        0.82521923      4              0            100      0
     41        0.87250188        0.31965617      4              0            100      0
     42        0.26108341        0.66769047      2              0            100      0
     43        0.30451507        0.10620387      1              0            100      0
     44        0.92300052        0.82698245      4              0            100      0
     45        0.75430368        0.53968091      5              0            100      0
     46        0.86533719        0.97997482      9              0            100      0
     47        0.69152573        0.79041917      5              0            100      0
     48        0.02438788        0.78927685      3              0            100      0
     49        0.41535410        0.19227679      9              0            100      0
     50        0.68950798        0.42206815      7              0            100      0
