instance_1024

VEHICLE
NUMBER     CAPACITY
  50           40

CUSTOMER
CUST NO.         XCOORD.         YCOORD.       DEMAND     READY TIME       DUE DATE    SERVICE TIME

      0        0.58800750        0.13707105      0              0        1000000      0
      1        0.70834387        0.33897363      5              0            100      0
      2        0.07174342        0.82525127      8              0            100      0
      3        0.90606224        0.10621761      3              0            100      0
      4        0.31893279        0.15560795      6              0            100      0
      5        0.00666557        0.99254079      1              0            100      0
      6        0.91156779        0.91639955      4              0            100      0
      7        0.42462914        0.54686318      6              0            100      0
      8        0.26935200        0.25554919      8              0            100      0
      9        0.57195205        0.87324409      4              0            100      0
     10        0.14386397        0.59831383      7              0            100      0
     11        0.87120331        0.37457516      4              0            100      0
     12        0.37202805        0.38292560      8              0            100      0
     13        0.52273071        0.90973212      8              0            100      0
     14        0.40222394        0.93487151      1              0            100      0
     15        0.04270740        0.42996911      7              0            100      0
     16        0.04480287        0.19862875      4              0            100      0
     17        0.36205651        0.91458937      1              0            100      0
     18        0.97931633        0.25567297      3              0            100      0
     19        0.65090234        0.71833077      6              0            100      0
     20        0.35143923        0.88221663      1              0            100      0
     21        0.54459219        0.53386607      8              0            100      0
     22        0.46406770        0.85469521      7              0            100      0
     23        0.86559168        0.25687761      5              0            100      0
     24        0.15751691        0.47065322      1              0            100      0
     25        0.89517619        0.08696600      5              0            100      0
     26        0.69660148        0.77285362      5              0            100      0
     27        0.43587242        0.65854499      6              0            100      0
     28        0.40665785        0.86171672      1              0            100      0
     29        0.45727873        0.56983596      2              0            100      0
     30        0.91916985        0.18212302      1              0            100      0
     31        0.72469731        0.88771979      7              0            100      0
     32        0.17432330        0.27884049      1              0            100      0
     33        0.46510632        0.90016311      6              0            100      0
     34        0.72350187        0.29765412      9              0            100      0
     35        0.73725931        0.79214748      4              0            100      0
     36        0.71845374        0.62893158      2              0            100      0
     37        0.93255570        0.28691129      2              0            100      0
     38        0.69024297        0.53547138      7              0            100      0
     39        0.89895816        0.68336228      5              0            100      0
     40        0.08513861        0.52068533      1              0            100      0
     41        0.26618296        0.78579215      4              0            100      0
     42        0.44435713        0.70405154      5              0            100      0
     43        0.07372648        0.68776241      2              0            100      0
     44        0.13720211        0.14277818      9              0            100      0
     45        0.87437990        0.03811282      8              0            100      0
     46        0.68384761        0.31488597      3              0            100      0
     47        0.34415549        0.95923678      6              0            100      0
     48        0.41229735        0.49823071      5              0            100      0
     49        0.50248898        0.31135344      5              0            100      0
     50        0.36062954        0.11493330      1              0            100      0
